-2.0 + 0.0im	1.3062790224424878e-5 + 0.0im
-0.000412000894626964 + 0.0im	0.3247408205708508 + 0.0im
-0.000407921677848479 + 0.0im	0.32483632935665707 + 0.0im
-0.00040388284935493 + 0.0im	0.3249309974571352 + 0.0im
-0.000399884009262307 + 0.0im	0.3250248197377319 + 0.0im
-0.000395924761645848 + 0.0im	0.3251178056170007 + 0.0im
-0.00039200471450084 + 0.0im	0.3252099617328916 + 0.0im
-0.000388123479703802 + 0.0im	0.3253012946340066 + 0.0im
-0.000384280672974061 + 0.0im	0.3253918109173955 + 0.0im
-0.000380475913835704 + 0.0im	0.3254815208764866 + 0.0im
-0.000376708825579905 + 0.0im	0.3255704233977578 + 0.0im
-0.000372979035227629 + 0.0im	0.32565846047132674 + 0.0im
-0.000369286173492702 + 0.0im	0.32574577496909185 + 0.0im
-0.000365629874745249 + 0.0im	0.3258323050460721 + 0.0im
-0.000362009776975495 + 0.0im	0.32591804464190327 + 0.0im
-0.000358425521757915 + 0.0im	0.3260030247724635 + 0.0im
-0.000354876754215758 + 0.0im	0.3260872393371443 + 0.0im
-0.000351363122985899 + 0.0im	0.3261706945503085 + 0.0im
-0.000347884280184058 + 0.0im	0.326253396589021 + 0.0im
-0.000344439881370355 + 0.0im	0.32633535159293836 + 0.0im
-0.000341029585515203 + 0.0im	0.32641656186796575 + 0.0im
-0.000337653054965547 + 0.0im	0.3264970410510531 + 0.0im
-0.000334309955411433 + 0.0im	0.3265767914091081 + 0.0im
-0.000330999955852904 + 0.0im	0.3266558189133711 + 0.0im
-0.000327722728567231 + 0.0im	0.3267341331496634 + 0.0im
-0.000324477949076467 + 0.0im	0.32681172912868345 + 0.0im
-0.000321265296115314 + 0.0im	0.3268886236293741 + 0.0im
-0.00031808445159932 + 0.0im	0.3269648188561636 + 0.0im
-0.000314935100593387 + 0.0im	0.32704032060672145 + 0.0im
-0.000311816931280581 + 0.0im	0.32711513464866915 + 0.0im
-0.000308729634931268 + 0.0im	0.32718926670241416 + 0.0im
-0.000305672905872543 + 0.0im	0.3272627224605753 + 0.0im
-0.000302646441457963 + 0.0im	0.3273355075710576 + 0.0im
-0.000299649942037587 + 0.0im	0.3274076276463831 + 0.0im
-0.000296683110928304 + 0.0im	0.3274790882610378 + 0.0im
-0.000293745654384459 + 0.0im	0.32754989495949133 + 0.0im
-0.000290837281568772 + 0.0im	0.32762005322781346 + 0.0im
-0.000287957704523536 + 0.0im	0.3276895685389854 + 0.0im
-0.000285106638142115 + 0.0im	0.3277584463162834 + 0.0im
-0.000282283800140708 + 0.0im	0.3278266919476678 + 0.0im
-0.000279488911030404 + 0.0im	0.3278943107840555 + 0.0im
-0.000276721694089509 + 0.0im	0.32796130814010205 + 0.0im
-0.000273981875336148 + 0.0im	0.32802768928723114 + 0.0im
-0.000271269183501136 + 0.0im	0.32809345947266144 + 0.0im
-0.000268583350001125 + 0.0im	0.32815862744963503 + 0.0im
-0.000265924108912005 + 0.0im	0.32822318671000245 + 0.0im
-0.000263291196942579 + 0.0im	0.32828715501259836 + 0.0im
-0.000260684353408494 + 0.0im	0.3283505329477982 + 0.0im
-0.00025810332020643 + 0.0im	0.3284133302778606 + 0.0im
-0.000255547841788544 + 0.0im	0.3284755390917714 + 0.0im
-0.000253017665137173 + 0.0im	0.32853717614091743 + 0.0im
-0.000250512539739775 + 0.0im	0.3285982428249833 + 0.0im
-0.000248032217564134 + 0.0im	0.3286588254200201 + 0.0im
-0.000245576453033796 + 0.0im	0.3287187486143673 + 0.0im
-0.000243145003003758 + 0.0im	0.32877813348443213 + 0.0im
-0.000240737626736394 + 0.0im	0.3288369674182675 + 0.0im
-0.000238354085877618 + 0.0im	0.32889525518263496 + 0.0im
-0.000235994144433285 + 0.0im	0.32895301913340846 + 0.0im
-0.000233657568745827 + 0.0im	0.32901022875449343 + 0.0im
-0.000231344127471116 + 0.0im	0.32906691016075074 + 0.0im
-0.00022905359155556 + 0.0im	0.3291230602625159 + 0.0im
-0.000226785734213426 + 0.0im	0.32917868750559737 + 0.0im
-0.000224540330904382 + 0.0im	0.3292337964552711 + 0.0im
-0.000222317159311269 + 0.0im	0.32928837386352533 + 0.0im
-0.000220115999318088 + 0.0im	0.32934245974666043 + 0.0im
-0.000217936632988206 + 0.0im	0.32939595923553794 + 0.0im
-0.000215778844542779 + 0.0im	0.3294490578591119 + 0.0im
-0.000213642420339385 + 0.0im	0.32950164250669794 + 0.0im
-0.000211527148850876 + 0.0im	0.3295537354983072 + 0.0im
-0.000209432820644432 + 0.0im	0.32960534115624046 + 0.0im
-0.000207359228360823 + 0.0im	0.32965645990732284 + 0.0im
-0.000205306166693885 + 0.0im	0.3297071037320381 + 0.0im
-0.000203273432370183 + 0.0im	0.3297572729961788 + 0.0im
-0.000201260824128894 + 0.0im	0.32980697582166246 + 0.0im
-0.000199268142701875 + 0.0im	0.3298562046334623 + 0.0im
-0.000197295190793936 + 0.0im	0.32990497523078843 + 0.0im
-0.000195341773063303 + 0.0im	0.32995328784426486 + 0.0im
-0.00019340769610228 + 0.0im	0.3300011465245253 + 0.0im
-0.000191492768418099 + 0.0im	0.3300485553138853 + 0.0im
-0.000189596800413959 + 0.0im	0.33009551821054983 + 0.0im
-0.000187719604370257 + 0.0im	0.3301420391838613 + 0.0im
-0.000185860994425997 + 0.0im	0.33018812217224863 + 0.0im
-0.000184020786560393 + 0.0im	0.330233771083325 + 0.0im
-0.000182198798574646 + 0.0im	0.3302789897940999 + 0.0im
-0.000180394850073907 + 0.0im	0.3303237635544566 + 0.0im
-0.000178608762449413 + 0.0im	0.33036813336995186 + 0.0im
-0.000176840358860805 + 0.0im	0.3304120885551192 + 0.0im
-0.000175089464218619 + 0.0im	0.3304556246243584 + 0.0im
-0.000173355905166949 + 0.0im	0.33049874942438445 + 0.0im
-0.000171639510066287 + 0.0im	0.33054146665154516 + 0.0im
-0.000169940108976521 + 0.0im	0.3305837985961814 + 0.0im
-0.00016825753364012 + 0.0im	0.3306257116530852 + 0.0im
-0.000166591617465465 + 0.0im	0.33066722805315785 + 0.0im
-0.000164942195510362 + 0.0im	0.3307083513747267 + 0.0im
-0.000163309104465705 + 0.0im	0.33074908516873613 + 0.0im
-0.000161692182639312 + 0.0im	0.3307894329575839 + 0.0im
-0.000160091269939913 + 0.0im	0.3308293982352729 + 0.0im
-0.0001585062078613 + 0.0im	0.33086898447131163 + 0.0im
-0.000156936839466633 + 0.0im	0.33090819508942 + 0.0im
-0.000155383009372904 + 0.0im	0.3309470335142793 + 0.0im
-0.000153844563735549 + 0.0im	0.33098550317504144 + 0.0im
-0.000152321350233217 + 0.0im	0.33102368927013487 + 0.0im
-0.00015081321805269 + 0.0im	0.33106143011964245 + 0.0im
-0.00014932001787395 + 0.0im	0.3310988120737783 + 0.0im
-0.000147841601855396 + 0.0im	0.3311358396640399 + 0.0im
-0.000146377823619204 + 0.0im	0.3311725149106616 + 0.0im
-0.000144928538236836 + 0.0im	0.3312088410673537 + 0.0im
-0.000143493602214689 + 0.0im	0.33124482260828775 + 0.0im
-0.00014207287347989 + 0.0im	0.3312804382261921 + 0.0im
-0.000140666211366228 + 0.0im	0.3313157361465736 + 0.0im
-0.000139273476600225 + 0.0im	0.3313506975676062 + 0.0im
-0.000137894531287352 + 0.0im	0.33138532557833433 + 0.0im
-0.000136529238898368 + 0.0im	0.3314196232271217 + 0.0im
-0.00013517746425581 + 0.0im	0.3314535935592632 + 0.0im
-0.000133839073520604 + 0.0im	0.33148723957879767 + 0.0im
-0.000132513934178816 + 0.0im	0.3315205642683513 + 0.0im
-0.000131201915028531 + 0.0im	0.3315535705850999 + 0.0im
-0.000129902886166862 + 0.0im	0.33158626146263853 + 0.0im
-0.000128616718977091 + 0.0im	0.33161862410736853 + 0.0im
-0.000127343286115932 + 0.0im	0.33165069279777415 + 0.0im
-0.000126082461500923 + 0.0im	0.33168245469486646 + 0.0im
-0.000124834120297943 + 0.0im	0.33171391239173087 + 0.0im
-0.000123598138908855 + 0.0im	0.331745069177315 + 0.0im
-0.000122374394959262 + 0.0im	0.33177592783862414 + 0.0im
-0.000121162767286398 + 0.0im	0.3318064719296859 + 0.0im
-0.000119963135927127 + 0.0im	0.3318367418729436 + 0.0im
-0.000118775382106066 + 0.0im	0.3318667216610248 + 0.0im
-0.000117599388223828 + 0.0im	0.33189641398479175 + 0.0im
-0.000116435037845374 + 0.0im	0.331925821509285 + 0.0im
-0.000115282215688489 + 0.0im	0.3319549468793145 + 0.0im
-0.000114140807612365 + 0.0im	0.33198379247592136 + 0.0im
-0.000113010700606302 + 0.0im	0.33201236137419526 + 0.0im
-0.000111891782778517 + 0.0im	0.3320406559134476 + 0.0im
-0.000110783943345067 + 0.0im	0.3320686786450546 + 0.0im
-0.000109687072618878 + 0.0im	0.3320964321004392 + 0.0im
-0.000108601061998889 + 0.0im	0.33212391878555053 + 0.0im
-0.000107525803959296 + 0.0im	0.33215114119073447 + 0.0im
-0.000106461192038907 + 0.0im	0.3321781017796141 + 0.0im
-0.000105407120830601 + 0.0im	0.3322048029959392 + 0.0im
-0.000104363485970892 + 0.0im	0.3322312472621552 + 0.0im
-0.000103330184129596 + 0.0im	0.3322574369785652 + 0.0im
-0.0001023071129996 + 0.0im	0.3322833747679346 + 0.0im
-0.000101294171286733 + 0.0im	0.33230906250602776 + 0.0im
-0.000100291258699735 + 0.0im	0.33233450253148433 + 0.0im
-9.9298275940332e-5 + 0.0im	0.3323596976452907 + 0.0im
-9.8315124693398e-5 + 0.0im	0.3323846499038879 + 0.0im
-9.73417076172258e-5 + 0.0im	0.33240936158413026 + 0.0im
-9.63779283338869e-5 + 0.0im	0.33243384894015654 + 0.0im
-9.542369141969e-5 + 0.0im	0.3324580862034233 + 0.0im
-9.44789023957327e-5 + 0.0im	0.3324820896020495 + 0.0im
-9.35434677185472e-5 + 0.0im	0.3325058613345283 + 0.0im
-9.26172947708388e-5 + 0.0im	0.3325294121974577 + 0.0im
-9.17002918523157e-5 + 0.0im	0.33255272711770334 + 0.0im
-9.07923681706096e-5 + 0.0im	0.3325758168487309 + 0.0im
-8.98934338322867e-5 + 0.0im	0.33259868351694455 + 0.0im
-8.90033998339472e-5 + 0.0im	0.332621329223564 + 0.0im
-8.81221780534131e-5 + 0.0im	0.3326437560531114 + 0.0im
-8.72496812410031e-5 + 0.0im	0.3326659660715618 + 0.0im
-8.63858230108941e-5 + 0.0im	0.33268796132654327 + 0.0im
-8.55305178325684e-5 + 0.0im	0.3327097438476275 + 0.0im
-8.4683681022345e-5 + 0.0im	0.33273131163486813 + 0.0im
-8.3845228734995e-5 + 0.0im	0.33275267583459284 + 0.0im
-8.30150779554406e-5 + 0.0im	0.33277383214821016 + 0.0im
-8.21931464905353e-5 + 0.0im	0.33279478366752646 + 0.0im
-8.1379352960926e-5 + 0.0im	0.33281553233227945 + 0.0im
-8.0573616792996e-5 + 0.0im	0.3328360806385271 + 0.0im
-7.97758582108872e-5 + 0.0im	0.3328564293399378 + 0.0im
-7.89859982286012e-5 + 0.0im	0.33287658090426414 + 0.0im
-7.82039586421794e-5 + 0.0im	0.33289653720103407 + 0.0im
-7.74296620219598e-5 + 0.0im	0.3329163000866604 + 0.0im
-7.66630317049107e-5 + 0.0im	0.33293586276534975 + 0.0im
-7.59039917870403e-5 + 0.0im	0.3329552443244468 + 0.0im
-7.51524671158814e-5 + 0.0im	0.3329744379361757 + 0.0im
-7.44083832830509e-5 + 0.0im	0.33299344538899495 + 0.0im
-7.36716666168821e-5 + 0.0im	0.33301226845547927 + 0.0im
-7.29422441751308e-5 + 0.0im	0.3330309088905411 + 0.0im
-7.22200437377533e-5 + 0.0im	0.3330493684353636 + 0.0im
-7.15049937997557e-5 + 0.0im	0.3330676488136873 + 0.0im
-7.07970235641146e-5 + 0.0im	0.3330857517338634 + 0.0im
-7.00960629347669e-5 + 0.0im	0.3331035322883043 + 0.0im
-6.94020425096702e-5 + 0.0im	0.33312143195495497 + 0.0im
-6.87148935739309e-5 + 0.0im	0.333139012594932 + 0.0im
-6.80345480930009e-5 + 0.0im	0.33315642245447785 + 0.0im
-6.73609387059415e-5 + 0.0im	0.3331736631651528 + 0.0im
-6.66939987187539e-5 + 0.0im	0.33319073634304686 + 0.0im
-6.60336620977762e-5 + 0.0im	0.3332076435893739 + 0.0im
-6.53798634631447e-5 + 0.0im	0.33322438649055086 + 0.0im
-6.47325380823215e-5 + 0.0im	0.3332409666180585 + 0.0im
-6.40916218636846e-5 + 0.0im	0.3332573855292376 + 0.0im
-6.34570513501828e-5 + 0.0im	0.33327364586324426 + 0.0im
-6.28287637130523e-5 + 0.0im	0.33328974695502067 + 0.0im
-6.22066967455963e-5 + 0.0im	0.3333056914151447 + 0.0im
-6.15907888570261e-5 + 0.0im	0.3333214807436227 + 0.0im
-6.09809790663624e-5 + 0.0im	0.3333371164263022 + 0.0im
-6.03772069963985e-5 + 0.0im	0.3333525999351678 + 0.0im
-5.97794128677212e-5 + 0.0im	0.3333679327284078 + 0.0im
-5.91875374927933e-5 + 0.0im	0.33338311625077005 + 0.0im
-5.86015222700924e-5 + 0.0im	0.3333981519331778 + 0.0im
-5.80213091783093e-5 + 0.0im	0.33341304119342163 + 0.0im
-5.74468407706032e-5 + 0.0im	0.33342778543580726 + 0.0im
-5.68780601689141e-5 + 0.0im	0.3334423860516423 + 0.0im
-5.63149110583308e-5 + 0.0im	0.3334568444188989 + 0.0im
-5.57573376815156e-5 + 0.0im	0.33347116190291537 + 0.0im
-5.52052848331838e-5 + 0.0im	0.33348533985605516 + 0.0im
-5.46586978546374e-5 + 0.0im	0.33349937961830506 + 0.0im
-5.41175226283539e-5 + 0.0im	0.333513282515996 + 0.0im
-5.35817055726276e-5 + 0.0im	0.3335270498644399 + 0.0im
-5.3051193636265e-5 + 0.0im	0.33354068296567596 + 0.0im
-5.25259342933316e-5 + 0.0im	0.33355418310953455 + 0.0im
-5.20058755379521e-5 + 0.0im	0.33356755156217577 + 0.0im
-5.14909658791605e-5 + 0.0im	0.33358078962834775 + 0.0im
-5.09811543358025e-5 + 0.0im	0.33359389852032684 + 0.0im
-5.04763904314876e-5 + 0.0im	0.3336068794955696 + 0.0im
-4.99766241895917e-5 + 0.0im	0.3336197337843253 + 0.0im
-4.94818061283086e-5 + 0.0im	0.33363246260549756 + 0.0im
-4.89918872557511e-5 + 0.0im	0.33364506716694514 + 0.0im
-4.85068190651001e-5 + 0.0im	0.3336575486634589 + 0.0im
-4.80265535298021e-5 + 0.0im	0.3336699082813749 + 0.0im
-4.75510430988139e-5 + 0.0im	0.33368214719387235 + 0.0im
-4.7080240691895e-5 + 0.0im	0.3336942665636614 + 0.0im
-4.66140996949455e-5 + 0.0im	0.33370626754248933 + 0.0im
-4.61525739553916e-5 + 0.0im	0.33371815127125154 + 0.0im
-4.56956177776154e-5 + 0.0im	0.3337299188807545 + 0.0im
-4.52431859184311e-5 + 0.0im	0.3337415714890504 + 0.0im
-4.47952335826051e-5 + 0.0im	0.3337531102064019 + 0.0im
-4.43517164184209e-5 + 0.0im	0.3337645606607496 + 0.0im
-4.3912590513288e-5 + 0.0im	0.3337758748817625 + 0.0im
-4.34778123893941e-5 + 0.0im	0.33378707847615235 + 0.0im
-4.30473389994001e-5 + 0.0im	0.33379817251138166 + 0.0im
-4.26211277221783e-5 + 0.0im	0.3338091580048543 + 0.0im
-4.21991363585924e-5 + 0.0im	0.3338200361314691 + 0.0im
-4.17813231273192e-5 + 0.0im	0.3338308077973481 + 0.0im
-4.1367646660712e-5 + 0.0im	0.3338414740766757 + 0.0im
-4.0958066000705e-5 + 0.0im	0.33385203598744406 + 0.0im
-4.05525405947574e-5 + 0.0im	0.33386249453837813 + 0.0im
-4.0151030291839e-5 + 0.0im	0.3338728507287815 + 0.0im
-3.97534953384545e-5 + 0.0im	0.3338831055492214 + 0.0im
-3.93598963747074e-5 + 0.0im	0.33389325887744986 + 0.0im
-3.89701944304034e-5 + 0.0im	0.33390331388786765 + 0.0im
-3.85843509211915e-5 + 0.0im	0.3339131878158448 + 0.0im
-3.8202327644744e-5 + 0.0im	0.3339230428468164 + 0.0im
-3.78240867769743e-5 + 0.0im	0.3339328052941235 + 0.0im
-3.74495908682914e-5 + 0.0im	0.3339424721176142 + 0.0im
-3.70788028398924e-5 + 0.0im	0.3339520483768073 + 0.0im
-3.67116859800915e-5 + 0.0im	0.33396152675660373 + 0.0im
-3.63482039406847e-5 + 0.0im	0.3339709122619028 + 0.0im
-3.59883207333512e-5 + 0.0im	0.3339802057930948 + 0.0im
-3.56320007260903e-5 + 0.0im	0.3339894081853321 + 0.0im
-3.52792086396933e-5 + 0.0im	0.3339985204331952 + 0.0im
-3.49299095442508e-5 + 0.0im	0.3340075433562046 + 0.0im
-3.45840688556939e-5 + 0.0im	0.33401647782997695 + 0.0im
-3.42416523323702e-5 + 0.0im	0.33402532466201573 + 0.0im
-3.39026260716536e-5 + 0.0im	0.33403408477389396 + 0.0im
-3.35669565065878e-5 + 0.0im	0.33404276006841166 + 0.0im
-3.32346104025621e-5 + 0.0im	0.33405134918587637 + 0.0im
-3.29055548540219e-5 + 0.0im	0.33405985405053656 + 0.0im
-3.25797572812098e-5 + 0.0im	0.33406835829307524 + 0.0im
-3.22571854269404e-5 + 0.0im	0.33407669709857096 + 0.0im
-3.19378073534064e-5 + 0.0im	0.33408495408145955 + 0.0im
-3.16215914390162e-5 + 0.0im	0.33409313003518776 + 0.0im
-3.13085063752636e-5 + 0.0im	0.3341012257467235 + 0.0im
-3.09985211636273e-5 + 0.0im	0.334109241994252 + 0.0im
-3.06916051125023e-5 + 0.0im	0.3341171795504963 + 0.0im
-3.03877278341607e-5 + 0.0im	0.33412503808065724 + 0.0im
-3.00868592417432e-5 + 0.0im	0.3341328205390624 + 0.0im
-2.97889695462804e-5 + 0.0im	0.3341405265765122 + 0.0im
-2.9494029253743e-5 + 0.0im	0.3341481569361253 + 0.0im
-2.92020091621218e-5 + 0.0im	0.3341557123523802 + 0.0im
-2.89128803585364e-5 + 0.0im	0.3341631935545528 + 0.0im
-2.86266142163727e-5 + 0.0im	0.3341706005335085 + 0.0im
-2.83431823924482e-5 + 0.0im	0.3341779354526986 + 0.0im
-2.80625568242061e-5 + 0.0im	0.3341851983011522 + 0.0im
-2.77847097269368e-5 + 0.0im	0.3341923652162727 + 0.0im
-2.75096135910265e-5 + 0.0im	0.33419948601832006 + 0.0im
-2.72372411792342e-5 + 0.0im	0.33420653683226687 + 0.0im
-2.69675655239942e-5 + 0.0im	0.3342135183390194 + 0.0im
-2.67005599247468e-5 + 0.0im	0.33422043202730284 + 0.0im
-2.64361979452938e-5 + 0.0im	0.33422727694986515 + 0.0im
-2.6174453411182e-5 + 0.0im	0.3342340545698447 + 0.0im
-2.59153004071109e-5 + 0.0im	0.3342407655445274 + 0.0im
-2.56587132743672e-5 + 0.0im	0.33424741051927387 + 0.0im
-2.54046666082844e-5 + 0.0im	0.33425399014013085 + 0.0im
-2.51531352557271e-5 + 0.0im	0.3342605050434085 + 0.0im
-2.49040943126011e-5 + 0.0im	0.3342669558599843 + 0.0im
-2.46575191213872e-5 + 0.0im	0.33427334321476654 + 0.0im
-2.44133852687002e-5 + 0.0im	0.3342796677271361 + 0.0im
-2.41716685828715e-5 + 0.0im	0.3342859300094019 + 0.0im
-2.39323451315559e-5 + 0.0im	0.3342921306695054 + 0.0im
-2.36953912193623e-5 + 0.0im	0.3342982703087811 + 0.0im
-2.34607833855072e-5 + 0.0im	0.3343043495227889 + 0.0im
-2.32284984014923e-5 + 0.0im	0.33431036890048826 + 0.0im
-2.29985132688043e-5 + 0.0im	0.33431633011310563 + 0.0im
-2.27708052166379e-5 + 0.0im	0.33432223162585306 + 0.0im
-2.25453516996415e-5 + 0.0im	0.33432807497405137 + 0.0im
-2.23221303956846e-5 + 0.0im	0.33433386080696903 + 0.0im
-2.21011192036482e-5 + 0.0im	0.3343395896764456 + 0.0im
-2.18822962412358e-5 + 0.0im	0.3343452810783877 + 0.0im
-2.16656398428077e-5 + 0.0im	0.33435089768624143 + 0.0im
-2.14511285572354e-5 + 0.0im	0.33435645898608785 + 0.0im
-2.12387411457776e-5 + 0.0im	0.3343619655199603 + 0.0im
-2.10284565799778e-5 + 0.0im	0.3343674178245405 + 0.0im
-2.0820254039582e-5 + 0.0im	0.33437281643176475 + 0.0im
-2.06141129104772e-5 + 0.0im	0.3343781618683931 + 0.0im
-2.04100127826507e-5 + 0.0im	0.33438345465623726 + 0.0im
-2.0207933448169e-5 + 0.0im	0.3343886953121693 + 0.0im
-2.00078548991772e-5 + 0.0im	0.3343938843481434 + 0.0im
-1.98097573259181e-5 + 0.0im	0.33439902226950774 + 0.0im
-1.96136211147704e-5 + 0.0im	0.3344041095847306 + 0.0im
-1.94194268463073e-5 + 0.0im	0.33440914678468237 + 0.0im
-1.92271552933736e-5 + 0.0im	0.3344141343647338 + 0.0im
-1.90367874191817e-5 + 0.0im	0.33441907281300093 + 0.0im
-1.88483043754275e-5 + 0.0im	0.3344239626129982 + 0.0im
-1.86616875004232e-5 + 0.0im	0.3344288042436484 + 0.0im
-1.84769183172507e-5 + 0.0im	0.3344335981792927 + 0.0im
-1.82939785319314e-5 + 0.0im	0.33443834488982227 + 0.0im
-1.81128500316153e-5 + 0.0im	0.334443044840483 + 0.0im
-1.79335148827874e-5 + 0.0im	0.3344476984921952 + 0.0im
-1.77559553294925e-5 + 0.0im	0.3344523063014211 + 0.0im
-1.75801537915767e-5 + 0.0im	0.3344568687202344 + 0.0im
-1.74060928629472e-5 + 0.0im	0.3344613861963616 + 0.0im
-1.72337553098487e-5 + 0.0im	0.3344658402233287 + 0.0im
-1.70631240691572e-5 + 0.0im	0.3344702693538713 + 0.0im
-1.68941822466903e-5 + 0.0im	0.3344746546501822 + 0.0im
-1.67269131155349e-5 + 0.0im	0.3344789967519799 + 0.0im
-1.6561300114391e-5 + 0.0im	0.334483296085574 + 0.0im
-1.63973268459317e-5 + 0.0im	0.3344875530718921 + 0.0im
-1.62349770751799e-5 + 0.0im	0.33449176814492726 + 0.0im
-1.60742347279009e-5 + 0.0im	0.3344959416876266 + 0.0im
-1.59150838890108e-5 + 0.0im	0.3345000741323525 + 0.0im
-1.57575088010008e-5 + 0.0im	0.33450416588087184 + 0.0im
-1.5601493862377e-5 + 0.0im	0.3345082173348705 + 0.0im
-1.54470236261158e-5 + 0.0im	0.33451222889281923 + 0.0im
-1.52940827981345e-5 + 0.0im	0.3345162009487055 + 0.0im
-1.51426562357767e-5 + 0.0im	0.3345201338932125 + 0.0im
-1.49927289463136e-5 + 0.0im	0.3345240281127786 + 0.0im
-1.4844286085459e-5 + 0.0im	0.33452788399028194 + 0.0im
-1.46973129559e-5 + 0.0im	0.33453170190459813 + 0.0im
-1.45517950058416e-5 + 0.0im	0.33453548223129453 + 0.0im
-1.44077178275659e-5 + 0.0im	0.33453922534174313 + 0.0im
-1.42650671560059e-5 + 0.0im	0.3345429312753536 + 0.0im
-1.41238288673325e-5 + 0.0im	0.33454660104599127 + 0.0im
-1.3983988977557e-5 + 0.0im	0.33455023331078576 + 0.0im
-1.38455336411455e-5 + 0.0im	0.33455383119091636 + 0.0im
-1.3708449149649e-5 + 0.0im	0.3345573936578131 + 0.0im
-1.35727219303456e-5 + 0.0im	0.33456092106210655 + 0.0im
-1.34383385448966e-5 + 0.0im	0.3345643979027307 + 0.0im
-1.33052856880164e-5 + 0.0im	0.3345678562164179 + 0.0im
-1.31735501861549e-5 + 0.0im	0.3345712804961839 + 0.0im
-1.30431189961929e-5 + 0.0im	0.33457467107821454 + 0.0im
-1.29139792041514e-5 + 0.0im	0.3345780282956343 + 0.0im
-1.27861180239123e-5 + 0.0im	0.3345813611754935 + 0.0im
-1.26595227959528e-5 + 0.0im	0.33458465264863685 + 0.0im
-1.25341809860919e-5 + 0.0im	0.3345879117357808 + 0.0im
-1.24100801842494e-5 + 0.0im	0.3345911387566824 + 0.0im
-1.22872081032172e-5 + 0.0im	0.33459433402787864 + 0.0im
-1.21655525774428e-5 + 0.0im	0.33459749786296517 + 0.0im
-1.20451015618245e-5 + 0.0im	0.33460063057191197 + 0.0im
-1.19258431305193e-5 + 0.0im	0.3346037324620474 + 0.0im
-1.18077654757617e-5 + 0.0im	0.3346068038374575 + 0.0im
-1.16908569066948e-5 + 0.0im	0.33460984499925234 + 0.0im
-1.15751058482126e-5 + 0.0im	0.33461285624579673 + 0.0im
-1.14605008398145e-5 + 0.0im	0.33461583788218474 + 0.0im
-1.13470305344698e-5 + 0.0im	0.33461879016352963 + 0.0im
-1.12346836974948e-5 + 0.0im	0.3346217134216746 + 0.0im
-1.11234492054404e-5 + 0.0im	0.33462460792576737 + 0.0im
-1.10133160449905e-5 + 0.0im	0.3346274739598256 + 0.0im
-1.09042733118718e-5 + 0.0im	0.3346303118044983 + 0.0im
-1.07963102097741e-5 + 0.0im	0.33463312173753995 + 0.0im
-1.06894160492813e-5 + 0.0im	0.33463590403384 + 0.0im
-1.05835802468131e-5 + 0.0im	0.3346386589659435 + 0.0im
-1.04787923235774e-5 + 0.0im	0.33464138680278416 + 0.0im
-1.0375041904532e-5 + 0.0im	0.33464408781137067 + 0.0im
-1.02723187173585e-5 + 0.0im	0.33464676225572204 + 0.0im
-1.0170612591444e-5 + 0.0im	0.3346494103971902 + 0.0im
-1.00699134568753e-5 + 0.0im	0.3346520324943368 + 0.0im
-9.97021134344085e-6 + 0.0im	0.33465462880185626 + 0.0im
-9.87149637964441e-6 + 0.0im	0.334657199596165 + 0.0im
-9.77375879172714e-6 + 0.0im	0.33465974507811563 + 0.0im
-9.67698890270014e-6 + 0.0im	0.3346622655354001 + 0.0im
-9.58117713138627e-6 + 0.0im	0.3346647612050217 + 0.0im
-9.48631399147156e-6 + 0.0im	0.3346672323300335 + 0.0im
-9.3923900905659e-6 + 0.0im	0.3346696791514452 + 0.0im
-9.29939612927317e-6 + 0.0im	0.33467210190791286 + 0.0im
-9.20732290027046e-6 + 0.0im	0.33467450083552913 + 0.0im
-9.1161612873965e-6 + 0.0im	0.33467687616876174 + 0.0im
-9.02590226474901e-6 + 0.0im	0.33467922813861095 + 0.0im
-8.93653689579109e-6 + 0.0im	0.33468155697447916 + 0.0im
-8.84805633246643e-6 + 0.0im	0.3346838629032756 + 0.0im
-8.7604518143232e-6 + 0.0im	0.33468614614961645 + 0.0im
-8.67371466764673e-6 + 0.0im	0.33468840693583846 + 0.0im
-8.58783630460072e-6 + 0.0im	0.3346906454822532 + 0.0im
-8.50280822237695e-6 + 0.0im	0.3346928620063656 + 0.0im
-8.41862200235342e-6 + 0.0im	0.3346950343684666 + 0.0im
-8.33526930926081e-6 + 0.0im	0.3346972298494858 + 0.0im
-8.25274189035724e-6 + 0.0im	0.3346993815945345 + 0.0im
-8.17103157461113e-6 + 0.0im	0.3347015121829143 + 0.0im
-8.09013027189221e-6 + 0.0im	0.33470362175113294 + 0.0im
-8.0100299721705e-6 + 0.0im	0.3347057106016927 + 0.0im
-7.93072274472327e-6 + 0.0im	0.33470777888926234 + 0.0im
-7.85220073734977e-6 + 0.0im	0.33470982681883693 + 0.0im
-7.77445617559383e-6 + 0.0im	0.334711854589712 + 0.0im
-7.69748136197409e-6 + 0.0im	0.3347138623988222 + 0.0im
-7.62126867522187e-6 + 0.0im	0.33471585044091084 + 0.0im
-7.54581056952661e-6 + 0.0im	0.33471781890870517 + 0.0im
-7.47109957378872e-6 + 0.0im	0.3347197679929373 + 0.0im
-7.39712829087992e-6 + 0.0im	0.3347216978824546 + 0.0im
-7.32388939691081e-6 + 0.0im	0.33472360876406276 + 0.0im
-7.25137564050576e-6 + 0.0im	0.33472550082275937 + 0.0im
