-2.0 + 0.0im	2.601730605971169e-5 + 0.0im
-0.000407921677848479 + 0.0im	0.3291981235405911 + 0.0im
-0.00040388284935493 + 0.0im	0.32929528942958325 + 0.0im
-0.000399884009262307 + 0.0im	0.3293915920491707 + 0.0im
-0.000395924761645848 + 0.0im	0.329487039548064 + 0.0im
-0.00039200471450084 + 0.0im	0.32958163859304185 + 0.0im
-0.000388123479703802 + 0.0im	0.329675395690906 + 0.0im
-0.000384280672974061 + 0.0im	0.3297683174926053 + 0.0im
-0.000380475913835704 + 0.0im	0.32986041248038284 + 0.0im
-0.000376708825579905 + 0.0im	0.32995168309642986 + 0.0im
-0.000372979035227629 + 0.0im	0.3300421164153484 + 0.0im
-0.000369286173492702 + 0.0im	0.33013176153552914 + 0.0im
-0.000365629874745249 + 0.0im	0.33022060348757803 + 0.0im
-0.000362009776975495 + 0.0im	0.3303086484754979 + 0.0im
-0.000358425521757915 + 0.0im	0.3303959028568433 + 0.0im
-0.000354876754215758 + 0.0im	0.33048237284108695 + 0.0im
-0.000351363122985899 + 0.0im	0.33056806462596194 + 0.0im
-0.000347884280184058 + 0.0im	0.33065298437624474 + 0.0im
-0.000344439881370355 + 0.0im	0.330737138224596 + 0.0im
-0.000341029585515203 + 0.0im	0.3308205302915718 + 0.0im
-0.000337653054965547 + 0.0im	0.3309031705574648 + 0.0im
-0.000334309955411433 + 0.0im	0.3309850631786871 + 0.0im
-0.000330999955852904 + 0.0im	0.33106621411794707 + 0.0im
-0.000327722728567231 + 0.0im	0.33114663128508526 + 0.0im
-0.000324477949076467 + 0.0im	0.33122631485708287 + 0.0im
-0.000321265296115314 + 0.0im	0.33130527654137043 + 0.0im
-0.00031808445159932 + 0.0im	0.331383520315329 + 0.0im
-0.000314935100593387 + 0.0im	0.33146105204711834 + 0.0im
-0.000311816931280581 + 0.0im	0.33153787760048886 + 0.0im
-0.000308729634931268 + 0.0im	0.33161400279234965 + 0.0im
-0.000305672905872543 + 0.0im	0.3316894334263339 + 0.0im
-0.000302646441457963 + 0.0im	0.33176417527649205 + 0.0im
-0.000299649942037587 + 0.0im	0.3318382340927153 + 0.0im
-0.000296683110928304 + 0.0im	0.33191161559874005 + 0.0im
-0.000293745654384459 + 0.0im	0.33198432550461526 + 0.0im
-0.000290837281568772 + 0.0im	0.33205636946109807 + 0.0im
-0.000287957704523536 + 0.0im	0.33212775313128673 + 0.0im
-0.000285106638142115 + 0.0im	0.3321984821317187 + 0.0im
-0.000282283800140708 + 0.0im	0.3322685620545795 + 0.0im
-0.000279488911030404 + 0.0im	0.33233799846413414 + 0.0im
-0.000276721694089509 + 0.0im	0.33240679689671093 + 0.0im
-0.000273981875336148 + 0.0im	0.3324749628522098 + 0.0im
-0.000271269183501136 + 0.0im	0.3325425018138173 + 0.0im
-0.000268583350001125 + 0.0im	0.33260942110404923 + 0.0im
-0.000265924108912005 + 0.0im	0.33267571994822703 + 0.0im
-0.000263291196942579 + 0.0im	0.33274141041588723 + 0.0im
-0.000260684353408494 + 0.0im	0.3328064954622725 + 0.0im
-0.00025810332020643 + 0.0im	0.33287098289442146 + 0.0im
-0.000255547841788544 + 0.0im	0.3329348711253383 + 0.0im
-0.000253017665137173 + 0.0im	0.33299817162544726 + 0.0im
-0.000250512539739775 + 0.0im	0.3330608877075113 + 0.0im
-0.000248032217564134 + 0.0im	0.3331230460865247 + 0.0im
-0.000245576453033796 + 0.0im	0.3331846087591813 + 0.0im
-0.000243145003003758 + 0.0im	0.33324560235442346 + 0.0im
-0.000240737626736394 + 0.0im	0.3333060319020125 + 0.0im
-0.000238354085877618 + 0.0im	0.33336590238842173 + 0.0im
-0.000235994144433285 + 0.0im	0.333425218756235 + 0.0im
-0.000233657568745827 + 0.0im	0.3334839859023521 + 0.0im
-0.000231344127471116 + 0.0im	0.3335422107235144 + 0.0im
-0.00022905359155556 + 0.0im	0.3335998939386761 + 0.0im
-0.000226785734213426 + 0.0im	0.3336570423501305 + 0.0im
-0.000224540330904382 + 0.0im	0.3337136606721939 + 0.0im
-0.000222317159311269 + 0.0im	0.33376975357036265 + 0.0im
-0.000220115999318088 + 0.0im	0.33382532566344153 + 0.0im
-0.000217936632988206 + 0.0im	0.33388035991514237 + 0.0im
-0.000215778844542779 + 0.0im	0.33393490406310755 + 0.0im
-0.000213642420339385 + 0.0im	0.33398894098076454 + 0.0im
-0.000211527148850876 + 0.0im	0.33404247509868756 + 0.0im
-0.000209432820644432 + 0.0im	0.3340955108009643 + 0.0im
-0.000207359228360823 + 0.0im	0.33414805038581985 + 0.0im
-0.000205306166693885 + 0.0im	0.3342001022259103 + 0.0im
-0.000203273432370183 + 0.0im	0.3342516685359844 + 0.0im
-0.000201260824128894 + 0.0im	0.3343027555845193 + 0.0im
-0.000199268142701875 + 0.0im	0.33435336135000854 + 0.0im
-0.000197295190793936 + 0.0im	0.3344034961186415 + 0.0im
-0.000195341773063303 + 0.0im	0.3344531619343655 + 0.0im
-0.00019340769610228 + 0.0im	0.33450236280241863 + 0.0im
-0.000191492768418099 + 0.0im	0.3345511027502375 + 0.0im
-0.000189596800413959 + 0.0im	0.3345993857342271 + 0.0im
-0.000187719604370257 + 0.0im	0.33464721568054534 + 0.0im
-0.000185860994425997 + 0.0im	0.3346945964805416 + 0.0im
-0.000184020786560393 + 0.0im	0.3347415319917676 + 0.0im
-0.000182198798574646 + 0.0im	0.3347880260402009 + 0.0im
-0.000180394850073907 + 0.0im	0.33483408241875756 + 0.0im
-0.000178608762449413 + 0.0im	0.33487970489255464 + 0.0im
-0.000176840358860805 + 0.0im	0.33492489938031417 + 0.0im
-0.000175089464218619 + 0.0im	0.3349696652253759 + 0.0im
-0.000173355905166949 + 0.0im	0.3350140082930081 + 0.0im
-0.000171639510066287 + 0.0im	0.3350579322402642 + 0.0im
-0.000169940108976521 + 0.0im	0.3351014407187117 + 0.0im
-0.00016825753364012 + 0.0im	0.33514453730577765 + 0.0im
-0.000166591617465465 + 0.0im	0.335187225619259 + 0.0im
-0.000164942195510362 + 0.0im	0.33522950922460465 + 0.0im
-0.000163309104465705 + 0.0im	0.3352713916733496 + 0.0im
-0.000161692182639312 + 0.0im	0.3353128764989284 + 0.0im
-0.000160091269939913 + 0.0im	0.3353539672174112 + 0.0im
-0.0001585062078613 + 0.0im	0.3353946673400712 + 0.0im
-0.000156936839466633 + 0.0im	0.3354349803054927 + 0.0im
-0.000155383009372904 + 0.0im	0.3354749096287463 + 0.0im
-0.000153844563735549 + 0.0im	0.3355144587560038 + 0.0im
-0.000152321350233217 + 0.0im	0.33555365279841187 + 0.0im
-0.00015081321805269 + 0.0im	0.3355924511676389 + 0.0im
-0.00014932001787395 + 0.0im	0.33563087955774323 + 0.0im
-0.000147841601855396 + 0.0im	0.3356689420265479 + 0.0im
-0.000146377823619204 + 0.0im	0.3357066412959106 + 0.0im
-0.000144928538236836 + 0.0im	0.3357439807496088 + 0.0im
-0.000143493602214689 + 0.0im	0.3357809644071324 + 0.0im
-0.00014207287347989 + 0.0im	0.3358175887566251 + 0.0im
-0.000140666211366228 + 0.0im	0.3358538687406586 + 0.0im
-0.000139273476600225 + 0.0im	0.3358898021696427 + 0.0im
-0.000137894531287352 + 0.0im	0.33592539231427626 + 0.0im
-0.000136529238898368 + 0.0im	0.3359606424390406 + 0.0im
-0.00013517746425581 + 0.0im	0.33599555576890566 + 0.0im
-0.000133839073520604 + 0.0im	0.3360301355217265 + 0.0im
-0.000132513934178816 + 0.0im	0.3360643848902911 + 0.0im
-0.000131201915028531 + 0.0im	0.3360983070452011 + 0.0im
-0.000129902886166862 + 0.0im	0.33613190512911834 + 0.0im
-0.000128616718977091 + 0.0im	0.33616517811570923 + 0.0im
-0.000127343286115932 + 0.0im	0.33619813740929083 + 0.0im
-0.000126082461500923 + 0.0im	0.33623078192515604 + 0.0im
-0.000124834120297943 + 0.0im	0.3362631145751534 + 0.0im
-0.000123598138908855 + 0.0im	0.3362951386366057 + 0.0im
-0.000122374394959262 + 0.0im	0.33632685708742066 + 0.0im
-0.000121162767286398 + 0.0im	0.33635827263242735 + 0.0im
-0.000119963135927127 + 0.0im	0.33638938831940174 + 0.0im
-0.000118775382106066 + 0.0im	0.3364202070419592 + 0.0im
-0.000117599388223828 + 0.0im	0.33645073165674017 + 0.0im
-0.000116435037845374 + 0.0im	0.3364809649947205 + 0.0im
-0.000115282215688489 + 0.0im	0.3365109098444821 + 0.0im
-0.000114140807612365 + 0.0im	0.33654056883230077 + 0.0im
-0.000113010700606302 + 0.0im	0.3365699449498039 + 0.0im
-0.000111891782778517 + 0.0im	0.3365990407446817 + 0.0im
-0.000110783943345067 + 0.0im	0.3366278588735559 + 0.0im
-0.000109687072618878 + 0.0im	0.3366564019529401 + 0.0im
-0.000108601061998889 + 0.0im	0.33668467256803913 + 0.0im
-0.000107525803959296 + 0.0im	0.33671267326115956 + 0.0im
-0.000106461192038907 + 0.0im	0.33674040654553755 + 0.0im
-0.000105407120830601 + 0.0im	0.33676787489759163 + 0.0im
-0.000104363485970892 + 0.0im	0.3367950807594199 + 0.0im
-0.000103330184129596 + 0.0im	0.33682202653898524 + 0.0im
-0.0001023071129996 + 0.0im	0.3368487147392068 + 0.0im
-0.000101294171286733 + 0.0im	0.3368751474464514 + 0.0im
-0.000100291258699735 + 0.0im	0.33690132697105357 + 0.0im
-9.9298275940332e-5 + 0.0im	0.3369272558480869 + 0.0im
-9.8315124693398e-5 + 0.0im	0.33695293619937683 + 0.0im
-9.73417076172258e-5 + 0.0im	0.3369783702432803 + 0.0im
-9.63779283338869e-5 + 0.0im	0.3370035638809668 + 0.0im
-9.542369141969e-5 + 0.0im	0.3370285118612541 + 0.0im
-9.44789023957327e-5 + 0.0im	0.3370532200340481 + 0.0im
-9.35434677185472e-5 + 0.0im	0.33707769051532704 + 0.0im
-9.26172947708388e-5 + 0.0im	0.3371019253983074 + 0.0im
-9.17002918523157e-5 + 0.0im	0.33712592676318787 + 0.0im
-9.07923681706096e-5 + 0.0im	0.3371496966266319 + 0.0im
-8.98934338322867e-5 + 0.0im	0.3371732370604552 + 0.0im
-8.90033998339472e-5 + 0.0im	0.3371965500622068 + 0.0im
-8.81221780534131e-5 + 0.0im	0.337219637630121 + 0.0im
-8.72496812410031e-5 + 0.0im	0.3372425017467395 + 0.0im
-8.63858230108941e-5 + 0.0im	0.3372651443807493 + 0.0im
-8.55305178325684e-5 + 0.0im	0.33728756748992295 + 0.0im
-8.4683681022345e-5 + 0.0im	0.33730977094143505 + 0.0im
-8.3845228734995e-5 + 0.0im	0.33733176141728294 + 0.0im
-8.30150779554406e-5 + 0.0im	0.3373535375681841 + 0.0im
-8.21931464905353e-5 + 0.0im	0.33737510191133296 + 0.0im
-8.1379352960926e-5 + 0.0im	0.33739645635498094 + 0.0im
-8.0573616792996e-5 + 0.0im	0.33741760310427277 + 0.0im
-7.97758582108872e-5 + 0.0im	0.3374385434444861 + 0.0im
-7.89859982286012e-5 + 0.0im	0.3374592795812683 + 0.0im
-7.82039586421794e-5 + 0.0im	0.33747981337955923 + 0.0im
-7.74296620219598e-5 + 0.0im	0.3375001467366789 + 0.0im
-7.66630317049107e-5 + 0.0im	0.33752028152558144 + 0.0im
-7.59039917870403e-5 + 0.0im	0.3375402196189214 + 0.0im
-7.51524671158814e-5 + 0.0im	0.3375599628856384 + 0.0im
-7.44083832830509e-5 + 0.0im	0.3375795131908127 + 0.0im
-7.36716666168821e-5 + 0.0im	0.3375988723972252 + 0.0im
-7.29422441751308e-5 + 0.0im	0.3376180423565961 + 0.0im
-7.22200437377533e-5 + 0.0im	0.337637024926408 + 0.0im
-7.15049937997557e-5 + 0.0im	0.3376558219522716 + 0.0im
-7.07970235641146e-5 + 0.0im	0.33767443527607627 + 0.0im
-7.00960629347669e-5 + 0.0im	0.33769278911805867 + 0.0im
-6.94020425096702e-5 + 0.0im	0.3377111181545391 + 0.0im
-6.87148935739309e-5 + 0.0im	0.3377291913551512 + 0.0im
-6.80345480930009e-5 + 0.0im	0.3377470881591744 + 0.0im
-6.73609387059415e-5 + 0.0im	0.33776481036293987 + 0.0im
-6.66939987187539e-5 + 0.0im	0.3377823597619353 + 0.0im
-6.60336620977762e-5 + 0.0im	0.3377997381389704 + 0.0im
-6.53798634631447e-5 + 0.0im	0.3378169472635057 + 0.0im
-6.47325380823215e-5 + 0.0im	0.3378339888993843 + 0.0im
-6.40916218636846e-5 + 0.0im	0.33785086478106785 + 0.0im
-6.34570513501828e-5 + 0.0im	0.337867577221693 + 0.0im
-6.28287637130523e-5 + 0.0im	0.33788412677088303 + 0.0im
-6.22066967455963e-5 + 0.0im	0.3379005157067769 + 0.0im
-6.15907888570261e-5 + 0.0im	0.33791674570079283 + 0.0im
-6.09809790663624e-5 + 0.0im	0.3379328184115115 + 0.0im
-6.03772069963985e-5 + 0.0im	0.33794873547629933 + 0.0im
-5.97794128677212e-5 + 0.0im	0.3379644985130185 + 0.0im
-5.91875374927933e-5 + 0.0im	0.33798010910886234 + 0.0im
-5.86015222700924e-5 + 0.0im	0.33799556884062715 + 0.0im
-5.80213091783093e-5 + 0.0im	0.33801087925052103 + 0.0im
-5.74468407706032e-5 + 0.0im	0.338026041864298 + 0.0im
-5.68780601689141e-5 + 0.0im	0.3380410581780467 + 0.0im
-5.63149110583308e-5 + 0.0im	0.33805592966915926 + 0.0im
-5.57573376815156e-5 + 0.0im	0.33807065778288276 + 0.0im
-5.52052848331838e-5 + 0.0im	0.33808524394216677 + 0.0im
-5.46586978546374e-5 + 0.0im	0.3380996895397215 + 0.0im
-5.41175226283539e-5 + 0.0im	0.33811399595628433 + 0.0im
-5.35817055726276e-5 + 0.0im	0.3381281645277741 + 0.0im
-5.3051193636265e-5 + 0.0im	0.33814219657603617 + 0.0im
-5.25259342933316e-5 + 0.0im	0.338156093395082 + 0.0im
-5.20058755379521e-5 + 0.0im	0.33816985625470397 + 0.0im
-5.14909658791605e-5 + 0.0im	0.33818348639662676 + 0.0im
-5.09811543358025e-5 + 0.0im	0.33819698504431595 + 0.0im
-5.04763904314876e-5 + 0.0im	0.3382103533939753 + 0.0im
-4.99766241895917e-5 + 0.0im	0.33822359262042817 + 0.0im
-4.94818061283086e-5 + 0.0im	0.33823670387694 + 0.0im
-4.89918872557511e-5 + 0.0im	0.3382496883023969 + 0.0im
-4.85068190651001e-5 + 0.0im	0.3382625469873016 + 0.0im
-4.80265535298021e-5 + 0.0im	0.3382752810499126 + 0.0im
-4.75510430988139e-5 + 0.0im	0.33828789155750716 + 0.0im
-4.7080240691895e-5 + 0.0im	0.338300379570293 + 0.0im
-4.66140996949455e-5 + 0.0im	0.3383127461330342 + 0.0im
-4.61525739553916e-5 + 0.0im	0.33832499227595886 + 0.0im
-4.56956177776154e-5 + 0.0im	0.33833711903189095 + 0.0im
-4.52431859184311e-5 + 0.0im	0.3383491273725937 + 0.0im
-4.47952335826051e-5 + 0.0im	0.3383610183240411 + 0.0im
-4.43517164184209e-5 + 0.0im	0.3383727993598337 + 0.0im
-4.3912590513288e-5 + 0.0im	0.3383844584732198 + 0.0im
-4.34778123893941e-5 + 0.0im	0.3383960031310801 + 0.0im
-4.30473389994001e-5 + 0.0im	0.33840743430193765 + 0.0im
-4.26211277221783e-5 + 0.0im	0.3384187529461236 + 0.0im
-4.21991363585924e-5 + 0.0im	0.33842996003845277 + 0.0im
-4.17813231273192e-5 + 0.0im	0.3384410565249004 + 0.0im
-4.1367646660712e-5 + 0.0im	0.33845204336901386 + 0.0im
-4.0958066000705e-5 + 0.0im	0.3384629215294626 + 0.0im
-4.05525405947574e-5 + 0.0im	0.3384736919657376 + 0.0im
-4.0151030291839e-5 + 0.0im	0.3384843556388848 + 0.0im
-3.97534953384545e-5 + 0.0im	0.3384949135127184 + 0.0im
-3.93598963747074e-5 + 0.0im	0.3385053659675214 + 0.0im
-3.89701944304034e-5 + 0.0im	0.3385157151412547 + 0.0im
-3.85843509211915e-5 + 0.0im	0.3385259395498054 + 0.0im
-3.8202327644744e-5 + 0.0im	0.3385360817862538 + 0.0im
-3.78240867769743e-5 + 0.0im	0.3385461251906078 + 0.0im
-3.74495908682914e-5 + 0.0im	0.3385560686411132 + 0.0im
-3.70788028398924e-5 + 0.0im	0.3385659153154422 + 0.0im
-3.67116859800915e-5 + 0.0im	0.3385756618444904 + 0.0im
-3.63482039406847e-5 + 0.0im	0.3385853113927811 + 0.0im
-3.59883207333512e-5 + 0.0im	0.338594864956005 + 0.0im
-3.56320007260903e-5 + 0.0im	0.33860432351870845 + 0.0im
-3.52792086396933e-5 + 0.0im	0.33861368811136766 + 0.0im
-3.49299095442508e-5 + 0.0im	0.33862295972134704 + 0.0im
-3.45840688556939e-5 + 0.0im	0.3386321393526499 + 0.0im
-3.42416523323702e-5 + 0.0im	0.33864122799781116 + 0.0im
-3.39026260716536e-5 + 0.0im	0.33865022667033823 + 0.0im
-3.35669565065878e-5 + 0.0im	0.33865913694285815 + 0.0im
-3.32346104025621e-5 + 0.0im	0.33866795864782984 + 0.0im
-3.29055548540219e-5 + 0.0im	0.33867669335700307 + 0.0im
-3.25797572812098e-5 + 0.0im	0.33868536396410914 + 0.0im
-3.22571854269404e-5 + 0.0im	0.33869392764192574 + 0.0im
-3.19378073534064e-5 + 0.0im	0.33870240724589157 + 0.0im
-3.16215914390162e-5 + 0.0im	0.3387108037495757 + 0.0im
-3.13085063752636e-5 + 0.0im	0.3387191180983749 + 0.0im
-3.09985211636273e-5 + 0.0im	0.33872735125456394 + 0.0im
-3.06916051125023e-5 + 0.0im	0.3387355041236817 + 0.0im
-3.03877278341607e-5 + 0.0im	0.3387435770526776 + 0.0im
-3.00868592417432e-5 + 0.0im	0.33875157209939455 + 0.0im
-2.97889695462804e-5 + 0.0im	0.3387594895785589 + 0.0im
-2.9494029253743e-5 + 0.0im	0.33876733034869777 + 0.0im
-2.92020091621218e-5 + 0.0im	0.3387750952849837 + 0.0im
-2.89128803585364e-5 + 0.0im	0.3387827852061843 + 0.0im
-2.86266142163727e-5 + 0.0im	0.33879040055027515 + 0.0im
-2.83431823924482e-5 + 0.0im	0.33879794289255494 + 0.0im
-2.80625568242061e-5 + 0.0im	0.3388054126251044 + 0.0im
-2.77847097269368e-5 + 0.0im	0.33881280401332203 + 0.0im
-2.75096135910265e-5 + 0.0im	0.338820130803634 + 0.0im
-2.72372411792342e-5 + 0.0im	0.33882738721762334 + 0.0im
-2.69675655239942e-5 + 0.0im	0.3388345739590391 + 0.0im
-2.67005599247468e-5 + 0.0im	0.33884169214250537 + 0.0im
-2.64361979452938e-5 + 0.0im	0.33884874157712547 + 0.0im
-2.6174453411182e-5 + 0.0im	0.3388557233318774 + 0.0im
-2.59153004071109e-5 + 0.0im	0.3388626380336259 + 0.0im
-2.56587132743672e-5 + 0.0im	0.33886948628720814 + 0.0im
-2.54046666082844e-5 + 0.0im	0.33887626868361526 + 0.0im
-2.51531352557271e-5 + 0.0im	0.3388829857942639 + 0.0im
-2.49040943126011e-5 + 0.0im	0.338889638174276 + 0.0im
-2.46575191213872e-5 + 0.0im	0.33889622636261935 + 0.0im
-2.44133852687002e-5 + 0.0im	0.33890275089075544 + 0.0im
-2.41716685828715e-5 + 0.0im	0.33890921225398724 + 0.0im
-2.39323451315559e-5 + 0.0im	0.33891561096196576 + 0.0im
-2.36953912193623e-5 + 0.0im	0.3389219474978149 + 0.0im
-2.34607833855072e-5 + 0.0im	0.33892822233654496 + 0.0im
-2.32284984014923e-5 + 0.0im	0.33893443594354516 + 0.0im
-2.29985132688043e-5 + 0.0im	0.3389405893547495 + 0.0im
-2.27708052166379e-5 + 0.0im	0.3389466818790827 + 0.0im
-2.25453516996415e-5 + 0.0im	0.33895271450694753 + 0.0im
-2.23221303956846e-5 + 0.0im	0.3389586876994798 + 0.0im
-2.21011192036482e-5 + 0.0im	0.33896460189037625 + 0.0im
-2.18822962412358e-5 + 0.0im	0.3389704575137122 + 0.0im
-2.16656398428077e-5 + 0.0im	0.3389762550027227 + 0.0im
-2.14511285572354e-5 + 0.0im	0.3389819947901263 + 0.0im
-2.12387411457776e-5 + 0.0im	0.338987677321019 + 0.0im
-2.10284565799778e-5 + 0.0im	0.33899330301124103 + 0.0im
-2.0820254039582e-5 + 0.0im	0.3389988723168268 + 0.0im
-2.06141129104772e-5 + 0.0im	0.3390043856790045 + 0.0im
-2.04100127826507e-5 + 0.0im	0.33900984354707697 + 0.0im
-2.0207933448169e-5 + 0.0im	0.33901524637628544 + 0.0im
-2.00078548991772e-5 + 0.0im	0.3390205946284487 + 0.0im
-1.98097573259181e-5 + 0.0im	0.3390258887802873 + 0.0im
-1.96136211147704e-5 + 0.0im	0.33903112928026885 + 0.0im
-1.94194268463073e-5 + 0.0im	0.3390363166424309 + 0.0im
-1.92271552933736e-5 + 0.0im	0.33904145134733515 + 0.0im
-1.90367874191817e-5 + 0.0im	0.3390465338953417 + 0.0im
-1.88483043754275e-5 + 0.0im	0.3390515647948514 + 0.0im
-1.86616875004232e-5 + 0.0im	0.33905654456244444 + 0.0im
-1.84769183172507e-5 + 0.0im	0.3390614737229797 + 0.0im
-1.82939785319314e-5 + 0.0im	0.33906635280740394 + 0.0im
-1.81128500316153e-5 + 0.0im	0.33907118235737566 + 0.0im
-1.79335148827874e-5 + 0.0im	0.33907596291857534 + 0.0im
-1.77559553294925e-5 + 0.0im	0.3390806950440905 + 0.0im
-1.75801537915767e-5 + 0.0im	0.3390853792926322 + 0.0im
-1.74060928629472e-5 + 0.0im	0.3390900162278404 + 0.0im
-1.72337553098487e-5 + 0.0im	0.3390946064084134 + 0.0im
-1.70631240691572e-5 + 0.0im	0.3390991504335251 + 0.0im
-1.68941822466903e-5 + 0.0im	0.3391036488480452 + 0.0im
-1.67269131155349e-5 + 0.0im	0.33910810223647414 + 0.0im
-1.6561300114391e-5 + 0.0im	0.33911251117378 + 0.0im
-1.63973268459317e-5 + 0.0im	0.3391168762339582 + 0.0im
-1.62349770751799e-5 + 0.0im	0.33912119799193113 + 0.0im
-1.60742347279009e-5 + 0.0im	0.339125477011832 + 0.0im
-1.59150838890108e-5 + 0.0im	0.33912971386246926 + 0.0im
-1.57575088010008e-5 + 0.0im	0.3391339091032518 + 0.0im
-1.5601493862377e-5 + 0.0im	0.3391380632827179 + 0.0im
-1.54470236261158e-5 + 0.0im	0.33914217695657217 + 0.0im
-1.52940827981345e-5 + 0.0im	0.3391462506521763 + 0.0im
-1.51426562357767e-5 + 0.0im	0.3391502849042092 + 0.0im
-1.49927289463136e-5 + 0.0im	0.33915428022436195 + 0.0im
-1.4844286085459e-5 + 0.0im	0.33915823711972226 + 0.0im
-1.46973129559e-5 + 0.0im	0.3391621560793014 + 0.0im
-1.45517950058416e-5 + 0.0im	0.3391660375890285 + 0.0im
-1.44077178275659e-5 + 0.0im	0.3391698821092138 + 0.0im
-1.42650671560059e-5 + 0.0im	0.3391736900840227 + 0.0im
-1.41238288673325e-5 + 0.0im	0.3391774619687608 + 0.0im
-1.3983988977557e-5 + 0.0im	0.33918119743221703 + 0.0im
-1.38455336411455e-5 + 0.0im	0.3391848983463627 + 0.0im
-1.3708449149649e-5 + 0.0im	0.3391885643646624 + 0.0im
-1.35727219303456e-5 + 0.0im	0.3391921958655318 + 0.0im
-1.34383385448966e-5 + 0.0im	0.3391957889983085 + 0.0im
-1.33052856880164e-5 + 0.0im	0.3391993524931082 + 0.0im
-1.31735501861549e-5 + 0.0im	0.33920288247609504 + 0.0im
-1.30431189961929e-5 + 0.0im	0.33920637925162495 + 0.0im
-1.29139792041514e-5 + 0.0im	0.3392098431094732 + 0.0im
-1.27861180239123e-5 + 0.0im	0.339213274321616 + 0.0im
-1.26595227959528e-5 + 0.0im	0.33921667314754583 + 0.0im
-1.25341809860919e-5 + 0.0im	0.339220039831772 + 0.0im
-1.24100801842494e-5 + 0.0im	0.3392233746055229 + 0.0im
-1.22872081032172e-5 + 0.0im	0.3392266776877589 + 0.0im
-1.21655525774428e-5 + 0.0im	0.3392299492837525 + 0.0im
-1.20451015618245e-5 + 0.0im	0.33923318959246956 + 0.0im
-1.19258431305193e-5 + 0.0im	0.33923639879913603 + 0.0im
-1.18077654757617e-5 + 0.0im	0.33923957708202435 + 0.0im
-1.16908569066948e-5 + 0.0im	0.33924272461187244 + 0.0im
-1.15751058482126e-5 + 0.0im	0.3392458415534755 + 0.0im
-1.14605008398145e-5 + 0.0im	0.3392489280799008 + 0.0im
-1.13470305344698e-5 + 0.0im	0.3392519842954654 + 0.0im
-1.12346836974948e-5 + 0.0im	0.339255010411608 + 0.0im
-1.11234492054404e-5 + 0.0im	0.3392580065558246 + 0.0im
-1.10133160449905e-5 + 0.0im	0.3392609728797736 + 0.0im
-1.09042733118718e-5 + 0.0im	0.3392639095352848 + 0.0im
-1.07963102097741e-5 + 0.0im	0.33926681667621883 + 0.0im
-1.06894160492813e-5 + 0.0im	0.33926969446142013 + 0.0im
-1.05835802468131e-5 + 0.0im	0.33927254304102394 + 0.0im
-1.04787923235774e-5 + 0.0im	0.33927536259662694 + 0.0im
-1.0375041904532e-5 + 0.0im	0.3392781532924579 + 0.0im
-1.02723187173585e-5 + 0.0im	0.339280915308445 + 0.0im
-1.0170612591444e-5 + 0.0im	0.3392836488315709 + 0.0im
-1.00699134568753e-5 + 0.0im	0.3392863540571295 + 0.0im
-9.97021134344085e-6 + 0.0im	0.3392890311890378 + 0.0im
-9.87149637964441e-6 + 0.0im	0.339291680448489 + 0.0im
-9.77375879172714e-6 + 0.0im	0.33929430204342914 + 0.0im
-9.67698890270014e-6 + 0.0im	0.3392968962204964 + 0.0im
-9.58117713138627e-6 + 0.0im	0.33929946322149274 + 0.0im
-9.48631399147156e-6 + 0.0im	0.3393020033015169 + 0.0im
-9.3923900905659e-6 + 0.0im	0.3393045167263753 + 0.0im
-9.29939612927317e-6 + 0.0im	0.3393070037723635 + 0.0im
-9.20732290027046e-6 + 0.0im	0.33930946472590945 + 0.0im
-9.1161612873965e-6 + 0.0im	0.3393118998838603 + 0.0im
-9.02590226474901e-6 + 0.0im	0.3393143095518384 + 0.0im
-8.93653689579109e-6 + 0.0im	0.33931669404493614 + 0.0im
-8.84805633246643e-6 + 0.0im	0.33931905368651105 + 0.0im
-8.7604518143232e-6 + 0.0im	0.3393213888076419 + 0.0im
-8.67371466764673e-6 + 0.0im	0.3393236997467129 + 0.0im
-8.58783630460072e-6 + 0.0im	0.3393259868421614 + 0.0im
-8.50280822237695e-6 + 0.0im	0.33932825045420384 + 0.0im
-8.41862200235342e-6 + 0.0im	0.3393304790951054 + 0.0im
-8.33526930926081e-6 + 0.0im	0.3393327086215534 + 0.0im
-8.25274189035724e-6 + 0.0im	0.3393349038937355 + 0.0im
-8.17103157461113e-6 + 0.0im	0.3393370771097508 + 0.0im
-8.09013027189221e-6 + 0.0im	0.33933922859917504 + 0.0im
-8.0100299721705e-6 + 0.0im	0.3393413587602147 + 0.0im
-7.93072274472327e-6 + 0.0im	0.33934346792775155 + 0.0im
-7.85220073734977e-6 + 0.0im	0.33934555645409076 + 0.0im
-7.77445617559383e-6 + 0.0im	0.33934762468997454 + 0.0im
-7.69748136197409e-6 + 0.0im	0.3393496729700148 + 0.0im
-7.62126867522187e-6 + 0.0im	0.3393517016300939 + 0.0im
-7.54581056952661e-6 + 0.0im	0.339353710996177 + 0.0im
-7.47109957378872e-6 + 0.0im	0.33935570138766735 + 0.0im
-7.39712829087992e-6 + 0.0im	0.33935767310347476 + 0.0im
-7.32388939691081e-6 + 0.0im	0.33935962644622947 + 0.0im
-7.25137564050576e-6 + 0.0im	0.3393615616934563 + 0.0im
-7.17957984208491e-6 + 0.0im	0.3393634791194298 + 0.0im
-7.10849489315337e-6 + 0.0im	0.339365378979865 + 0.0im
