-2.0 + 0.0im	2.8789565257281776e-5 + 0.0im
-0.000384280672974061 + 0.0im	5.621702190856309 + 0.0im
-0.000380475913835704 + 0.0im	5.650177817832057 + 0.0im
-0.000376708825579905 + 0.0im	5.678711551735269 + 0.0im
-0.000372979035227629 + 0.0im	5.70730135413681 + 0.0im
-0.000369286173492702 + 0.0im	5.735945710120585 + 0.0im
-0.000365629874745249 + 0.0im	5.764641834208235 + 0.0im
-0.000362009776975495 + 0.0im	5.793388752039525 + 0.0im
-0.000358425521757915 + 0.0im	5.8221837871781625 + 0.0im
-0.000354876754215758 + 0.0im	5.85102461552489 + 0.0im
-0.000351363122985899 + 0.0im	5.879910165759312 + 0.0im
-0.000347884280184058 + 0.0im	5.908837905869291 + 0.0im
-0.000344439881370355 + 0.0im	5.937805899161542 + 0.0im
-0.000341029585515203 + 0.0im	5.966812224495249 + 0.0im
-0.000337653054965547 + 0.0im	5.99585371741237 + 0.0im
-0.000334309955411433 + 0.0im	6.024929848587332 + 0.0im
-0.000330999955852904 + 0.0im	6.054037168990525 + 0.0im
-0.000327722728567231 + 0.0im	6.083173553114275 + 0.0im
-0.000324477949076467 + 0.0im	6.112337616197297 + 0.0im
-0.000321265296115314 + 0.0im	6.141526992720634 + 0.0im
-0.00031808445159932 + 0.0im	6.170738795269222 + 0.0im
-0.000314935100593387 + 0.0im	6.199970938501152 + 0.0im
-0.000311816931280581 + 0.0im	6.229221221030445 + 0.0im
-0.000308729634931268 + 0.0im	6.258487646993448 + 0.0im
-0.000305672905872543 + 0.0im	6.287767590829267 + 0.0im
-0.000302646441457963 + 0.0im	6.31705887172131 + 0.0im
-0.000299649942037587 + 0.0im	6.346358998213133 + 0.0im
-0.000296683110928304 + 0.0im	6.375665654935943 + 0.0im
-0.000293745654384459 + 0.0im	6.404976528490473 + 0.0im
-0.000290837281568772 + 0.0im	6.434289069770551 + 0.0im
-0.000287957704523536 + 0.0im	6.463600925080434 + 0.0im
-0.000285106638142115 + 0.0im	6.49290965998487 + 0.0im
-0.000282283800140708 + 0.0im	6.5222127765656275 + 0.0im
-0.000279488911030404 + 0.0im	6.55150803701795 + 0.0im
-0.000276721694089509 + 0.0im	6.580792611916638 + 0.0im
-0.000273981875336148 + 0.0im	6.610064236012585 + 0.0im
-0.000271269183501136 + 0.0im	6.639320302345312 + 0.0im
-0.000268583350001125 + 0.0im	6.668558598487174 + 0.0im
-0.000265924108912005 + 0.0im	6.697776218520352 + 0.0im
-0.000263291196942579 + 0.0im	6.7269708094886465 + 0.0im
-0.000260684353408494 + 0.0im	6.7561398159415935 + 0.0im
-0.00025810332020643 + 0.0im	6.785280729944569 + 0.0im
-0.000255547841788544 + 0.0im	6.814391155855289 + 0.0im
-0.000253017665137173 + 0.0im	6.84346805194398 + 0.0im
-0.000250512539739775 + 0.0im	6.8725092531621845 + 0.0im
-0.000248032217564134 + 0.0im	6.90151226959439 + 0.0im
-0.000245576453033796 + 0.0im	6.930474359604315 + 0.0im
-0.000243145003003758 + 0.0im	6.959392931849337 + 0.0im
-0.000240737626736394 + 0.0im	6.988265483162163 + 0.0im
-0.000238354085877618 + 0.0im	7.017089798277408 + 0.0im
-0.000235994144433285 + 0.0im	7.045862916341219 + 0.0im
-0.000233657568745827 + 0.0im	7.074581566779009 + 0.0im
-0.000231344127471116 + 0.0im	7.103244722095665 + 0.0im
-0.00022905359155556 + 0.0im	7.131848913596459 + 0.0im
-0.000226785734213426 + 0.0im	7.160391759819408 + 0.0im
-0.000224540330904382 + 0.0im	7.188870674668317 + 0.0im
-0.000222317159311269 + 0.0im	7.217283192938106 + 0.0im
-0.000220115999318088 + 0.0im	7.245626793838574 + 0.0im
-0.000217936632988206 + 0.0im	7.273898863742113 + 0.0im
-0.000215778844542779 + 0.0im	7.302097188487101 + 0.0im
-0.000213642420339385 + 0.0im	7.330218874748643 + 0.0im
-0.000211527148850876 + 0.0im	7.358261856796091 + 0.0im
-0.000209432820644432 + 0.0im	7.386223318342108 + 0.0im
-0.000207359228360823 + 0.0im	7.414101342195371 + 0.0im
-0.000205306166693885 + 0.0im	7.44189274932805 + 0.0im
-0.000203273432370183 + 0.0im	7.469595740320873 + 0.0im
-0.000201260824128894 + 0.0im	7.497207272990046 + 0.0im
-0.000199268142701875 + 0.0im	7.524726062078645 + 0.0im
-0.000197295190793936 + 0.0im	7.552149099823737 + 0.0im
-0.000195341773063303 + 0.0im	7.579473391065949 + 0.0im
-0.00019340769610228 + 0.0im	7.606697910046931 + 0.0im
-0.000191492768418099 + 0.0im	7.633819672202706 + 0.0im
-0.000189596800413959 + 0.0im	7.660836584739145 + 0.0im
-0.000187719604370257 + 0.0im	7.687746460139425 + 0.0im
-0.000185860994425997 + 0.0im	7.7145470209009215 + 0.0im
-0.000184020786560393 + 0.0im	7.741236074380972 + 0.0im
-0.000182198798574646 + 0.0im	7.7678114332957735 + 0.0im
-0.000180394850073907 + 0.0im	7.794271318531726 + 0.0im
-0.000178608762449413 + 0.0im	7.820613268513909 + 0.0im
-0.000176840358860805 + 0.0im	7.846835442477319 + 0.0im
-0.000175089464218619 + 0.0im	7.872935553087092 + 0.0im
-0.000173355905166949 + 0.0im	7.898912515845804 + 0.0im
-0.000171639510066287 + 0.0im	7.924763108230389 + 0.0im
-0.000169940108976521 + 0.0im	7.950486026385493 + 0.0im
-0.00016825753364012 + 0.0im	7.976079745030218 + 0.0im
-0.000166591617465465 + 0.0im	8.00154257952911 + 0.0im
-0.000164942195510362 + 0.0im	8.026871618017495 + 0.0im
-0.000163309104465705 + 0.0im	8.052065996992564 + 0.0im
-0.000161692182639312 + 0.0im	8.07712387024316 + 0.0im
-0.000160091269939913 + 0.0im	8.102043645813039 + 0.0im
-0.0001585062078613 + 0.0im	8.126823114705177 + 0.0im
-0.000156936839466633 + 0.0im	8.151461906329446 + 0.0im
-0.000155383009372904 + 0.0im	8.17595734761866 + 0.0im
-0.000153844563735549 + 0.0im	8.200308324424336 + 0.0im
-0.000152321350233217 + 0.0im	8.224513371877173 + 0.0im
-0.00015081321805269 + 0.0im	8.248571107675463 + 0.0im
-0.00014932001787395 + 0.0im	8.272479845849436 + 0.0im
-0.000147841601855396 + 0.0im	8.296239075507884 + 0.0im
-0.000146377823619204 + 0.0im	8.319846491082068 + 0.0im
-0.000144928538236836 + 0.0im	8.343301788494383 + 0.0im
-0.000143493602214689 + 0.0im	8.366603621821646 + 0.0im
-0.00014207287347989 + 0.0im	8.389750444564191 + 0.0im
-0.000140666211366228 + 0.0im	8.412741243374334 + 0.0im
-0.000139273476600225 + 0.0im	8.435575380651825 + 0.0im
-0.000137894531287352 + 0.0im	8.45825137755621 + 0.0im
-0.000136529238898368 + 0.0im	8.48076834790339 + 0.0im
-0.00013517746425581 + 0.0im	8.503125629751368 + 0.0im
-0.000133839073520604 + 0.0im	8.52532225441343 + 0.0im
-0.000132513934178816 + 0.0im	8.547357357980001 + 0.0im
-0.000131201915028531 + 0.0im	8.569230274043836 + 0.0im
-0.000129902886166862 + 0.0im	8.59094041185796 + 0.0im
-0.000128616718977091 + 0.0im	8.61248659688062 + 0.0im
-0.000127343286115932 + 0.0im	8.633868633458828 + 0.0im
-0.000126082461500923 + 0.0im	8.655085572733034 + 0.0im
-0.000124834120297943 + 0.0im	8.676136982616567 + 0.0im
-0.000123598138908855 + 0.0im	8.69702267746638 + 0.0im
-0.000122374394959262 + 0.0im	8.717741660431715 + 0.0im
-0.000121162767286398 + 0.0im	8.738294100287959 + 0.0im
-0.000119963135927127 + 0.0im	8.758679286979431 + 0.0im
-0.000118775382106066 + 0.0im	8.778897456897058 + 0.0im
-0.000117599388223828 + 0.0im	8.798947326648685 + 0.0im
-0.000116435037845374 + 0.0im	8.81882867753167 + 0.0im
-0.000115282215688489 + 0.0im	8.838542123617385 + 0.0im
-0.000114140807612365 + 0.0im	8.858087265459956 + 0.0im
-0.000113010700606302 + 0.0im	8.87746322055177 + 0.0im
-0.000111891782778517 + 0.0im	8.89667071393411 + 0.0im
-0.000110783943345067 + 0.0im	8.91570955683935 + 0.0im
-0.000109687072618878 + 0.0im	8.934579536427828 + 0.0im
-0.000108601061998889 + 0.0im	8.953280030954776 + 0.0im
-0.000107525803959296 + 0.0im	8.971812752365159 + 0.0im
-0.000106461192038907 + 0.0im	8.990176248294675 + 0.0im
-0.000105407120830601 + 0.0im	9.008370667069977 + 0.0im
-0.000104363485970892 + 0.0im	9.026397545597792 + 0.0im
-0.000103330184129596 + 0.0im	9.044255763692595 + 0.0im
-0.0001023071129996 + 0.0im	9.061945600457712 + 0.0im
-0.000101294171286733 + 0.0im	9.079467864756106 + 0.0im
-0.000100291258699735 + 0.0im	9.096822569656002 + 0.0im
-9.9298275940332e-5 + 0.0im	9.114010028188572 + 0.0im
-9.8315124693398e-5 + 0.0im	9.13103055878188 + 0.0im
-9.73417076172258e-5 + 0.0im	9.147884564551212 + 0.0im
-9.63779283338869e-5 + 0.0im	9.164572398143306 + 0.0im
-9.542369141969e-5 + 0.0im	9.181094482194398 + 0.0im
-9.44789023957327e-5 + 0.0im	9.197451274334648 + 0.0im
-9.35434677185472e-5 + 0.0im	9.213643188547557 + 0.0im
-9.26172947708388e-5 + 0.0im	9.229670873510122 + 0.0im
-9.17002918523157e-5 + 0.0im	9.245534512519937 + 0.0im
-9.07923681706096e-5 + 0.0im	9.261235169666628 + 0.0im
-8.98934338322867e-5 + 0.0im	9.27677341319876 + 0.0im
-8.90033998339472e-5 + 0.0im	9.29214937607865 + 0.0im
-8.81221780534131e-5 + 0.0im	9.307363920146534 + 0.0im
-8.72496812410031e-5 + 0.0im	9.322417708567842 + 0.0im
-8.63858230108941e-5 + 0.0im	9.337311418471751 + 0.0im
-8.55305178325684e-5 + 0.0im	9.35204552587748 + 0.0im
-8.4683681022345e-5 + 0.0im	9.366621438080104 + 0.0im
-8.3845228734995e-5 + 0.0im	9.381039257719792 + 0.0im
-8.30150779554406e-5 + 0.0im	9.395299802360347 + 0.0im
-8.21931464905353e-5 + 0.0im	9.409404051542662 + 0.0im
-8.1379352960926e-5 + 0.0im	9.423352755109217 + 0.0im
-8.0573616792996e-5 + 0.0im	9.437146795363944 + 0.0im
-7.97758582108872e-5 + 0.0im	9.45078684402951 + 0.0im
-7.89859982286012e-5 + 0.0im	9.464273963777051 + 0.0im
-7.82039586421794e-5 + 0.0im	9.477608899385194 + 0.0im
-7.74296620219598e-5 + 0.0im	9.490792615856797 + 0.0im
-7.66630317049107e-5 + 0.0im	9.503826169871052 + 0.0im
-7.59039917870403e-5 + 0.0im	9.516710235283725 + 0.0im
-7.51524671158814e-5 + 0.0im	9.529446016709487 + 0.0im
-7.44083832830509e-5 + 0.0im	9.54203429328275 + 0.0im
-7.36716666168821e-5 + 0.0im	9.554475898711317 + 0.0im
-7.29422441751308e-5 + 0.0im	9.566772557283723 + 0.0im
-7.22200437377533e-5 + 0.0im	9.578924545346965 + 0.0im
-7.15049937997557e-5 + 0.0im	9.590933148302392 + 0.0im
-7.07970235641146e-5 + 0.0im	9.602799334978478 + 0.0im
-7.00960629347669e-5 + 0.0im	9.614524307492303 + 0.0im
-6.94020425096702e-5 + 0.0im	9.626109129423432 + 0.0im
-6.87148935739309e-5 + 0.0im	9.63755468246308 + 0.0im
-6.80345480930009e-5 + 0.0im	9.648862269578402 + 0.0im
-6.73609387059415e-5 + 0.0im	9.660032956149196 + 0.0im
-6.66939987187539e-5 + 0.0im	9.671067807417531 + 0.0im
-6.60336620977762e-5 + 0.0im	9.6819679211865 + 0.0im
-6.53798634631447e-5 + 0.0im	9.69273442877905 + 0.0im
-6.47325380823215e-5 + 0.0im	9.703368569555705 + 0.0im
-6.40916218636846e-5 + 0.0im	9.713871419173863 + 0.0im
-6.34570513501828e-5 + 0.0im	9.7242441477652 + 0.0im
-6.28287637130523e-5 + 0.0im	9.734487914369058 + 0.0im
-6.22066967455963e-5 + 0.0im	9.744603942978943 + 0.0im
-6.15907888570261e-5 + 0.0im	9.754593283814385 + 0.0im
-6.09809790663624e-5 + 0.0im	9.764457156495935 + 0.0im
-6.03772069963985e-5 + 0.0im	9.774196796235183 + 0.0im
-5.97794128677212e-5 + 0.0im	9.783813334245586 + 0.0im
-5.91875374927933e-5 + 0.0im	9.793307999058184 + 0.0im
-5.86015222700924e-5 + 0.0im	9.802681963526785 + 0.0im
-5.80213091783093e-5 + 0.0im	9.811936477243545 + 0.0im
-5.74468407706032e-5 + 0.0im	9.821072608249084 + 0.0im
-5.68780601689141e-5 + 0.0im	9.83009159585362 + 0.0im
-5.63149110583308e-5 + 0.0im	9.838994706976907 + 0.0im
-5.57573376815156e-5 + 0.0im	9.847783062630922 + 0.0im
-5.52052848331838e-5 + 0.0im	9.856457837678215 + 0.0im
-5.46586978546374e-5 + 0.0im	9.865020339704508 + 0.0im
-5.41175226283539e-5 + 0.0im	9.873471641523658 + 0.0im
-5.35817055726276e-5 + 0.0im	9.881812977447606 + 0.0im
-5.3051193636265e-5 + 0.0im	9.890045524773775 + 0.0im
-5.25259342933316e-5 + 0.0im	9.8981704698479 + 0.0im
-5.20058755379521e-5 + 0.0im	9.906188810840094 + 0.0im
-5.14909658791605e-5 + 0.0im	9.914102261289035 + 0.0im
-5.09811543358025e-5 + 0.0im	9.92191144599351 + 0.0im
-5.04763904314876e-5 + 0.0im	9.929617684072175 + 0.0im
-4.99766241895917e-5 + 0.0im	9.937222215881963 + 0.0im
-4.94818061283086e-5 + 0.0im	9.944726133611063 + 0.0im
-4.89918872557511e-5 + 0.0im	9.952130439000845 + 0.0im
-4.85068190651001e-5 + 0.0im	9.959436703771548 + 0.0im
-4.80265535298021e-5 + 0.0im	9.966645755877874 + 0.0im
-4.75510430988139e-5 + 0.0im	9.973758698212796 + 0.0im
-4.7080240691895e-5 + 0.0im	9.980776715920406 + 0.0im
-4.66140996949455e-5 + 0.0im	9.987700923564864 + 0.0im
-4.61525739553916e-5 + 0.0im	9.994532476426818 + 0.0im
-4.56956177776154e-5 + 0.0im	10.001272236117265 + 0.0im
-4.52431859184311e-5 + 0.0im	10.007921845663397 + 0.0im
-4.47952335826051e-5 + 0.0im	10.01448186687032 + 0.0im
-4.43517164184209e-5 + 0.0im	10.020953546016852 + 0.0im
-4.3912590513288e-5 + 0.0im	10.027337987804014 + 0.0im
-4.34778123893941e-5 + 0.0im	10.03363622544298 + 0.0im
-4.30473389994001e-5 + 0.0im	10.03984929122161 + 0.0im
-4.26211277221783e-5 + 0.0im	10.045978052480546 + 0.0im
-4.21991363585924e-5 + 0.0im	10.052024103067446 + 0.0im
-4.17813231273192e-5 + 0.0im	10.057987952052137 + 0.0im
-4.1367646660712e-5 + 0.0im	10.063870744581969 + 0.0im
-4.0958066000705e-5 + 0.0im	10.069673501404017 + 0.0im
-4.05525405947574e-5 + 0.0im	10.075397259008822 + 0.0im
-4.0151030291839e-5 + 0.0im	10.081042970471877 + 0.0im
-3.97534953384545e-5 + 0.0im	10.086611631802253 + 0.0im
-3.93598963747074e-5 + 0.0im	10.092104208173811 + 0.0im
-3.89701944304034e-5 + 0.0im	10.097521670025625 + 0.0im
-3.85843509211915e-5 + 0.0im	10.102864954236319 + 0.0im
-3.8202327644744e-5 + 0.0im	10.108134832708359 + 0.0im
-3.78240867769743e-5 + 0.0im	10.113332603743862 + 0.0im
-3.74495908682914e-5 + 0.0im	10.118459020668952 + 0.0im
-3.70788028398924e-5 + 0.0im	10.123514983328667 + 0.0im
-3.67116859800915e-5 + 0.0im	10.128501384626645 + 0.0im
-3.63482039406847e-5 + 0.0im	10.133419175970673 + 0.0im
-3.59883207333512e-5 + 0.0im	10.138269215713871 + 0.0im
-3.56320007260903e-5 + 0.0im	10.143052372423316 + 0.0im
-3.52792086396933e-5 + 0.0im	10.147769676611349 + 0.0im
-3.49299095442508e-5 + 0.0im	10.152421670021292 + 0.0im
-3.45840688556939e-5 + 0.0im	10.157009376734294 + 0.0im
-3.42416523323702e-5 + 0.0im	10.161533684722459 + 0.0im
-3.39026260716536e-5 + 0.0im	10.165995325285973 + 0.0im
-3.35669565065878e-5 + 0.0im	10.170395210410954 + 0.0im
-3.32346104025621e-5 + 0.0im	10.174734129297699 + 0.0im
-3.29055548540219e-5 + 0.0im	10.179012906691185 + 0.0im
-3.25797572812098e-5 + 0.0im	10.183232309771777 + 0.0im
-3.22571854269404e-5 + 0.0im	10.187393144694072 + 0.0im
-3.19378073534064e-5 + 0.0im	10.191496195438653 + 0.0im
-3.16215914390162e-5 + 0.0im	10.19554223662217 + 0.0im
-3.13085063752636e-5 + 0.0im	10.199532027221583 + 0.0im
-3.09985211636273e-5 + 0.0im	10.203466321821056 + 0.0im
-3.06916051125023e-5 + 0.0im	10.207345900015845 + 0.0im
-3.03877278341607e-5 + 0.0im	10.21117146928527 + 0.0im
-3.00868592417432e-5 + 0.0im	10.214943755807546 + 0.0im
-2.97889695462804e-5 + 0.0im	10.218663533040477 + 0.0im
-2.9494029253743e-5 + 0.0im	10.2223314388059 + 0.0im
-2.92020091621218e-5 + 0.0im	10.225948248892946 + 0.0im
-2.89128803585364e-5 + 0.0im	10.229514632110899 + 0.0im
-2.86266142163727e-5 + 0.0im	10.233031305420019 + 0.0im
-2.83431823924482e-5 + 0.0im	10.236498890381363 + 0.0im
-2.80625568242061e-5 + 0.0im	10.239918122901452 + 0.0im
-2.77847097269368e-5 + 0.0im	10.243289667326536 + 0.0im
-2.75096135910265e-5 + 0.0im	10.24661414726219 + 0.0im
-2.72372411792342e-5 + 0.0im	10.24989223429211 + 0.0im
-2.69675655239942e-5 + 0.0im	10.253124569799134 + 0.0im
-2.67005599247468e-5 + 0.0im	10.256311784089078 + 0.0im
-2.64361979452938e-5 + 0.0im	10.259454527838825 + 0.0im
-2.6174453411182e-5 + 0.0im	10.262553399993143 + 0.0im
-2.59153004071109e-5 + 0.0im	10.265609014291414 + 0.0im
-2.56587132743672e-5 + 0.0im	10.268621998582846 + 0.0im
-2.54046666082844e-5 + 0.0im	10.271592930188291 + 0.0im
-2.51531352557271e-5 + 0.0im	10.274522399919258 + 0.0im
-2.49040943126011e-5 + 0.0im	10.277411006895514 + 0.0im
-2.46575191213872e-5 + 0.0im	10.280259315177119 + 0.0im
-2.44133852687002e-5 + 0.0im	10.28306791190309 + 0.0im
-2.41716685828715e-5 + 0.0im	10.285837339485811 + 0.0im
-2.39323451315559e-5 + 0.0im	10.288568169885703 + 0.0im
-2.36953912193623e-5 + 0.0im	10.291260934652236 + 0.0im
-2.34607833855072e-5 + 0.0im	10.293916183256986 + 0.0im
-2.32284984014923e-5 + 0.0im	10.296534450114102 + 0.0im
-2.29985132688043e-5 + 0.0im	10.299116263056233 + 0.0im
-2.27708052166379e-5 + 0.0im	10.301662141220113 + 0.0im
-2.25453516996415e-5 + 0.0im	10.304172600666572 + 0.0im
-2.23221303956846e-5 + 0.0im	10.306648147535785 + 0.0im
-2.21011192036482e-5 + 0.0im	10.30908928248299 + 0.0im
-2.18822962412358e-5 + 0.0im	10.31149649955953 + 0.0im
-2.16656398428077e-5 + 0.0im	10.313870269975736 + 0.0im
-2.14511285572354e-5 + 0.0im	10.316211121317604 + 0.0im
-2.12387411457776e-5 + 0.0im	10.318519471853682 + 0.0im
-2.10284565799778e-5 + 0.0im	10.320795826890484 + 0.0im
-2.0820254039582e-5 + 0.0im	10.323040646212219 + 0.0im
-2.06141129104772e-5 + 0.0im	10.325254367515255 + 0.0im
-2.04100127826507e-5 + 0.0im	10.32743744891223 + 0.0im
-2.0207933448169e-5 + 0.0im	10.329590333833444 + 0.0im
-2.00078548991772e-5 + 0.0im	10.331713459481838 + 0.0im
-1.98097573259181e-5 + 0.0im	10.333807247856512 + 0.0im
-1.96136211147704e-5 + 0.0im	10.335872139668156 + 0.0im
-1.94194268463073e-5 + 0.0im	10.337908550994296 + 0.0im
-1.92271552933736e-5 + 0.0im	10.339916891124746 + 0.0im
-1.90367874191817e-5 + 0.0im	10.341897570619977 + 0.0im
-1.88483043754275e-5 + 0.0im	10.343850995415933 + 0.0im
-1.86616875004232e-5 + 0.0im	10.345777548769943 + 0.0im
-1.84769183172507e-5 + 0.0im	10.347677629984993 + 0.0im
-1.82939785319314e-5 + 0.0im	10.349551489467652 + 0.0im
-1.81128500316153e-5 + 0.0im	10.351400071837165 + 0.0im
-1.79335148827874e-5 + 0.0im	10.353223021612822 + 0.0im
-1.77559553294925e-5 + 0.0im	10.355021006556735 + 0.0im
-1.75801537915767e-5 + 0.0im	10.3567943905108 + 0.0im
-1.74060928629472e-5 + 0.0im	10.358543532077585 + 0.0im
-1.72337553098487e-5 + 0.0im	10.360268789874738 + 0.0im
-1.70631240691572e-5 + 0.0im	10.361970501336273 + 0.0im
-1.68941822466903e-5 + 0.0im	10.363649015570537 + 0.0im
-1.67269131155349e-5 + 0.0im	10.365304665261382 + 0.0im
-1.6561300114391e-5 + 0.0im	10.366937794352896 + 0.0im
-1.63973268459317e-5 + 0.0im	10.36854872577376 + 0.0im
-1.62349770751799e-5 + 0.0im	10.370137777904064 + 0.0im
-1.60742347279009e-5 + 0.0im	10.371705288484868 + 0.0im
-1.59150838890108e-5 + 0.0im	10.373251551419607 + 0.0im
-1.57575088010008e-5 + 0.0im	10.374776883485788 + 0.0im
-1.5601493862377e-5 + 0.0im	10.376281584046291 + 0.0im
-1.54470236261158e-5 + 0.0im	10.377765964984 + 0.0im
-1.52940827981345e-5 + 0.0im	10.37923029308192 + 0.0im
-1.51426562357767e-5 + 0.0im	10.380674934109635 + 0.0im
-1.49927289463136e-5 + 0.0im	10.382100100541734 + 0.0im
-1.4844286085459e-5 + 0.0im	10.383506100364652 + 0.0im
-1.46973129559e-5 + 0.0im	10.384893214092314 + 0.0im
-1.45517950058416e-5 + 0.0im	10.386261713554825 + 0.0im
-1.44077178275659e-5 + 0.0im	10.387611871559827 + 0.0im
-1.42650671560059e-5 + 0.0im	10.388943954386852 + 0.0im
-1.41238288673325e-5 + 0.0im	10.390258225280641 + 0.0im
-1.3983988977557e-5 + 0.0im	10.39155494186731 + 0.0im
-1.38455336411455e-5 + 0.0im	10.392834359684512 + 0.0im
-1.3708449149649e-5 + 0.0im	10.394096729514533 + 0.0im
-1.35727219303456e-5 + 0.0im	10.395342284095925 + 0.0im
-1.34383385448966e-5 + 0.0im	10.396571296452365 + 0.0im
-1.33052856880164e-5 + 0.0im	10.39778400688882 + 0.0im
-1.31735501861549e-5 + 0.0im	10.398980605144343 + 0.0im
-1.30431189961929e-5 + 0.0im	10.400161370963446 + 0.0im
-1.29139792041514e-5 + 0.0im	10.401326516140479 + 0.0im
-1.27861180239123e-5 + 0.0im	10.402476269138457 + 0.0im
-1.26595227959528e-5 + 0.0im	10.403610863980553 + 0.0im
-1.25341809860919e-5 + 0.0im	10.404730479893026 + 0.0im
-1.24100801842494e-5 + 0.0im	10.40583537239691 + 0.0im
-1.22872081032172e-5 + 0.0im	10.406925753983021 + 0.0im
-1.21655525774428e-5 + 0.0im	10.408001805838262 + 0.0im
-1.20451015618245e-5 + 0.0im	10.409063485622788 + 0.0im
-1.19258431305193e-5 + 0.0im	10.41011152292152 + 0.0im
-1.18077654757617e-5 + 0.0im	10.411145853299912 + 0.0im
-1.16908569066948e-5 + 0.0im	10.412166673462933 + 0.0im
-1.15751058482126e-5 + 0.0im	10.413174177169317 + 0.0im
-1.14605008398145e-5 + 0.0im	10.414168815917254 + 0.0im
-1.13470305344698e-5 + 0.0im	10.415149993745672 + 0.0im
-1.12346836974948e-5 + 0.0im	10.416118680719743 + 0.0im
-1.11234492054404e-5 + 0.0im	10.41707479660418 + 0.0im
-1.10133160449905e-5 + 0.0im	10.418018520952346 + 0.0im
-1.09042733118718e-5 + 0.0im	10.41895003044219 + 0.0im
-1.07963102097741e-5 + 0.0im	10.419869619268235 + 0.0im
-1.06894160492813e-5 + 0.0im	10.42077721816968 + 0.0im
-1.05835802468131e-5 + 0.0im	10.421673115923847 + 0.0im
-1.04787923235774e-5 + 0.0im	10.422557479114506 + 0.0im
-1.0375041904532e-5 + 0.0im	10.423430471097562 + 0.0im
-1.02723187173585e-5 + 0.0im	10.42429225928038 + 0.0im
-1.0170612591444e-5 + 0.0im	10.425142989739783 + 0.0im
-1.00699134568753e-5 + 0.0im	10.425982825017332 + 0.0im
-9.97021134344085e-6 + 0.0im	10.426811918948376 + 0.0im
-9.87149637964441e-6 + 0.0im	10.427630423195483 + 0.0im
-9.77375879172714e-6 + 0.0im	10.428438620642563 + 0.0im
-9.67698890270014e-6 + 0.0im	10.429236390130615 + 0.0im
-9.58117713138627e-6 + 0.0im	10.430024010791506 + 0.0im
-9.48631399147156e-6 + 0.0im	10.430801625094603 + 0.0im
-9.3923900905659e-6 + 0.0im	10.431569373384736 + 0.0im
-9.29939612927317e-6 + 0.0im	10.432327393878909 + 0.0im
-9.20732290027046e-6 + 0.0im	10.433075810070711 + 0.0im
-9.1161612873965e-6 + 0.0im	10.433814781613249 + 0.0im
-9.02590226474901e-6 + 0.0im	10.434544427349154 + 0.0im
-8.93653689579109e-6 + 0.0im	10.435264877592179 + 0.0im
-8.84805633246643e-6 + 0.0im	10.435976260406095 + 0.0im
-8.7604518143232e-6 + 0.0im	10.436678701915442 + 0.0im
-8.67371466764673e-6 + 0.0im	10.43737232625942 + 0.0im
-8.58783630460072e-6 + 0.0im	10.43805725689163 + 0.0im
-8.50280822237695e-6 + 0.0im	10.438733612101242 + 0.0im
-8.41862200235342e-6 + 0.0im	10.43940151220228 + 0.0im
-8.33526930926081e-6 + 0.0im	10.440061073775464 + 0.0im
-8.25274189035724e-6 + 0.0im	10.440712411963789 + 0.0im
-8.17103157461113e-6 + 0.0im	10.44135564041698 + 0.0im
-8.09013027189221e-6 + 0.0im	10.441990869698902 + 0.0im
-8.0100299721705e-6 + 0.0im	10.44261821142746 + 0.0im
-7.93072274472327e-6 + 0.0im	10.443237773218243 + 0.0im
-7.85220073734977e-6 + 0.0im	10.443849661985663 + 0.0im
-7.77445617559383e-6 + 0.0im	10.444453982442605 + 0.0im
-7.69748136197409e-6 + 0.0im	10.445050838856098 + 0.0im
-7.62126867522187e-6 + 0.0im	10.445640332981744 + 0.0im
-7.54581056952661e-6 + 0.0im	10.446222565277552 + 0.0im
-7.47109957378872e-6 + 0.0im	10.446797624210598 + 0.0im
-7.39712829087992e-6 + 0.0im	10.447365628505624 + 0.0im
-7.32388939691081e-6 + 0.0im	10.447926663262383 + 0.0im
-7.25137564050576e-6 + 0.0im	10.44848081911131 + 0.0im
-7.17957984208491e-6 + 0.0im	10.449028198236954 + 0.0im
-7.10849489315337e-6 + 0.0im	10.449568902950107 + 0.0im
-7.0381137555974e-6 + 0.0im	10.450102978858194 + 0.0im
-6.96842946098752e-6 + 0.0im	10.45063055798399 + 0.0im
-6.89943510988864e-6 + 0.0im	10.451151745423829 + 0.0im
-6.83112387117687e-6 + 0.0im	10.451666569020446 + 0.0im
-6.76348898136324e-6 + 0.0im	10.452175142446356 + 0.0im
-6.696523743924e-6 + 0.0im	10.452677549493735 + 0.0im
-6.63022152863762e-6 + 0.0im	10.453173636332407 + 0.0im
-6.56457577092834e-6 + 0.0im	10.453663957635795 + 0.0im
-6.49957997121617e-6 + 0.0im	10.45414835786038 + 0.0im
-6.43522769427344e-6 + 0.0im	10.454626915565523 + 0.0im
-6.37151256858756e-6 + 0.0im	10.455099708720669 + 0.0im
-6.30842828573026e-6 + 0.0im	10.45556705030718 + 0.0im
-6.24596859973293e-6 + 0.0im	10.456028307443468 + 0.0im
-6.18412732646825e-6 + 0.0im	10.45648426327579 + 0.0im
-6.12289834303787e-6 + 0.0im	10.456934755140256 + 0.0im
-6.06227558716621e-6 + 0.0im	10.457379855962245 + 0.0im
