-2.0 + 0.0im	7.338014217127344e-5 + 0.0im
-6.06227558716621e-6 + 0.0im	10.479114706522768 + 0.0im
-6.00225305660021e-6 + 0.0im	10.4794972232422 + 0.0im
-5.94282480851505e-6 + 0.0im	10.479875005067813 + 0.0im
-5.8839849589258e-6 + 0.0im	10.480248116656364 + 0.0im
-5.82572768210475e-6 + 0.0im	10.48061662167153 + 0.0im
-5.7680472100047e-6 + 0.0im	10.48098058277543 + 0.0im
-5.71093783168782e-6 + 0.0im	10.481340063221937 + 0.0im
-5.65439389276022e-6 + 0.0im	10.481695120401975 + 0.0im
-5.5984097948121e-6 + 0.0im	10.48204581728623 + 0.0im
-5.54297999486347e-6 + 0.0im	10.482392212223143 + 0.0im
-5.48809900481531e-6 + 0.0im	10.482734363459192 + 0.0im
-5.43376139090625e-6 + 0.0im	10.483072328422256 + 0.0im
-5.37996177317451e-6 + 0.0im	10.483406163722872 + 0.0im
-5.32669482492525e-6 + 0.0im	10.483735925167462 + 0.0im
-5.27395527220322e-6 + 0.0im	10.484061667591243 + 0.0im
-5.22173789327051e-6 + 0.0im	10.48438344544648 + 0.0im
-5.17003751808962e-6 + 0.0im	10.484701312046404 + 0.0im
-5.1188490278115e-6 + 0.0im	10.485015320071845 + 0.0im
-5.06816735426882e-6 + 0.0im	10.485325521449155 + 0.0im
-5.01798747947407e-6 + 0.0im	10.485631967370562 + 0.0im
-4.96830443512285e-6 + 0.0im	10.485934708370413 + 0.0im
-4.91911330210183e-6 + 0.0im	10.48623379373856 + 0.0im
-4.87040921000181e-6 + 0.0im	10.486529273189495 + 0.0im
-4.82218733663546e-6 + 0.0im	10.486821194683536 + 0.0im
-4.77444290755986e-6 + 0.0im	10.487109605907124 + 0.0im
-4.72717119560382e-6 + 0.0im	10.487394553827903 + 0.0im
-4.68036752039982e-6 + 0.0im	10.487676084733765 + 0.0im
-4.63402724792061e-6 + 0.0im	10.487954244215773 + 0.0im
-4.58814579002041e-6 + 0.0im	10.488229077630015 + 0.0im
-4.5427186039806e-6 + 0.0im	10.488500628544145 + 0.0im
-4.49774119206e-6 + 0.0im	10.488768941168884 + 0.0im
-4.45320910104951e-6 + 0.0im	10.489033958173698 + 0.0im
-4.4091179218312e-6 + 0.0im	10.48929592251749 + 0.0im
-4.36546328894178e-6 + 0.0im	10.489554775730266 + 0.0im
-4.32224088014037e-6 + 0.0im	10.48981055907339 + 0.0im
-4.27944641598057e-6 + 0.0im	10.490063312729326 + 0.0im
-4.2370756593867e-6 + 0.0im	10.490313077228612 + 0.0im
-4.19512441523436e-6 + 0.0im	10.490559891673657 + 0.0im
-4.15358852993501e-6 + 0.0im	10.490803794883991 + 0.0im
-4.11246389102476e-6 + 0.0im	10.491044825074736 + 0.0im
-4.07174642675719e-6 + 0.0im	10.491283020306225 + 0.0im
-4.03143210570019e-6 + 0.0im	10.491518416407027 + 0.0im
-3.99151693633682e-6 + 0.0im	10.491751051113292 + 0.0im
-3.95199696667012e-6 + 0.0im	10.491980959978582 + 0.0im
-3.9128682838318e-6 + 0.0im	10.49220817853559 + 0.0im
-3.87412701369485e-6 + 0.0im	10.492432741257014 + 0.0im
-3.83576932048995e-6 + 0.0im	10.49265468290584 + 0.0im
-3.79779140642569e-6 + 0.0im	10.492874137385426 + 0.0im
-3.76018951131257e-6 + 0.0im	10.493090937477731 + 0.0im
-3.72295991219066e-6 + 0.0im	10.493305216147794 + 0.0im
-3.68609892296105e-6 + 0.0im	10.49351700584793 + 0.0im
-3.64960289402084e-6 + 0.0im	10.49372633807152 + 0.0im
-3.61346821190182e-6 + 0.0im	10.493933244378773 + 0.0im
-3.5776912989127e-6 + 0.0im	10.494137755521702 + 0.0im
-3.54226861278485e-6 + 0.0im	10.494339901732973 + 0.0im
-3.50719664632163e-6 + 0.0im	10.494539713045477 + 0.0im
-3.47247192705112e-6 + 0.0im	10.494737218821932 + 0.0im
-3.4380910168823e-6 + 0.0im	10.494932448052213 + 0.0im
-3.40405051176465e-6 + 0.0im	10.495125429312013 + 0.0im
-3.37034704135114e-6 + 0.0im	10.495316190690067 + 0.0im
-3.33697726866449e-6 + 0.0im	10.495504759919466 + 0.0im
-3.30393788976683e-6 + 0.0im	10.495691164296828 + 0.0im
-3.2712256334325e-6 + 0.0im	10.495875430713669 + 0.0im
-3.23883726082426e-6 + 0.0im	10.496057585828682 + 0.0im
-3.20676956517253e-6 + 0.0im	10.496237655467462 + 0.0im
-3.17501937145795e-6 + 0.0im	10.49641566562104 + 0.0im
-3.14358353609698e-6 + 0.0im	10.49659164163715 + 0.0im
-3.11245894663068e-6 + 0.0im	10.496765608554627 + 0.0im
-3.08164252141651e-6 + 0.0im	10.49693759105569 + 0.0im
-3.05113120932328e-6 + 0.0im	10.497107613739246 + 0.0im
-3.02092198942899e-6 + 0.0im	10.497275700130443 + 0.0im
-2.99101187072177e-6 + 0.0im	10.497441874335614 + 0.0im
-2.96139789180373e-6 + 0.0im	10.49760615967063 + 0.0im
-2.93207712059776e-6 + 0.0im	10.497768579230089 + 0.0im
-2.90304665405718e-6 + 0.0im	10.497929155816866 + 0.0im
-2.8743036178784e-6 + 0.0im	10.498087911951847 + 0.0im
-2.84584516621624e-6 + 0.0im	10.498244945145562 + 0.0im
-2.81766848140222e-6 + 0.0im	10.498400126779773 + 0.0im
-2.78977077366556e-6 + 0.0im	10.49855355382227 + 0.0im
-2.76214928085699e-6 + 0.0im	10.498705247702107 + 0.0im
-2.73480126817524e-6 + 0.0im	10.49885522958507 + 0.0im
-2.70772402789627e-6 + 0.0im	10.499003520381663 + 0.0im
-2.68091487910522e-6 + 0.0im	10.499150140735207 + 0.0im
-2.65437116743091e-6 + 0.0im	10.499295111329944 + 0.0im
-2.62809026478308e-6 + 0.0im	10.499438451820122 + 0.0im
-2.60206956909216e-6 + 0.0im	10.499580182537835 + 0.0im
-2.57630650405164e-6 + 0.0im	10.49972032312184 + 0.0im
-2.55079851886301e-6 + 0.0im	10.499858893054833 + 0.0im
-2.52554308798318e-6 + 0.0im	10.499995911598466 + 0.0im
-2.50053771087444e-6 + 0.0im	10.500131397795663 + 0.0im
-2.47577991175687e-6 + 0.0im	10.500265370850734 + 0.0im
-2.45126723936324e-6 + 0.0im	10.500397848100855 + 0.0im
-2.42699726669627e-6 + 0.0im	10.500528773660683 + 0.0im
-2.40296759078839e-6 + 0.0im	10.500658316394269 + 0.0im
-2.37917583246375e-6 + 0.0im	10.500786418662281 + 0.0im
-2.35561963610273e-6 + 0.0im	10.500913098192237 + 0.0im
-2.33229666940864e-6 + 0.0im	10.501038372496375 + 0.0im
-2.30920462317687e-6 + 0.0im	10.501162258902623 + 0.0im
-2.28634121106621e-6 + 0.0im	10.501284774322171 + 0.0im
-2.26370416937248e-6 + 0.0im	10.501405935842463 + 0.0im
-2.24129125680444e-6 + 0.0im	10.50152575999691 + 0.0im
-2.21910025426182e-6 + 0.0im	10.501644263221555 + 0.0im
-2.19712896461566e-6 + 0.0im	10.501761461726904 + 0.0im
-2.17537521249076e-6 + 0.0im	10.501877371504403 + 0.0im
-2.15383684405025e-6 + 0.0im	10.5019920084387 + 0.0im
-2.13251172678243e-6 + 0.0im	10.502105388047115 + 0.0im
-2.11139774928953e-6 + 0.0im	10.502217525399573 + 0.0im
-2.09049282107875e-6 + 0.0im	10.502328435798534 + 0.0im
-2.0697948723552e-6 + 0.0im	10.502438134138963 + 0.0im
-2.04930185381702e-6 + 0.0im	10.502546635101861 + 0.0im
-2.0290117364525e-6 + 0.0im	10.502653953067997 + 0.0im
-2.00892251133911e-6 + 0.0im	10.502760177771954 + 0.0im
-1.98903218944466e-6 + 0.0im	10.50286517241469 + 0.0im
-1.96933880143036e-6 + 0.0im	10.502969026174515 + 0.0im
-1.9498403974558e-6 + 0.0im	10.503071752559922 + 0.0im
-1.93053504698594e-6 + 0.0im	10.503173365082112 + 0.0im
-1.91142083859994e-6 + 0.0im	10.50327387674154 + 0.0im
-1.89249587980192e-6 + 0.0im	10.50337330056042 + 0.0im
-1.87375829683359e-6 + 0.0im	10.503471649197047 + 0.0im
-1.8552062344887e-6 + 0.0im	10.503568935285049 + 0.0im
-1.83683785592941e-6 + 0.0im	10.503665170992251 + 0.0im
-1.81865134250436e-6 + 0.0im	10.503760368478858 + 0.0im
-1.80064489356867e-6 + 0.0im	10.503854539626 + 0.0im
-1.78281672630562e-6 + 0.0im	10.50394769617121 + 0.0im
-1.76516507555012e-6 + 0.0im	10.504039849495344 + 0.0im
-1.74768819361398e-6 + 0.0im	10.504131011249434 + 0.0im
-1.73038435011285e-6 + 0.0im	10.504221192261655 + 0.0im
-1.7132518317949e-6 + 0.0im	10.504310403537819 + 0.0im
-1.69628894237119e-6 + 0.0im	10.50439865597029 + 0.0im
-1.67949400234771e-6 + 0.0im	10.50448595985219 + 0.0im
-1.66286534885912e-6 + 0.0im	10.504572326103522 + 0.0im
-1.64640133550408e-6 + 0.0im	10.504657689447708 + 0.0im
-1.63010033218226e-6 + 0.0im	10.504742210725125 + 0.0im
-1.61396072493293e-6 + 0.0im	10.504825824530315 + 0.0im
-1.59798091577518e-6 + 0.0im	10.504908540745515 + 0.0im
-1.58215932254968e-6 + 0.0im	10.504990369041629 + 0.0im
-1.56649437876206e-6 + 0.0im	10.505071318994494 + 0.0im
-1.55098453342778e-6 + 0.0im	10.505151400036219 + 0.0im
-1.53562825091859e-6 + 0.0im	10.50523062149155 + 0.0im
-1.52042401081049e-6 + 0.0im	10.505308992565991 + 0.0im
-1.50537030773316e-6 + 0.0im	10.505386522347242 + 0.0im
-1.49046565122095e-6 + 0.0im	10.505463295246896 + 0.0im
-1.47570856556529e-6 + 0.0im	10.505539169288058 + 0.0im
-1.46109758966861e-6 + 0.0im	10.505614228785975 + 0.0im
-1.44663127689961e-6 + 0.0im	10.505688482309493 + 0.0im
-1.43230819495011e-6 + 0.0im	10.505761938567437 + 0.0im
-1.41812692569318e-6 + 0.0im	10.505834606071408 + 0.0im
-1.40408606504275e-6 + 0.0im	10.50590649328135 + 0.0im
-1.39018422281461e-6 + 0.0im	10.505977608580396 + 0.0im
-1.37642002258872e-6 + 0.0im	10.506047960349823 + 0.0im
-1.36279210157299e-6 + 0.0im	10.506117556779984 + 0.0im
-1.34929911046831e-6 + 0.0im	10.506186406007625 + 0.0im
-1.33593971333496e-6 + 0.0im	10.50625451637163 + 0.0im
-1.32271258746035e-6 + 0.0im	10.506321895593908 + 0.0im
-1.30961642322807e-6 + 0.0im	10.506388552056732 + 0.0im
-1.29664992398819e-6 + 0.0im	10.50645449339375 + 0.0im
-1.2838118059289e-6 + 0.0im	10.506519727765674 + 0.0im
-1.27110079794941e-6 + 0.0im	10.506584262789577 + 0.0im
-1.25851564153407e-6 + 0.0im	10.506648106710466 + 0.0im
-1.24605509062779e-6 + 0.0im	10.506711266569793 + 0.0im
-1.23371791151266e-6 + 0.0im	10.50677375033803 + 0.0im
-1.2215028826858e-6 + 0.0im	10.50683556572589 + 0.0im
-1.20940879473842e-6 + 0.0im	10.506896720139961 + 0.0im
-1.19743445023606e-6 + 0.0im	10.506957221122628 + 0.0im
-1.18557866360006e-6 + 0.0im	10.507017076119658 + 0.0im
-1.17384026099016e-6 + 0.0im	10.50707629247164 + 0.0im
-1.16221808018827e-6 + 0.0im	10.507134877158798 + 0.0im
-1.15071097048344e-6 + 0.0im	10.507192837941387 + 0.0im
-1.13931779255786e-6 + 0.0im	10.507250181681936 + 0.0im
-1.12803741837412e-6 + 0.0im	10.507306915451556 + 0.0im
-1.11686873106348e-6 + 0.0im	10.507363046135492 + 0.0im
-1.10581062481533e-6 + 0.0im	10.507418580340435 + 0.0im
-1.09486200476765e-6 + 0.0im	10.50747352535777 + 0.0im
-1.08402178689867e-6 + 0.0im	10.507527875737937 + 0.0im
-1.07328889791947e-6 + 0.0im	10.50758167336241 + 0.0im
-1.0626622751678e-6 + 0.0im	10.507634889230184 + 0.0im
-1.05214086650277e-6 + 0.0im	10.507687541303225 + 0.0im
-1.04172363020076e-6 + 0.0im	10.507739635560604 + 0.0im
-1.03140953485224e-6 + 0.0im	10.507791159020451 + 0.0im
-1.02119755925964e-6 + 0.0im	10.507842173202967 + 0.0im
-1.01108669233628e-6 + 0.0im	10.507892620069905 + 0.0im
-1.00107593300622e-6 + 0.0im	10.507942521355115 + 0.0im
1.00107593300622e-6 + 0.0im	10.517280089654498 + 0.0im
1.01108669233628e-6 + 0.0im	10.517323918400107 + 0.0im
1.02119755925964e-6 + 0.0im	10.517368195665926 + 0.0im
1.03140953485224e-6 + 0.0im	10.51741286256792 + 0.0im
1.04172363020076e-6 + 0.0im	10.517457996448037 + 0.0im
1.05214086650277e-6 + 0.0im	10.517503543378911 + 0.0im
1.0626622751678e-6 + 0.0im	10.517549525148402 + 0.0im
1.07328889791947e-6 + 0.0im	10.517595945032534 + 0.0im
1.08402178689867e-6 + 0.0im	10.517642794722539 + 0.0im
1.09486200476765e-6 + 0.0im	10.517690113299269 + 0.0im
1.10581062481533e-6 + 0.0im	10.517737869423874 + 0.0im
1.11686873106348e-6 + 0.0im	10.517786078266331 + 0.0im
1.12803741837412e-6 + 0.0im	10.517834744110525 + 0.0im
1.13931779255786e-6 + 0.0im	10.517883871043512 + 0.0im
1.15071097048344e-6 + 0.0im	10.517933463208385 + 0.0im
1.16221808018827e-6 + 0.0im	10.517983524851482 + 0.0im
1.17384026099016e-6 + 0.0im	10.518034060228253 + 0.0im
1.18557866360006e-6 + 0.0im	10.518085073826212 + 0.0im
1.19743445023606e-6 + 0.0im	10.518136569638429 + 0.0im
1.20940879473842e-6 + 0.0im	10.518188552203716 + 0.0im
1.2215028826858e-6 + 0.0im	10.518241025926992 + 0.0im
1.23371791151266e-6 + 0.0im	10.518293995342397 + 0.0im
1.24605509062779e-6 + 0.0im	10.518347464404647 + 0.0im
1.25851564153407e-6 + 0.0im	10.518401438214038 + 0.0im
1.27110079794941e-6 + 0.0im	10.518455920946337 + 0.0im
1.2838118059289e-6 + 0.0im	10.518510916887507 + 0.0im
1.29664992398819e-6 + 0.0im	10.518566430848606 + 0.0im
1.30961642322807e-6 + 0.0im	10.518622466870097 + 0.0im
1.32271258746035e-6 + 0.0im	10.518679029409054 + 0.0im
1.33593971333496e-6 + 0.0im	10.518736122873078 + 0.0im
1.34929911046831e-6 + 0.0im	10.518793751996302 + 0.0im
1.36279210157299e-6 + 0.0im	10.518851920663533 + 0.0im
1.37642002258872e-6 + 0.0im	10.518910633493288 + 0.0im
1.39018422281461e-6 + 0.0im	10.518969894747675 + 0.0im
1.40408606504275e-6 + 0.0im	10.519029708654218 + 0.0im
1.41812692569318e-6 + 0.0im	10.519090079566661 + 0.0im
1.43230819495011e-6 + 0.0im	10.519151011736612 + 0.0im
1.44663127689961e-6 + 0.0im	10.519212509399585 + 0.0im
1.46109758966861e-6 + 0.0im	10.51927457673924 + 0.0im
1.47570856556529e-6 + 0.0im	10.519337218074103 + 0.0im
1.49046565122095e-6 + 0.0im	10.519400361704776 + 0.0im
1.50537030773316e-6 + 0.0im	10.519464163402068 + 0.0im
1.52042401081049e-6 + 0.0im	10.519528551465838 + 0.0im
1.53562825091859e-6 + 0.0im	10.519593530105027 + 0.0im
1.55098453342778e-6 + 0.0im	10.519659103465216 + 0.0im
1.56649437876206e-6 + 0.0im	10.519725275681125 + 0.0im
1.58215932254968e-6 + 0.0im	10.51979205091642 + 0.0im
1.59798091577518e-6 + 0.0im	10.519859433283894 + 0.0im
1.61396072493293e-6 + 0.0im	10.519927426955723 + 0.0im
1.63010033218226e-6 + 0.0im	10.51999603608724 + 0.0im
1.64640133550408e-6 + 0.0im	10.52006526487099 + 0.0im
1.66286534885912e-6 + 0.0im	10.520135117728241 + 0.0im
1.67949400234771e-6 + 0.0im	10.520205598411982 + 0.0im
1.69628894237119e-6 + 0.0im	10.52027671143451 + 0.0im
1.7132518317949e-6 + 0.0im	10.520348461071748 + 0.0im
1.73038435011285e-6 + 0.0im	10.520420851566003 + 0.0im
1.74768819361398e-6 + 0.0im	10.520493887374016 + 0.0im
1.76516507555012e-6 + 0.0im	10.520567572942984 + 0.0im
1.78281672630562e-6 + 0.0im	10.520641912396913 + 0.0im
1.80064489356867e-6 + 0.0im	10.520716910554365 + 0.0im
1.81865134250436e-6 + 0.0im	10.52079257181812 + 0.0im
1.83683785592941e-6 + 0.0im	10.520868900807592 + 0.0im
1.8552062344887e-6 + 0.0im	10.520945902143657 + 0.0im
1.87375829683359e-6 + 0.0im	10.521023580584172 + 0.0im
1.89249587980192e-6 + 0.0im	10.521101940732228 + 0.0im
1.91142083859994e-6 + 0.0im	10.521180987530366 + 0.0im
1.93053504698594e-6 + 0.0im	10.521260725776525 + 0.0im
1.9498403974558e-6 + 0.0im	10.52134123621078 + 0.0im
1.96933880143036e-6 + 0.0im	10.52142237222468 + 0.0im
1.98903218944466e-6 + 0.0im	10.52150421474118 + 0.0im
2.00892251133911e-6 + 0.0im	10.521586768776395 + 0.0im
2.0290117364525e-6 + 0.0im	10.52167003950892 + 0.0im
2.04930185381702e-6 + 0.0im	10.521754032020636 + 0.0im
2.0697948723552e-6 + 0.0im	10.52183875173223 + 0.0im
2.09049282107875e-6 + 0.0im	10.521924203851285 + 0.0im
2.11139774928953e-6 + 0.0im	10.522010393724686 + 0.0im
2.13251172678243e-6 + 0.0im	10.522097251011868 + 0.0im
2.15383684405025e-6 + 0.0im	10.522184932662908 + 0.0im
2.17537521249076e-6 + 0.0im	10.522273368107252 + 0.0im
2.19712896461566e-6 + 0.0im	10.52236256311227 + 0.0im
2.21910025426182e-6 + 0.0im	10.522452523072273 + 0.0im
2.24129125680444e-6 + 0.0im	10.522543253497608 + 0.0im
2.26370416937248e-6 + 0.0im	10.52263475991125 + 0.0im
2.28634121106621e-6 + 0.0im	10.522727047848003 + 0.0im
2.30920462317687e-6 + 0.0im	10.522820122766705 + 0.0im
2.33229666940864e-6 + 0.0im	10.522913990339973 + 0.0im
2.35561963610273e-6 + 0.0im	10.52300865597728 + 0.0im
2.37917583246375e-6 + 0.0im	10.523104125202623 + 0.0im
2.40296759078839e-6 + 0.0im	10.523200403499002 + 0.0im
2.42699726669627e-6 + 0.0im	10.523297496323051 + 0.0im
2.45126723936324e-6 + 0.0im	10.523395409104277 + 0.0im
2.47577991175687e-6 + 0.0im	10.523494222929601 + 0.0im
2.50053771087444e-6 + 0.0im	10.523593791945617 + 0.0im
2.52554308798318e-6 + 0.0im	10.523694196729972 + 0.0im
2.55079851886301e-6 + 0.0im	10.52379544274606 + 0.0im
2.57630650405164e-6 + 0.0im	10.523897534935372 + 0.0im
2.60206956909216e-6 + 0.0im	10.524000478951685 + 0.0im
2.62809026478308e-6 + 0.0im	10.524104279608574 + 0.0im
2.65437116743091e-6 + 0.0im	10.524208941865233 + 0.0im
2.68091487910522e-6 + 0.0im	10.52431447091172 + 0.0im
2.70772402789627e-6 + 0.0im	10.524420871274884 + 0.0im
2.73480126817524e-6 + 0.0im	10.524528147921286 + 0.0im
2.76214928085699e-6 + 0.0im	10.524636305558117 + 0.0im
2.78977077366556e-6 + 0.0im	10.52474534882855 + 0.0im
2.81766848140222e-6 + 0.0im	10.524855282299482 + 0.0im
2.84584516621624e-6 + 0.0im	10.52496611045948 + 0.0im
2.8743036178784e-6 + 0.0im	10.525077837720218 + 0.0im
2.90304665405718e-6 + 0.0im	10.525190468409937 + 0.0im
2.93207712059776e-6 + 0.0im	10.525304006782916 + 0.0im
2.96139789180373e-6 + 0.0im	10.525418457013327 + 0.0im
2.99101187072177e-6 + 0.0im	10.52553382319846 + 0.0im
3.02092198942899e-6 + 0.0im	10.525650109359715 + 0.0im
3.05113120932328e-6 + 0.0im	10.525767319445285 + 0.0im
3.08164252141651e-6 + 0.0im	10.525885457322442 + 0.0im
3.11245894663068e-6 + 0.0im	10.526004526802291 + 0.0im
3.14358353609698e-6 + 0.0im	10.526124531614377 + 0.0im
3.17501937145795e-6 + 0.0im	10.526245475425549 + 0.0im
3.20676956517253e-6 + 0.0im	10.526367361839013 + 0.0im
3.23883726082426e-6 + 0.0im	10.52649019442706 + 0.0im
3.2712256334325e-6 + 0.0im	10.526613976507997 + 0.0im
3.30393788976683e-6 + 0.0im	10.526738711711296 + 0.0im
3.33697726866449e-6 + 0.0im	10.526864403297768 + 0.0im
3.37034704135114e-6 + 0.0im	10.526991054581172 + 0.0im
3.40405051176465e-6 + 0.0im	10.527118668817813 + 0.0im
3.4380910168823e-6 + 0.0im	10.527247249187656 + 0.0im
3.47247192705112e-6 + 0.0im	10.527376798871472 + 0.0im
3.50719664632163e-6 + 0.0im	10.527507320947311 + 0.0im
3.54226861278485e-6 + 0.0im	10.527638818455868 + 0.0im
3.5776912989127e-6 + 0.0im	10.527771218853964 + 0.0im
3.61346821190182e-6 + 0.0im	10.5279046760733 + 0.0im
3.64960289402084e-6 + 0.0im	10.528039117716265 + 0.0im
3.68609892296105e-6 + 0.0im	10.528174546899537 + 0.0im
3.72295991219066e-6 + 0.0im	10.528310965211997 + 0.0im
3.76018951131257e-6 + 0.0im	10.528448376423363 + 0.0im
3.79779140642569e-6 + 0.0im	10.528586783262627 + 0.0im
3.83576932048995e-6 + 0.0im	10.528726188027544 + 0.0im
3.87412701369485e-6 + 0.0im	10.528866593020673 + 0.0im
3.9128682838318e-6 + 0.0im	10.529008001608561 + 0.0im
3.95199696667012e-6 + 0.0im	10.529150414569001 + 0.0im
3.99151693633682e-6 + 0.0im	10.529293835704483 + 0.0im
4.03143210570019e-6 + 0.0im	10.529438266691496 + 0.0im
4.07174642675719e-6 + 0.0im	10.529583710584665 + 0.0im
4.11246389102476e-6 + 0.0im	10.529730166721757 + 0.0im
4.15358852993501e-6 + 0.0im	10.529877639702052 + 0.0im
4.19512441523436e-6 + 0.0im	10.530026130414331 + 0.0im
4.2370756593867e-6 + 0.0im	10.530175640517843 + 0.0im
4.27944641598057e-6 + 0.0im	10.530326171291133 + 0.0im
4.32224088014037e-6 + 0.0im	10.53047772457474 + 0.0im
4.36546328894178e-6 + 0.0im	10.530630301558869 + 0.0im
4.4091179218312e-6 + 0.0im	10.53078380186579 + 0.0im
4.45320910104951e-6 + 0.0im	10.530938428505298 + 0.0im
4.49774119206e-6 + 0.0im	10.531094081158859 + 0.0im
4.5427186039806e-6 + 0.0im	10.531250760268303 + 0.0im
4.58814579002041e-6 + 0.0im	10.531408466221574 + 0.0im
4.63402724792061e-6 + 0.0im	10.531567198036678 + 0.0im
4.68036752039982e-6 + 0.0im	10.531726957484691 + 0.0im
4.72717119560382e-6 + 0.0im	10.531887843265295 + 0.0im
4.77444290755986e-6 + 0.0im	10.532049653183364 + 0.0im
4.82218733663546e-6 + 0.0im	10.532212487145044 + 0.0im
4.87040921000181e-6 + 0.0im	10.532376343778674 + 0.0im
4.91911330210183e-6 + 0.0im	10.532541221299976 + 0.0im
4.96830443512285e-6 + 0.0im	10.53270711759449 + 0.0im
5.01798747947407e-6 + 0.0im	10.532874030742903 + 0.0im
5.06816735426882e-6 + 0.0im	10.533041958190225 + 0.0im
5.1188490278115e-6 + 0.0im	10.53321089612484 + 0.0im
5.17003751808962e-6 + 0.0im	10.533380841447363 + 0.0im
5.22173789327051e-6 + 0.0im	10.53355179032077 + 0.0im
5.27395527220322e-6 + 0.0im	10.533723738052156 + 0.0im
5.32669482492525e-6 + 0.0im	10.533896681851889 + 0.0im
5.37996177317451e-6 + 0.0im	10.534070613252643 + 0.0im
5.43376139090625e-6 + 0.0im	10.534245529708564 + 0.0im
5.48809900481531e-6 + 0.0im	10.534421424236792 + 0.0im
5.54297999486347e-6 + 0.0im	10.534598290410472 + 0.0im
5.5984097948121e-6 + 0.0im	10.53477612115216 + 0.0im
5.65439389276022e-6 + 0.0im	10.534954909737188 + 0.0im
5.71093783168782e-6 + 0.0im	10.535134647820621 + 0.0im
5.7680472100047e-6 + 0.0im	10.535315326274642 + 0.0im
5.82572768210475e-6 + 0.0im	10.535496938031264 + 0.0im
5.8839849589258e-6 + 0.0im	10.53567947204133 + 0.0im
5.94282480851505e-6 + 0.0im	10.53586291898994 + 0.0im
6.00225305660021e-6 + 0.0im	10.536047268416285 + 0.0im
6.06227558716621e-6 + 0.0im	10.536232408309433 + 0.0im
6.12289834303787e-6 + 0.0im	10.536418529523651 + 0.0im
6.18412732646825e-6 + 0.0im	10.536605618734798 + 0.0im
6.24596859973293e-6 + 0.0im	10.536793361497375 + 0.0im
6.30842828573026e-6 + 0.0im	10.536982047161223 + 0.0im
6.37151256858756e-6 + 0.0im	10.537171560883527 + 0.0im
6.43522769427344e-6 + 0.0im	10.5373618882474 + 0.0im
6.49957997121617e-6 + 0.0im	10.537553014344162 + 0.0im
6.56457577092834e-6 + 0.0im	10.537744923238769 + 0.0im
6.63022152863762e-6 + 0.0im	10.537937599023087 + 0.0im
6.696523743924e-6 + 0.0im	10.538131024742759 + 0.0im
6.76348898136324e-6 + 0.0im	10.538325182926872 + 0.0im
6.83112387117687e-6 + 0.0im	10.538520055281218 + 0.0im
6.89943510988864e-6 + 0.0im	10.538715623541512 + 0.0im
6.96842946098752e-6 + 0.0im	10.538911867865806 + 0.0im
7.0381137555974e-6 + 0.0im	10.539108768305336 + 0.0im
7.10849489315337e-6 + 0.0im	10.539306304099608 + 0.0im
7.17957984208491e-6 + 0.0im	10.539504453946666 + 0.0im
7.25137564050576e-6 + 0.0im	10.539703195652768 + 0.0im
7.32388939691081e-6 + 0.0im	10.539902506002615 + 0.0im
7.39712829087992e-6 + 0.0im	10.540102361986605 + 0.0im
7.47109957378872e-6 + 0.0im	10.540302739937289 + 0.0im
7.54581056952661e-6 + 0.0im	10.540503613211408 + 0.0im
7.62126867522187e-6 + 0.0im	10.54070495732025 + 0.0im
7.69748136197409e-6 + 0.0im	10.54090674495076 + 0.0im
7.77445617559383e-6 + 0.0im	10.541108949302748 + 0.0im
7.85220073734977e-6 + 0.0im	10.541311542093686 + 0.0im
7.93072274472327e-6 + 0.0im	10.5415144944165 + 0.0im
8.0100299721705e-6 + 0.0im	10.541717776407628 + 0.0im
8.09013027189221e-6 + 0.0im	10.541921357620339 + 0.0im
8.17103157461113e-6 + 0.0im	10.542125205063705 + 0.0im
8.25274189035724e-6 + 0.0im	10.542329289520254 + 0.0im
8.33526930926081e-6 + 0.0im	10.54253357444608 + 0.0im
8.41862200235342e-6 + 0.0im	10.542738026994948 + 0.0im
8.50280822237695e-6 + 0.0im	10.542942611615501 + 0.0im
8.58783630460072e-6 + 0.0im	10.543147291351286 + 0.0im
8.67371466764673e-6 + 0.0im	10.543352032002637 + 0.0im
8.7604518143232e-6 + 0.0im	10.543556792673593 + 0.0im
8.84805633246643e-6 + 0.0im	10.543761533369638 + 0.0im
8.93653689579109e-6 + 0.0im	10.543966211225777 + 0.0im
9.02590226474901e-6 + 0.0im	10.544170790029003 + 0.0im
9.1161612873965e-6 + 0.0im	10.544375224803547 + 0.0im
9.20732290027046e-6 + 0.0im	10.544579475952027 + 0.0im
9.29939612927317e-6 + 0.0im	10.544783487182622 + 0.0im
9.3923900905659e-6 + 0.0im	10.54498722037419 + 0.0im
9.48631399147156e-6 + 0.0im	10.545190623502227 + 0.0im
9.58117713138627e-6 + 0.0im	10.54539365425458 + 0.0im
9.67698890270014e-6 + 0.0im	10.545596255343815 + 0.0im
9.77375879172714e-6 + 0.0im	10.545798475997884 + 0.0im
9.87149637964441e-6 + 0.0im	10.546000066028371 + 0.0im
9.97021134344085e-6 + 0.0im	10.546201071333272 + 0.0im
1.00699134568753e-5 + 0.0im	10.546401427240625 + 0.0im
1.0170612591444e-5 + 0.0im	10.546601084385202 + 0.0im
1.02723187173585e-5 + 0.0im	10.546799980373036 + 0.0im
