w	self_d-self_d	selfc_d-self_d	self_d-selfc_d	selfc_d-selfc_d
0.069247748449293 + 0.0im	-0.26970273917261683 - 0.17312086946715283im	7.856333462456187e-6 - 2.7760993514749035e-5im	7.857883014409164e-6 - 2.7760979960418427e-5im	0.030009246820031338 - 0.0022457402090808676im
0.06994022593378593 + 0.0im	-0.26918964189472605 - 0.17725188957414326im	8.003836144045405e-6 - 2.7484468596715145e-5im	8.005375659193301e-6 - 2.7484437862577254e-5im	0.02985740239028759 - 0.0022238856044890206im
0.07063962819312379 + 0.0im	-0.2685715719113957 - 0.1814225265583087im	8.15197373517821e-6 - 2.720693556507619e-5im	8.153502913204943e-6 - 2.7206887815478693e-5im	0.0297056427271942 - 0.002202176412000726im
0.07134602447505503 + 0.0im	-0.26784531320705723 - 0.18562982836238853im	8.300646657638183e-6 - 2.6928285346526325e-5im	8.302165206565983e-6 - 2.6928220755435328e-5im	0.029553976960484573 - 0.0021806127854462724im
0.07205948471980558 + 0.0im	-0.26700865808010193 - 0.1898706989398675im	8.449748804725013e-6 - 2.664841171887126e-5im	8.451256441292464e-6 - 2.6648330469269466e-5im	0.029402412995380267 - 0.0021591946522853366im
0.07278007956700364 + 0.0im	-0.2660591003611933 - 0.1941419002420787im	8.59916422828173e-6 - 2.6367211636752506e-5im	8.600660678214835e-6 - 2.636711392003911e-5im	0.029250962906052846 - 0.002137921723559973im
0.07350788036267367 + 0.0im	-0.26499427450279855 - 0.19844005462667594im	8.748776817249654e-6 - 2.6084585562224997e-5im	8.750261815444337e-6 - 2.6084471577618267e-5im	0.029099631983134453 - 0.002116793505123527im
0.0742429591663004 + 0.0im	-0.26381190714247715 - 0.20276164769281466im	8.898466133456527e-6 - 2.580043779845218e-5im	8.899939423789878e-6 - 2.5800307752398716e-5im	0.028948430394916732 - 0.0020958093100363223im
0.0749853887579634 + 0.0im	-0.2625098470179178 - 0.20710303154701343im	9.048103856218563e-6 - 2.5514676824740052e-5im	9.04956519186237e-6 - 2.551453093033213e-5im	0.02879736695732971 - 0.002074968272012535im
0.07573524264554303 + 0.0im	-0.26108607840471076 - 0.2114604285022486im	9.197556931740197e-6 - 2.522721563109791e-5im	9.19900607525259e-6 - 2.522705410750149e-5im	0.028646450683452344 - 0.002054269359796682im
0.07649259507199846 + 0.0im	-0.25953870001751883 - 0.21582993521135002im	9.34669073838456e-6 - 2.493797205049343e-5im	9.348127461741117e-6 - 2.4937795122388953e-5im	0.028495688200079562 - 0.0020337113923436837im
0.07725752102271845 + 0.0im	-0.2578659402266429 - 0.22020752723424253im	9.49535900263808e-6 - 2.464686908696101e-5im	9.496783086482378e-6 - 2.4646676983998852e-5im	0.028345087815898264 - 0.0020132930546727145im
0.07803009623294563 + 0.0im	-0.25606621872656216 - 0.2245890640369982im	9.64342089676665e-6 - 2.435383523772694e-5im	9.64483213152947e-6 - 2.435362819399947e-5im	0.028194657548084354 - 0.001993012914262566im
0.07881039719527509 + 0.0im	-0.25413789937732706 - 0.2289702944190554im	9.790724246048187e-6 - 2.405880480752898e-5im	9.792122431183913e-6 - 2.405858306106144e-5im	0.028044406131710654 - 0.0019728694378547676im
0.07959850116722784 + 0.0im	-0.25208006361207164 - 0.2333468623633152im	9.937118203062569e-6 - 2.376171821333715e-5im	9.938503146695566e-6 - 2.3761482005598075e-5im	0.027894338391096538 - 0.001952861008530229im
0.08039448617890012 + 0.0im	-0.24989125091768302 - 0.23771431330215156im	1.0082442928026961e-5 - 2.3462522277719757e-5im	1.0083814447676911e-5 - 2.3462271853153155e-5im	0.02774446343218329 - 0.0019329859429258055im
0.08119843104068912 + 0.0im	-0.24757053841574983 - 0.24206810079069513im	1.0226536648245363e-5 - 2.3161170509147922e-5im	1.0227894569607364e-5 - 2.316090611472838e-5im	0.02759478762849153 - 0.0019132425084588595im
0.08201041535109602 + 0.0im	-0.24511713727534837 - 0.24640359357703182im	1.0369238812711099e-5 - 2.2857623367593453e-5im	1.0370582970091223e-5 - 2.285734525240514e-5im	0.027445318726552686 - 0.0018936289404303435im
0.08283051950460697 + 0.0im	-0.24253045614907145 - 0.2507160830572766im	1.051038126869626e-5 - 2.255184851384271e-5im	1.0511711504719537e-5 - 2.2551556928683487e-5im	0.02729605996896574 - 0.0018741434588806563im
0.08365882469965304 + 0.0im	-0.23981006863258 - 0.2550007911017739im	1.0649795232614723e-5 - 2.2243821041029723e-5im	1.0651111398412828e-5 - 2.224351623804106e-5im	0.027147020665300312 - 0.001854784285076826im
0.08449541294664957 + 0.0im	-0.23695572651045868 - 0.2592528782369951im	1.078731057960355e-5 - 2.1933523686978905e-5im	1.0788612532874224e-5 - 2.1933205919302397e-5im	0.026998205755286254 - 0.0018355496575149079im
0.08534036707611607 + 0.0im	-0.23396742281027344 - 0.2634674521660451im	1.0922753984069583e-5 - 2.162094702604331e-5im	1.092404159127043e-5 - 2.162061654750436e-5im	0.02684962107621507 - 0.0018164378473275319im
0.08619377074687723 + 0.0im	-0.23084529375528887 - 0.2676395766090571im	1.1055950180564435e-5 - 2.1306089639228297e-5im	1.1057223315183393e-5 - 2.1305746704047224e-5im	0.02670127230543523 - 0.0017974471729933616im
0.087055708454346 + 0.0im	-0.22758972682931922 - 0.2717642804431661im	1.1186726438749621e-5 - 2.0988958261498692e-5im	1.1187984981142362e-5 - 2.098860312402938e-5im	0.026553164755636637 - 0.0017785760142526267im
0.08792626553888946 + 0.0im	-0.2242012983160559 - 0.2758365671202015im	1.1314906303803654e-5 - 2.066956790528347e-5im	1.131615014115911e-5 - 2.066920081977988e-5im	0.026405302913887235 - 0.0017598228251409105im
0.08880552819427837 + 0.0im	-0.2206808002629363 - 0.2798514243387614im	1.1440314943216648e-5 - 2.0347941959311597e-5im	1.1441543969148152e-5 - 2.0347563179721767e-5im	0.026257693822850647 - 0.0017411861460619991im
0.08969358347622115 + 0.0im	-0.21702924223643325 - 0.2838038339458952im	1.156277733005417e-5 - 2.0024112262036923e-5im	1.1563991444356513e-5 - 2.0023722041824386e-5im	0.02611034048036892 - 0.001722664614829481im
0.09059051931098337 + 0.0im	-0.21324783827962893 - 0.2876887820422874im	1.1682118662747637e-5 - 1.9698119149036798e-5im	1.1683317771182728e-5 - 1.9697717741028725e-5im	0.025963246792323265 - 0.0017042569766160993im
0.0914964245040932 + 0.0im	-0.20933802945090152 - 0.29150126926354686im	1.179816591035353e-5 - 1.9370011473898663e-5im	1.179934992418208e-5 - 1.9369599130160506e-5im	0.02581641909367913 - 0.0016859620927596312im
0.09241138874913414 + 0.0im	-0.20530148076300098 - 0.2952363212090492im	1.191074794976928e-5 - 1.903984660224021e-5im	1.1911916785753631e-5 - 1.903942357397592e-5im	0.025669861468564533 - 0.0016677789483836231im
0.09333550263662549 + 0.0im	-0.20114002912436363 - 0.2988889989886734im	1.2019696964305142e-5 - 1.8707690378639787e-5im	1.202085054394317e-5 - 1.8707256916116825e-5im	0.02552357759352254 - 0.0016497066588014332im
0.09426885766299174 + 0.0im	-0.1968558531761807 - 0.3024544098568151im	1.21248442911065e-5 - 1.8373617066385668e-5im	1.2125982540969206e-5 - 1.8373173418883876e-5im	0.02537757240565105 - 0.0016317444746818857im
0.09521154623962166 + 0.0im	-0.19245120225177859 - 0.3059277179021763im	1.2226023101276344e-5 - 1.8037709260083214e-5im	1.2227145952651032e-5 - 1.803725567586648e-5im	0.025231849071567017 - 0.0016138917859647476im
0.09616366170201789 + 0.0im	-0.187928495903095 - 0.3093041547610848im	1.2323085774997626e-5 - 1.7700057771287703e-5im	1.2324193162578036e-5 - 1.7699594497597243e-5im	0.025086411023568317 - 0.001596148124524076im
0.09712529831903806 + 0.0im	-0.18329073102923313 - 0.3125790303214711im	1.241586362114786e-5 - 1.7360761487457596e-5im	1.2416955484536351e-5 - 1.736028877052557e-5im	0.024941263471073682 - 0.0015785131655870611im
0.09809655130222844 + 0.0im	-0.17854080222629215 - 0.31574774338412637im	1.2504208073107613e-5 - 1.701992720464555e-5im	1.2505284355286118e-5 - 1.701944528972762e-5im	0.024796409718265404 - 0.0015609867279253009im
0.09907751681525073 + 0.0im	-0.17368169460954042 - 0.3188057922474939im	1.2587974900350365e-5 - 1.667766943446481e-5im	1.2589035548331161e-5 - 1.6677178565890237e-5im	0.024651853787637165 - 0.001543568772844509im
0.10006829198340324 + 0.0im	-0.1687168708605211 - 0.3217487851820251im	1.26670190695035e-5 - 1.6334110185983313e-5im	1.2668064033253299e-5 - 1.6333610607221026e-5im	0.02450759828978325 - 0.0015262594020071976im
0.10106897490323727 + 0.0im	-0.16364991438250562 - 0.32457245076002933im	1.274120591605565e-5 - 1.598937872330824e-5im	1.2742235149015017e-5 - 1.5988870677047397e-5im	0.024363648671231836 - 0.0015090588541311273im
0.10207966465226964 + 0.0im	-0.15848459443924498 - 0.3272726480070075im	1.2810404522721934e-5 - 1.564361129972847e-5im	1.281141798129608e-5 - 1.564309502797179e-5im	0.024220007228535807 - 0.001491967500613901im
0.10310046129879234 + 0.0im	-0.15322482041403493 - 0.3298453763406494im	1.2874489837823961e-5 - 1.5296950869380986e-5im	1.287548748145282e-5 - 1.529642661354922e-5im	0.024076677780422596 - 0.0014749858401412188im
0.10413146591178027 + 0.0im	-0.1478747698912023 - 0.332286785264022im	1.2933345692452785e-5 - 1.4949546777500054e-5im	1.293432748306896e-5 - 1.4949014778545834e-5im	0.023933665055453256 - 0.0014581144923428114im
0.10517278057089807 + 0.0im	-0.1424387607763986 - 0.3345931837799593im	1.298686190926404e-5 - 1.46015544303929e-5im	1.298782781198003e-5 - 1.460101492892254e-5im	0.023790971951509393 - 0.0014413541905659638im
0.10622450837660706 + 0.0im	-0.13692123326772718 - 0.3367610494943057im	1.303493617538188e-5 - 1.4253134946365252e-5im	1.3035886157874875e-5 - 1.4252588182766232e-5im	0.02364860203164109 - 0.0014247057738416917im
0.10728675346037313 + 0.0im	-0.13132691437223173 - 0.33878703737643406im	1.307747013582197e-5 - 1.3904454788890029e-5im	1.3078404167974766e-5 - 1.3903901003463059e-5im	0.023506559760459695 - 0.0014081701781232206im
0.10835962099497685 + 0.0im	-0.12566055515378635 - 0.3406679881463915im	1.3114377911305675e-5 - 1.3555685383377444e-5im	1.3115295965730875e-5 - 1.3555124816470962e-5im	0.023364848896776275 - 0.0013917484268801577im
0.10944321720492663 + 0.0im	-0.1199270951687984 - 0.3424009362590762im	1.3145577929926653e-5 - 1.3207002718959837e-5im	1.3146479981649648e-5 - 1.3206435611105517e-5im	0.023223473189189547 - 0.0013754416211348502im
0.1105376493769759 + 0.0im	-0.11413166015787925 - 0.34398311745705734im	1.3171004612402353e-5 - 1.285858693675331e-5im	1.3171890639066194e-5 - 1.2858013528800589e-5im	0.02308243656275751 - 0.0013592509290297587im
0.11164302587074566 + 0.0im	-0.1082794624797885 - 0.34541197586496547im	1.3190589292003975e-5 - 1.2510621906098048e-5im	1.3191459273636601e-5 - 1.2510042439346634e-5im	0.02294174313808827 - 0.0013431775750162717im
0.11275945612945312 + 0.0im	-0.10237582738254329 - 0.3466851705998469im	1.320428083464245e-5 - 1.2163294790312476e-5im	1.3205134753714294e-5 - 1.2162709506640649e-5im	0.022801396695269007 - 0.0013272228287562614im
0.11388705069074766 + 0.0im	-0.09642621076202028 - 0.34780058187344837im	1.3212034413391692e-5 - 1.1816795603520407e-5im	1.3212872255052571e-5 - 1.1816204745507957e-5im	0.022661401764170253 - 0.001311387993827826im
0.11502592119765513 + 0.0im	-0.09043615589488294 - 0.3487563165640842im	1.3213802915656539e-5 - 1.1471316760127226e-5im	1.321462466775845e-5 - 1.1470720571171604e-5im	0.022521763090604593 - 0.001295674396326083im
0.11617618040963168 + 0.0im	-0.08441129880514311 - 0.3495507132375371im	1.320959126188292e-5 - 1.1127052618531298e-5im	1.3210396914617917e-5 - 1.1126451342955368e-5im	0.022382483876733528 - 0.0012800833734486854im
0.117337942213728 + 0.0im	-0.07835733040409579 - 0.3501823465983457im	1.3199350132701341e-5 - 1.0784199020657748e-5im	1.3200139679435928e-5 - 1.0783592903808101e-5im	0.022243569406861882 - 0.0012646162621537237im
0.11851132163586528 + 0.0im	-0.07228003752336933 - 0.3506500313547997im	1.3183082154381279e-5 - 1.0442952828896903e-5im	1.3183855591305694e-5 - 1.0442342117231435e-5im	0.022105023738900678 - 0.0012492743879752256im
0.11969643485222393 + 0.0im	-0.06618525447401108 - 0.35095282548305917im	1.3160788314584818e-5 - 1.0103511462017566e-5im	1.316154564092101e-5 - 1.0102896403181115e-5im	0.021966851686607728 - 0.001234059054078256im
0.12089339920074617 + 0.0im	-0.06007883880444325 - 0.35109003287791785im	1.3132478198468812e-5 - 9.766072431605653e-6im	1.31332194165947e-5 - 9.765453274492878e-6im	0.021829057515867847 - 0.0012189715306319359im
0.12210233319275363 + 0.0im	-0.05396670368767514 - 0.35106120537996416im	1.3098169309035356e-5 - 9.430832880554068e-6im	1.309889442446073e-5 - 9.43020987535844e-6im	0.021691646482936297 - 0.0012040130445744727im
0.12332335652468117 + 0.0im	-0.04785471264753857 - 0.350866144171124im	1.3057897248262014e-5 - 9.097989125097484e-6im	1.3058606270392262e-5 - 9.097362523345703e-6im	0.02155462246519219 - 0.001189184769839579im
0.12455659008992798 + 0.0im	-0.0417488705553075 - 0.350504900532868im	1.3011692754120842e-5 - 8.767736201848882e-6im	1.3012385695923974e-5 - 8.767106256420012e-6im	0.02141799105559724 - 0.0011744878181085606im
0.12580215599082725 + 0.0im	-0.0356550713835864 - 0.3499777759636965im	1.295960627780375e-5 - 8.440267421251746e-6im	1.2960283155450748e-5 - 8.439634386380407e-6im	0.02128175691846491 - 0.0011599232301467957im
0.12706017755073554 + 0.0im	-0.029579159268922392 - 0.34928532165483833im	1.2901692494074071e-5 - 8.115773928814406e-6im	1.2902353328428174e-5 - 8.115138060077589e-6im	0.021145924989431488 - 0.0011454919677775567im
0.1283307793262429 + 0.0im	-0.023527073372563812 - 0.34842833732547424im	1.283801487675688e-5 - 7.79444427544067e-6im	1.2838659692613782e-5 - 7.793805829727756e-6im	0.021010500203418953 - 0.0011311949065399612im
0.12961408711950534 + 0.0im	-0.01750459648724491 - 0.3474078694211113im	1.276864609602671e-5 - 7.476463998114163e-6im	1.2769274922776572e-5 - 7.475823233579964e-6im	0.02087548669345964 - 0.0011170328290715807im
0.1309102279907004 + 0.0im	-0.011517543907576885 - 0.3462252086810912im	1.269367374509053e-5 - 7.1620152121340225e-6im	1.2694286615914425e-5 - 7.161372388134535e-6im	0.020740889322828183 - 0.001103006419249685im
0.1322193302706074 + 0.0im	-0.005571598987724325 - 0.3448818870835012im	1.2613180742698153e-5 - 6.851276216035324e-6im	1.2613777696249576e-5 - 6.850631593046308e-6im	0.020606715485318637 - 0.0010891162571185467im
0.13354152357331348 + 0.0im	0.0003276047701724922 - 0.3433796741780289im	1.2527266636303696e-5 - 6.5444211102613614e-6im	1.252784771590931e-5 - 6.543774949779827e-6im	0.02047296711780331 - 0.0010753628146235505im
0.1348769388090466 + 0.0im	0.006174511429423742 - 0.3417205728195225im	1.2436038558885998e-5 - 6.24161943058552e-6im	1.2436603812873283e-5 - 6.240971995014066e-6im	0.020339650242105312 - 0.001061746452166227im
0.13622570819713709 + 0.0im	0.011963681140607479 - 0.3399068143171751im	1.2339608025925969e-5 - 5.943035797208917e-6im	1.2340157507959473e-5 - 5.942387349723468e-6im	0.02020677069630334 - 0.0010482674159876804im
0.13758796527910847 + 0.0im	0.017689775299917443 - 0.3379408530163378im	1.2238095118029195e-5 - 5.648829580386909e-6im	1.2238628887188655e-5 - 5.648180384788085e-6im	0.020074333372920205 - 0.0010349258363814156im
0.13896384493189956 + 0.0im	0.023347570125948708 - 0.33582536033198523im	1.2131627967412002e-5 - 5.359154583362855e-6im	1.2132146088587799e-5 - 5.358504903911491e-6im	0.01994234190682807 - 0.0010217217267301825im
0.14035348338121856 + 0.0im	0.02893199728610096 - 0.33356321825477986im	1.20203382071816e-5 - 5.074158743312018e-6im	1.2020840750807346e-5 - 5.073508844549315e-6im	0.019810801771812093 - 0.0010086549833553016im
0.14175701821503076 + 0.0im	0.03443808554678286 - 0.3311575123524991im	1.1904365438768183e-5 - 4.793983850921787e-6im	1.1904852480404542e-5 - 4.793333997474923e-6im	0.01967971699350568 - 0.0009957253861610064im
0.14317458839718106 + 0.0im	0.039861046503009874 - 0.32861152429132323im	1.178385796221614e-5 - 4.518765289158355e-6im	1.1784329584687181e-5 - 4.518115745532101e-6im	0.019549094353996987 - 0.000982932600050696im
0.14460633428115288 + 0.0im	0.04519623063913505 - 0.32592872390308225im	1.1658965140589289e-5 - 4.2486317916929366e-6im	1.1659421432402921e-5 - 4.2479828220482025e-6im	0.01941893636855281 - 0.0009702761770866372im
0.1460523976239644 + 0.0im	0.05043916331097351 - 0.3231127608260494im	1.1529844089656015e-5 - 3.983705221384415e-6im	1.1530285145554785e-5 - 3.983057089304607e-6im	0.019289248619799308 - 0.0009577555593596975im
0.14751292160020404 + 0.0im	0.055585543629845524 - 0.3201674557482308im	1.1396655861649374e-5 - 3.724100369140011e-6im	1.1397081782738945e-5 - 3.723453337386073e-6im	0.019160034171482595 - 0.0009453700825310705im
0.14898805081620609 + 0.0im	0.060631244988958846 - 0.3170967912833394im	1.1259565922242647e-5 - 3.4699247734004966e-6im	1.1259976816128081e-5 - 3.4692791036557302e-6im	0.01903129916241642 - 0.0009331189800037533im
0.15047793132436815 + 0.0im	0.06557233082248368 - 0.3139049025107198im	1.111874500921728e-5 - 3.221278560423207e-6im	1.111914098996043e-5 - 3.2206345130288676e-6im	0.0189030475549675 - 0.0009210013876777992im
0.15198271063761185 + 0.0im	0.07040506268613324 - 0.3105960672114549im	1.0974364886752619e-5 - 2.9782543054640577e-6im	1.0974746075021709e-5 - 2.9776121391468465e-6im	0.018775282066419128 - 0.0009090163492399988im
0.15350253774398798 + 0.0im	0.07512588803637413 - 0.3071746958336943im	1.0826604284260129e-5 - 2.7409369148893394e-6im	1.0826970807331903e-5 - 2.740296886481998e-6im	0.01864800834004326 - 0.0008971628219358385im
0.15503756312142786 + 0.0im	0.07973147096437533 - 0.3036453212208976im	1.0675640499265596e-5 - 2.5094035291796324e-6im	1.0675992491032556e-5 - 2.5087658933356676e-6im	0.018521229331158608 - 0.000885439682769168im
0.15658793875264213 + 0.0im	0.08421868155384207 - 0.3000125881372076im	1.0521658333396262e-5 - 2.2837234467217754e-6im	1.0521995934223978e-5 - 2.2830884556256752e-6im	0.018394948992092746 - 0.0008738457350731361im
0.15815381814016855 + 0.0im	0.0885846106254236 - 0.2962812426245331im	1.0364841011804126e-5 - 2.063958068220627e-6im	1.0365164368940735e-5 - 2.0633259712946663e-6im	0.018269171134229177 - 0.000862379715394504im
0.15973535632157024 + 0.0im	0.09282654534377316 - 0.29245612122613335im	1.0205374808361878e-5 - 1.8501608615006262e-6im	1.0205684075543918e-5 - 1.8495319051095612e-6im	0.018143899187706262 - 0.0008510403006325553im
0.16133270988478593 + 0.0im	0.09694200908454056 - 0.28854214011156143im	1.0043447198837752e-5 - 1.6423773464079998e-6im	1.0043742536305512e-5 - 1.6417517735628362e-6im	0.01801913672160074 - 0.0008398261153733313im
0.1629460369836338 + 0.0im	0.10092873874905672 - 0.28454428413775695im	9.879246914501708e-6 - 1.4406450994677962e-6im	9.879528489181718e-6 - 1.4400231495298934e-6im	0.017894885711421088 - 0.0008287357393599483im
0.16457549735347013 + 0.0im	0.10478469278418073 - 0.2804675958808347im	9.7129615256024e-6 - 1.2449937778962529e-6im	9.713229510354764e-6 - 1.2443756862829746e-6im	0.017771150426194697 - 0.000817767715040247im
0.16622125232700483 + 0.0im	0.10850810426094393 - 0.27631716467277045im	9.544782986724402e-6 - 1.0554451625180356e-6im	9.545037561025012e-6 - 1.0548311604111437e-6im	0.017647933775294687 - 0.0008069205551339031im
0.1678834648502749 + 0.0im	0.11209728226743053 - 0.27209811567666603im	9.374897454204576e-6 - 8.720132190898856e-7im	9.375138803541509e-6 - 8.714035331478667e-7im	0.01752523834077609 - 0.0007961927501624977im
0.16956229949877763 + 0.0im	0.1155509200720471 - 0.26781559903364965im	9.203495173604738e-6 - 6.947041774872106e-7im	9.203723489554077e-6 - 6.940990295627034e-7im	0.017403066289959676 - 0.000785582775887789im
0.1712579224937654 + 0.0im	0.11886794857296676 - 0.2634747791136946im	9.03076354615157e-6 - 5.235166281681716e-7im	9.030979026176216e-6 - 5.229162350316103e-7im	0.017281420508462642 - 0.0007750891006055359im
0.17297050171870304 + 0.0im	0.12204702745325928 - 0.25908082390176135im	8.856888561549861e-6 - 3.5844163529094176e-7im	8.85709140876004e-6 - 3.5784620836151356e-7im	0.017160302968458514 - 0.0007647101922447046im
0.17470020673589007 + 0.0im	0.1250877804654077 - 0.25463889454964905im	8.68205639127104e-6 - 1.994628658239591e-7im	8.682246814378483e-6 - 1.9887261090890624e-7im	0.01703971635678398 - 0.0007544445252247162im
0.17644720880324896 + 0.0im	0.12799064127376628 - 0.2501541351228474im	8.506448786211641e-6 - 4.655673395629079e-8im	8.506626999176614e-6 - 4.597185099957224e-8im	0.016919663178862288 - 0.0007442905870264405im
0.17821168089128145 + 0.0im	0.13075373393722953 - 0.24563166257044725im	8.330246923744933e-6 + 1.0030743991440655e-7im	8.330413145631669e-6 + 1.0088675707315317e-7im	0.016800143017914073 - 0.0007342468844360548im
0.17999379770019427 + 0.0im	0.13337779483204193 - 0.24107655694486607im	8.153628971342485e-6 + 2.4116725636535266e-7im	8.153783426117901e-6 + 2.417408202206437e-7im	0.016681160547954488 - 0.0007243119494244251im
0.18179373567719623 + 0.0im	0.13586290654779343 - 0.23649385189674504im	7.976771016151856e-6 + 3.760670510760494e-7im	7.97691393237071e-6 + 3.766346806743759e-7im	0.01656271504757234 - 0.0007144843446284875im
0.1836116730339682 + 0.0im	0.13820937843109904 - 0.2318885254688955im	7.799845197745389e-6 + 5.050576966925953e-7im	7.799976808182335e-6 + 5.056192178374194e-7im	0.016444810130097985 - 0.0007047626684050363im
0.18544778976430787 + 0.0im	0.14041780815123503 - 0.22726549121162778im	7.62301952354963e-6 + 6.281963932392148e-7im	7.623140065694076e-6 + 6.287516386824496e-7im	0.016327445404882467 - 0.0006951455594313865im
0.18730226766195096 + 0.0im	0.14248891899403884 - 0.2226295896401883im	7.446461800313153e-6 + 7.455464479018252e-7im	7.446571514607483e-6 + 7.460952575211614e-7im	0.01621062380160784 - 0.0006856317008315548im
0.18917529033857047 + 0.0im	0.14442365745747812 - 0.21798558005336444im	7.270331749800767e-6 + 8.571770450200307e-7im	7.2704308809320065e-6 + 8.577192659815319e-7im	0.0160943447459059 - 0.0006762198238108205im
0.19106704324195617 + 0.0im	0.1462231411614806 - 0.2133381327306244im	7.09478698713667e-6 + 9.631630071325138e-7im	7.094875783057819e-6 + 9.636984940379238e-7im	0.015978610855485294 - 0.0006669087107857443im
0.19297771367437574 + 0.0im	0.1478886322579057 - 0.20869182152340246im	6.919982398787955e-6 + 1.0635845479267443e-6im	6.9200611096908006e-6 + 1.0641131629451691e-6im	0.015863422433033694 - 0.000657697198000963im
0.1949074908111195 + 0.0im	0.1494216312111936 - 0.20405111685439717im	6.746082506330406e-6 + 1.158527017947061e-6im	6.746151386385873e-6 + 1.1590486309305454e-6im	0.015748780483939757 - 0.0006485841776282635im
0.1968565657192307 + 0.0im	0.15082378082432313 - 0.19942037913694777im	6.573180182589782e-6 + 1.2480806439155792e-6im	6.573239486240656e-6 + 1.248595132498368e-6im	0.015634685800980597 - 0.0006395685993475189im
0.198825131376423 + 0.0im	0.15209679785521096 - 0.1948038526247813im	6.401466610243129e-6 + 1.3323402625183154e-6im	6.401516595780663e-6 + 1.3328475121995416e-6im	0.015521139748112648 - 0.0006306494714130808im
0.20081338269018723 + 0.0im	0.15324262353655888 - 0.19020565970062783im	6.231058919434341e-6 + 1.4114050495042567e-6im	6.231099846240418e-6 + 1.4119049537138724e-6im	0.01540814108357452 - 0.0006218258612130788im
0.2028215165170891 + 0.0im	0.15426337663311862 - 0.1856297956104146im	6.062086290370335e-6 + 1.4853782449379222e-6im	6.0621184192105715e-6 + 1.4858707050858614e-6im	0.01529569235217417 - 0.0006130968953327697im
0.20484973168226 + 0.0im	0.1551612262313799 - 0.18108012364800266im	5.894672662879889e-6 + 1.5543668754366594e-6im	5.894696255823866e-6 + 1.5548518009451456e-6im	0.015183793481426238 - 0.0006044617591365808im
0.2068982289990826 + 0.0im	0.155938517525431 - 0.17656037079367934im	5.7289369254174554e-6 + 1.6184814742120619e-6im	5.728952244756589e-6 + 1.6189587825311477e-6im	0.015072444664995441 - 0.0005959196958868172im
0.20896721128907345 + 0.0im	0.15659768439548216 - 0.17207412380791834im	5.564993678506834e-6 + 1.6778357997210753e-6im	5.565000987256418e-6 + 1.678305416327523e-6im	0.014961646947417749 - 0.0005874700054200385im
0.21105688340196418 + 0.0im	0.15714130427354459 - 0.16762482578025248im	5.40294723847482e-6 + 1.7325465537163192e-6im	5.4029467995800655e-6 + 1.7330084120960059e-6im	0.014851400154665982 - 0.0005791120424049621im
0.21316745223598382 + 0.0im	0.1575720160787062 - 0.1632157731314878im	5.242903703954646e-6 + 1.7827330994672327e-6im	5.242895780293577e-6 + 1.7831871410813084e-6im	0.01474170483690581 - 0.0005708452142082816im
0.21529912675834367 + 0.0im	0.15789257619248323 - 0.1588501130659153im	5.084956905525078e-6 + 1.8285171809036872e-6im	5.084941759049454e-6 + 1.8289633551387992e-6im	0.014632561387434627 - 0.0005626689783971016im
0.21745211802592712 + 0.0im	0.158105831582854 - 0.15453084146866702im	4.9291996225698125e-6 + 1.8700226434121306e-6im	4.929177514987125e-6 + 1.8704609075150721e-6im	0.014523969929666057 - 0.0005545828399086581im
0.21962663920618639 + 0.0im	0.1582147152431877 - 0.15026080124192323im	4.775715913840065e-6 + 1.907375156990914e-6im	4.77568710537528e-6 + 1.9078054759880866e-6im	0.014415930830607354 - 0.0005465863479197119im
0.22182290559824824 + 0.0im	0.15822213519988454 - 0.14604268107229026im	4.624586367495294e-6 + 1.940701942446508e-6im	4.624551117195024e-6 + 1.941124289048669e-6im	0.014308444206314202 - 0.0005386790924493947im
0.22404113465423073 + 0.0im	0.15813123315770675 - 0.1418790146203719im	4.475884066242898e-6 + 1.9701315012858887e-6im	4.475842630869591e-6 + 1.9705458557786935e-6im	0.01420151052757199 - 0.0005308607007304018im
0.22628154600077305 + 0.0im	0.15794503521179654 - 0.13777218012232428im	4.32967812037684e-6 + 1.9957933499326285e-6im	4.329630754917255e-6 + 1.996199700053493e-6im	0.014095130114944643 - 0.0005231308333841933im
0.22854436146078078 + 0.0im	0.1576667745120749 - 0.13372440039203473im	4.186031307274464e-6 + 2.0178177588650292e-6im	4.185978264411518e-6 + 2.0182160996669356e-6im	0.013989302319727823 - 0.000515489180436395im
0.23082980507538858 + 0.0im	0.15729955364438827 - 0.12973774321149925im	4.04500025578015e-6 + 2.036335497244638e-6im	4.044941785586871e-6 + 2.036725830947468e-6im	0.013884028420949988 - 0.000507935457208761im
0.23313810312614247 + 0.0im	0.15684662763744553 - 0.12581412209599357im	3.9066369142397305e-6 + 2.05147758357204e-6im	3.906573263953873e-6 + 2.0518599194021253e-6im	0.013779307939821104 - 0.0005004694001239853im
0.2354694841574039 + 0.0im	0.15631120736247378 - 0.12195529741973407im	3.7709876267367973e-6 + 2.063375042874822e-6im	3.7709190405236965e-6 + 2.0637493968933685e-6im	0.013675141188763939 - 0.0004930907624592737im
0.23782417899897795 + 0.0im	0.15569659832616323 - 0.11816287788691987im	3.6380935121078406e-6 + 2.072158670899533e-6im	3.638020230814992e-6 + 2.072525065820651e-6im	0.013571528364791037 - 0.0004857993100839398im
