w	self_d-A_d	selfc_d-A_d	self_d-Ac_d	selfc_d-Ac_d
0.004399315606477928 + 0.0im	-1.0331991784024457 - 0.07983468698812225im	-0.00020149161405868995 - 0.0032222089978243638im	0.00041835492430903124 + 0.006692409413664309im	-0.9065250120901724 + 0.12943377493790126im
0.004443308762542707 + 0.0im	-1.0336147048420021 - 0.07990468578897986im	-0.00019930759360793288 - 0.003189325896848154im	0.00041381919865362453 + 0.006624111810332278im	-0.9058957328872158 + 0.12926499501595345im
0.004487741850168134 + 0.0im	-1.034034165188876 - 0.07997519646410073im	-0.00019714058630300772 - 0.003156800255887417im	0.0004093188175328161 + 0.006556556647562414im	-0.9052624173563727 + 0.12909495621896094im
0.0045326192686698154 + 0.0im	-1.0344576477559346 - 0.08004616843853643im	-0.00019498815312734397 - 0.0031246277776768925im	0.00040484873204440743 + 0.006489735000688666im	-0.9046250438726039 + 0.12892353712819452im
0.004577945461356514 + 0.0im	-1.0348852449235995 - 0.0801175544563686im	-0.00019284792012685628 - 0.003092804001977797im	0.00040040401066311957 + 0.0064236376065191034im	-0.9039835876365132 + 0.12875061527476395im
0.0046237249159700785 + 0.0im	-1.0353170574796013 - 0.08018931103961631im	-0.00019071770402990246 - 0.003061324317700108im	0.0003959801178861138 + 0.00635825488851337im	-0.9033379934246556 + 0.12857606806826238im
0.004669962165129779 + 0.0im	-1.035753187448676 - 0.08026139891805559im	-0.0001885953690227087 - 0.0030301839764158463im	0.00039157261678421357 + 0.00629357698484922im	-0.9026881878833186 + 0.128399773729027im
0.004716661786781077 + 0.0im	-1.0361937334461613 - 0.0803337834264001im	-0.00018647897522718372 - 0.002999378107116166im	0.00038717747737267253 + 0.0062295937790724im	-0.9020341675452107 + 0.12822161221646763im
0.0047638284046488885 + 0.0im	-1.036638840759583 - 0.08040643486555453im	-0.00018436677680235984 - 0.00296890173205808im	0.0003827910726716963 + 0.00616629493300978im	-0.9013757934664898 + 0.12804146614595727im
0.004811466688695377 + 0.0im	-1.0370885955441016 - 0.08047932882494639im	-0.00018225712098269157 - 0.002938749783540917im	0.00037840996902061306 + 0.0061036699216135805im	-0.9007129960511576 + 0.12785922168687952im
0.004859581355582331 + 0.0im	-1.0375431275508606 - 0.08055244646326061im	-0.00018014862355405972 - 0.002908917121448404im	0.00037403129052658997 + 0.006041708069395739im	-0.9000457175203738 + 0.1276747694345907im
0.0049081771691381545 + 0.0im	-1.0380025622517726 - 0.08062577474524084im	-0.00017804009917577753 - 0.002879398551389304im	0.0003696525743497008 + 0.0059803985881056254im	-0.8993738066065888 + 0.12748800524927265im
0.004957258940829536 + 0.0im	-1.038467026559879 - 0.080699306632584im	-0.0001759305288889112 - 0.002850188843268252im	0.00036527170322693547 + 0.005919730615301229im	-0.8986971737716982 + 0.12729883105492926im
0.005006831530237831 + 0.0im	-1.0389366497667032 - 0.08077304122732848im	-0.00017381911692052672 - 0.0028212827501183525im	0.0003608870234473017 + 0.00585969325346415im	-0.8980156994603419 + 0.1271071555921063im
0.005056899845540209 + 0.0im	-1.0394115625661537 - 0.08084698386653283im	-0.00017170524455241982 - 0.0027926750270284724im	0.0003564972490449842 + 0.0058002756093112895im	-0.8973292481135406 + 0.12691289511829876im
0.005107468843995612 + 0.0im	-1.0398918996711897 - 0.08092114616743847im	-0.00016958858761254855 - 0.0027643604500009336im	0.00035210170581632824 + 0.005741466832962041im	-0.8966376894548529 + 0.1267159740504332im
0.005158543532435568 + 0.0im	-1.040377787351245 - 0.08099554602272295im	-0.0001674689430153051 - 0.0027363338345792257im	0.00034769997106581536 + 0.005683256156627907im	-0.8959408823239029 + 0.12651632554428927im
0.005210128967759923 + 0.0im	-1.0408693622357998 - 0.08107020754586172im	-0.0001653463111032314 - 0.00270859005409069im	0.0003432920446200374 + 0.005625632932502446im	-0.8952386813934163 + 0.12631389200623194im
0.005262230257437522 + 0.0im	-1.0413667558676163 - 0.0811451609670307im	-0.00016322099141616143 - 0.0026811240573554186im	0.00033887854773378663 + 0.005568586669542656im	-0.8945309363196474 + 0.1261086255331809im
0.005314852560011897 + 0.0im	-1.04187009924691 - 0.08122044248039137im	-0.00016109335282469075 - 0.0026539308857202373im	0.0003344602456783743 + 0.005512107068848655im	-0.8938174962923541 + 0.12590048827732037im
0.0053680010856120165 + 0.0im	-1.042379522074957 - 0.08129609404400645im	-0.00015896405715744356 - 0.0026270056892850314im	0.0003300384477575365 + 0.005456184057365887im	-0.8930981979012608 + 0.12568945273265836im
0.005421681096468137 + 0.0im	-1.0428951360705772 - 0.081372163134028im	-0.00015683379911787685 - 0.00260034374219812im	0.0003256147893322774 + 0.0054008078196538835im	-0.8923728889479414 + 0.12547550194117774im
0.005475897907432818 + 0.0im	-1.0434171060734152 - 0.08144870245518109im	-0.0001547035732920055 - 0.0025739404569076504im	0.0003211911419865428 + 0.0053459688274867445im	-0.8916414140026441 + 0.12525862961696593im
0.005530656886507146 + 0.0im	-1.0439455234520356 - 0.08152576960993277im	-0.00015257444806811892 - 0.0025477913972669236im	0.00031676978836327966 + 0.0052916578670733384im	-0.8909036044997874 + 0.12503884018736508im
0.005585963455372217 + 0.0im	-1.0444805197068308 - 0.08160342672908269im	-0.0001504477545646969 - 0.0025218922904031143im	0.00031235342716884757 + 0.005237866063709181im	-0.8901593097945332 + 0.12481614875085331im
0.005641823089925939 + 0.0im	-1.045022197795284 - 0.08168174006683482im	-0.00014832473894879088 - 0.0024962390372709584im	0.000307944841467225 + 0.005184584903697049im	-0.8894083624210302 + 0.1245905809520292im
0.005698241320825199 + 0.0im	-1.0455706698388714 - 0.08176077956371065im	-0.0001462069739883254 - 0.0024708277218254923im	0.0003035471015158931 + 0.005131806253399508im	-0.8886506395546105 + 0.12436217277473291im
0.005755223734033451 + 0.0im	-1.0461260582457164 - 0.08184061838093626im	-0.0001440960056606342 - 0.002445654618760613im	0.0002991634827259838 + 0.005079522375312722im	-0.8878859562468329 + 0.12413097025498933im
0.005812775971373785 + 0.0im	-1.0466884438581694 - 0.08192133241017743im	-0.00014199352174258455 - 0.002420716199773304im	0.00029479748984796435 + 0.005027725941078159im	-0.8871142035599189 + 0.12389702911609454im
0.005870903731087523 + 0.0im	-1.0472579497810035 - 0.0820029997627086im	-0.00013990115591358692 - 0.0023960091383262725im	0.0002904525153008461 + 0.004976410041375636im	-0.8863352059261723 + 0.12366041432878083im
0.005929612768398399 + 0.0im	-1.047834656845686 - 0.08208570024227954im	-0.00013782076906918172 - 0.002371530312894845im	0.0002861324234400504 + 0.004925568192668157im	-0.8855488725781049 + 0.12342119959999037im
0.005988908896082383 + 0.0im	-1.0484186569889768 - 0.08216951480608281im	-0.0001357541683005142 - 0.002347276808696662im	0.00028184096689813854 + 0.004875194340795793im	-0.8847550291816468 + 0.12317946679434662im
0.006048797985043207 + 0.0im	-1.0490100449016897 - 0.0822545250183365im	-0.00013370310041265602 - 0.0023232459179155078im	0.0002775817731241947 + 0.004825282861441719im	-0.8839536133786086 + 0.12293530529294269im
0.006109285964893639 + 0.0im	-1.0496088685323115 - 0.08234081250105992im	-0.00013166942924605017 - 0.002299435138442619im	0.0002733587126637879 + 0.004775828557519374im	-0.8831444738376466 + 0.12268881129455274im
0.0061703788245425755 + 0.0im	-1.0502152308324524 - 0.08242845838665383im	-0.0001296549461809238 - 0.0022758421711708363im	0.0002691755055953437 + 0.004726826653553794im	-0.8823275255690168 + 0.1224400870648249im
0.006232082612788002 + 0.0im	-1.0508291934061007 - 0.08251754277689066im	-0.0001276614262205835 - 0.0022524649158880876im	0.0002650358380067672 + 0.004678272787153879im	-0.8815026770337069 + 0.12218924013941192im
0.006294403438915882 + 0.0im	-1.051450820444182 - 0.08260814421287115im	-0.0001256905839321929 - 0.0022293014658274694im	0.0002609432704898608 + 0.004630162997694485im	-0.8806698438837856 + 0.12193638248735517im
0.00635734747330504 + 0.0im	-1.0520801756962475 - 0.08270033916042292im	-0.00012374408096528617 - 0.0022063501009411176im	0.00025690125375371295 + 0.004582493712347853im	-0.8798289710437844 + 0.12168162964133569im
0.006420920948038091 + 0.0im	-1.0527173150483797 - 0.08279420151529707im	-0.0001218235053508491 - 0.0021836092799742933im	0.00025291308563151626 + 0.004535261729623178im	-0.8789799951245051 + 0.12142509980165989im
0.006485130157518472 + 0.0im	-1.0533622924600188 - 0.08288980213235782im	-0.00011993034842226372 - 0.0021610776314245988im	0.00024898186314520414 + 0.0044884642005905495im	-0.8781228331439419 + 0.12116691292103914im
0.006549981459093656 + 0.0im	-1.0540151583892592 - 0.08298720838277228im	-0.00011806600727899092 - 0.0021387539434786665im	0.00024511048762314134 + 0.004442098607981233im	-0.8772574859562656 + 0.1209071897773618im
0.006615481273684593 + 0.0im	-1.0546759603478082 - 0.0830864837429803im	-0.0001162317634781693 - 0.0021166371530254397im	0.00024130162044332486 + 0.004396162743370027im	-0.876383918500383 + 0.12064605104173567im
0.006681636086421439 + 0.0im	-1.0553447437121635 - 0.08318768741896547im	-0.0001144288374957321 - 0.00209472633385079im	0.0002375577961475322 + 0.004350654682657205im	-0.8755021007385994 + 0.12038361634910257im
0.006748452447285653 + 0.0im	-1.056021551044583 - 0.08329087400906479im	-0.00011265811763562831 - 0.002073020684122929im	0.00023388085938706114 + 0.00430557276007755im	-0.8746120245302296 + 0.12012000337868829im
0.0068159369717585095 + 0.0im	-1.0567064242548796 - 0.08339609320823643im	-0.00011092064120853538 - 0.0020515195132818284im	0.00023027296433413051 + 0.004260915540971413im	-0.8737137245275494 + 0.11985532695145933im
0.006884096341476095 + 0.0im	-1.0573994038682417 - 0.08350338955636885im	-0.00010921710759679798 - 0.002030222228448575im	0.00022673556331186 + 0.004216681793558796im	-0.8728071721312116 + 0.11958969815160843im
0.006952937304890856 + 0.0im	-1.058100529808764 - 0.08361280223285156im	-0.00010754815471392083 - 0.002009128320472338im	0.00022326998100133738 + 0.004172870459960545im	-0.8718924228245329 + 0.11932322347888369im
0.007022466677939764 + 0.0im	-1.0588098453446622 - 0.08372436489924918im	-0.00010591422289696018 - 0.001988237349733241im	0.00021987713175067734 + 0.004129480626712711im	-0.8709695117964423 + 0.11905600403831833im
0.007092691344719162 + 0.0im	-1.0595273858913417 - 0.08383810559152306im	-0.00010431561589365931 - 0.0019675489318192836im	0.00021655764624040953 + 0.004086511495019191im	-0.8700384427516009 + 0.11878813477360821im
0.007163618258166354 + 0.0im	-1.06025319756168 - 0.0839540466628366im	-0.00010275195670024397 - 0.001947062723194146im	0.00021331074123986121 + 0.004043962350985409im	-0.8690993114556186 + 0.11851970375002363im
0.007235254440748017 + 0.0im	-1.060987324068988 - 0.08407220477756462im	-0.00010122483252728579 - 0.0019267784069705832im	0.00021013971329453357 + 0.00400183253607122im	-0.8681521521457384 + 0.11825079149234134im
0.0073076069851554975 + 0.0im	-1.0617298125658852 - 0.08419259095669941im	-9.973249842370967e-5 - 0.001906695678900978im	0.00020704093796606958 + 0.003960121417994847im	-0.8671970291521088 + 0.11798147038283083im
0.007380683055007053 + 0.0im	-1.0624807115392971 - 0.08431521067442427im	-9.827518028654321e-5 - 0.0018868142336928224im	0.0002040148843685242 + 0.00391882836231157im	-0.8662340119664882 + 0.11771180412385011im
0.007454489885557123 + 0.0im	-1.0632400761406646 - 0.08444006400519903im	-9.685242719746928e-5 - 0.0018671337517520222im	0.00020106061587745128 + 0.0038779527048809844im	-0.8652631819949349 + 0.1174418472690805im
0.007529034784412694 + 0.0im	-1.0640079738156807 - 0.0845671458202819im	-9.546364739960848e-5 - 0.0018476538864515759im	0.00019817690337116728 + 0.003837493725425376im	-0.8642846166320708 + 0.11717164482688591im
0.007604325132256821 + 0.0im	-1.0647844335730245 - 0.08469644603220321im	-9.410811530998589e-5 - 0.001828374252016912im	0.00019536223979456585 + 0.0037974506223687394im	-0.8632984026495599 + 0.11690123193870078im
0.0076803683835793895 + 0.0im	-1.0655695590589633 - 0.08482794988530433im	-9.278497503937046e-5 - 0.001809294412112474im	0.0001926148738741591 + 0.003757822489132268im	-0.8623046229904909 + 0.11663063363475913im
0.007757172067415183 + 0.0im	-1.0663634102171962 - 0.08496163829007275im	-9.149325731491148e-5 - 0.001790413869206633im	0.00018993271323786801 + 0.003718608292046328im	-0.861303366982353 + 0.11635986466886135im
0.007834743788089335 + 0.0im	-1.067166068184928 - 0.08509748819863827im	-9.023191275031364e-5 - 0.0017717320547843893im	0.00018731365757090085 + 0.003679806850023166im	-0.8602947236182179 + 0.11608892943325157im
0.00791309122597023 + 0.0im	-1.0679776208687237 - 0.08523547301845129im	-8.899970057093323e-5 - 0.0017532483204688747im	0.00018475510343788384 + 0.0036414168161170825im	-0.8592787813812863 + 0.11581782195404705im
0.007992222138229931 + 0.0im	-1.0687981595473202 - 0.0853755630608438im	-8.779529516569166e-5 - 0.0017349619301042112im	0.00018225429759520474 + 0.0036034366610813075im	-0.858255632701723 + 0.11554652596703087im
0.00807214435961223 + 0.0im	-1.0696277991947523 - 0.08551772602088269im	-8.661749579942344e-5 - 0.0017168720528433733im	0.00017980874629536635 + 0.003565864659012044im	-0.8572253460373643 + 0.1152750150729895im
0.008152865803208353 + 0.0im	-1.0704666129910916 - 0.08566192748466095im	-8.546485040392399e-5 - 0.001698977757275732im	0.00017741543361797534 + 0.003528698875151952im	-0.8561880516595106 + 0.11500325297115552im
0.008234394461240436 + 0.0im	-1.0713147618997576 - 0.08580813145994269im	-8.433575560357743e-5 - 0.0016812780066197575im	0.00017507102949546746 + 0.0034919371559057402im	-0.8551437745388012 + 0.11473119376871495im
0.00831673840585284 + 0.0im	-1.0721723451050449 - 0.08595630092588182im	-8.32287471972132e-5 - 0.0016637716549973026im	0.00017277249291487295 + 0.0034555771211021635im	-0.8540926219418787 + 0.1144587823637436im
0.008399905789911368 + 0.0im	-1.0730394863956463 - 0.08610639839737157im	-8.21422572390482e-5 - 0.0016464574447966666im	0.00017051656739322093 + 0.003419616158517315im	-0.8530346459073089 + 0.1141859548983772im
0.008483904847810482 + 0.0im	-1.0739163581043265 - 0.08625838649946045im	-8.10747002686353e-5 - 0.0016293340051228163im	0.00016829996007757051 + 0.0033840514206557714im	-0.8519699570782826 + 0.11391263927848234im
0.008568743896288587 + 0.0im	-1.0748030971348914 - 0.08641222854718413im	-8.002448220663403e-5 - 0.0016123998513241633im	0.00016611936021959057 + 0.003348879823767707im	-0.850898558679839 + 0.11363875575558563im
0.008654431335251473 + 0.0im	-1.075699865610074 - 0.08656788912611713im	-7.89899773515263e-5 - 0.0015956533855769578im	0.00016397139139889326 + 0.003314098049062519im	-0.8498205169504938 + 0.11336421756635148im
0.008740975648603988 + 0.0im	-1.076606830356663 - 0.0867253346689409im	-7.79696641482198e-5 - 0.0015790928985000225im	0.00016185289350809977 + 0.003279702546062461im	-0.8487358735014285 + 0.11308893162446385im
0.008828385405090029 + 0.0im	-1.0775241727394742 - 0.08688453402335901im	-7.696191166742272e-5 - 0.0015627165717648265im	0.0001597604792753949 + 0.003245689538023384im	-0.8476446926027685 + 0.11281279925938172im
0.00891666925914093 + 0.0im	-1.0784520766433945 - 0.0870454590067641im	-7.596523796555985e-5 - 0.0015465224816585044im	0.0001576910708697051 + 0.0032120550293347505im	-0.8465469783073094 + 0.11253571699608877im
0.009005835951732339 + 0.0im	-1.0793907390379558 - 0.08720808494317095im	-7.497815208938714e-5 - 0.0015305086035505297im	0.0001556415717498667 + 0.0031787948147963766im	-0.8454427499007191 + 0.11225757736966367im
0.009095894311249662 + 0.0im	-1.0803403392395068 - 0.08737239117808393im	-7.39992213254665e-5 - 0.0015146728172074552im	0.0001536090063366563 + 0.0031459044906566704im	-0.8443320160633278 + 0.11197826976825095im
0.009186853254362158 + 0.0im	-1.0813011179039784 - 0.08753836156715102im	-7.302708334665528e-5 - 0.0014990129128944025im	0.00015159054524114255 + 0.0031133794672846466im	-0.8432147866777496 + 0.11169768129781431im
0.00927872178690578 + 0.0im	-1.0822732816999199 - 0.08770598493468426im	-7.206044439491172e-5 - 0.001483526598196772im	0.00014958350148906366 + 0.0030812149833380326im	-0.8420910300043905 + 0.11141569766191255im
0.009371509004774839 + 0.0im	-1.0832570558744066 - 0.0878752554983799im	-7.10981036371161e-5 - 0.0014682115054912449im	0.00014758538108996312 + 0.0030494061212796597im	-0.8409607353548675 + 0.11113220404965021im
0.009465224094822587 + 0.0im	-1.0842526724849284 - 0.08804617325686401im	-7.013892730303419e-5 - 0.0014530651999912964im	0.00014559382940641726 + 0.003017947824087256im	-0.8398238720042832 + 0.11084708602491974im
0.009559876335770812 + 0.0im	-1.0852603693847305 - 0.0882187443370055im	-6.918188499809464e-5 - 0.0014380851882893084im	0.0001436067064037888 + 0.002986834912994498im	-0.8386804002117847 + 0.11056023041006795im
0.00965547509912852 + 0.0im	-1.0862803919212034 - 0.08839298129828758im	-6.822603700075872e-5 - 0.0014232689273149426im	0.00014162206043804942 + 0.002956062106096657im	-0.8375302675881443 + 0.11027152615719983im
0.009752029850119805 + 0.0im	-1.0873129891325901 - 0.08856890339189492im	-6.727054793932445e-5 - 0.0014086138336277462im	0.00013963815657525396 + 0.0029256240376504122im	-0.836373417781981 + 0.10998086520045296im
0.009849550148621003 + 0.0im	-1.0883584306078953 - 0.08874653677256927im	-6.631470165455536e-5 - 0.0013941172929608728im	0.00013765350747647139 + 0.002895515277895195im	-0.8352097857213707 + 0.10968814328275307im
0.009948045650107214 + 0.0im	-1.0894169441681743 - 0.08892591466169143im	-6.535787892422013e-5 - 0.0013797766699325754im	0.00013566682713517974 + 0.0028657303532229994im	-0.8340392723428658 + 0.10939326075079639im
0.010047526106608286 + 0.0im	-1.090488822175482 - 0.08910707746047564im	-6.439954108639108e-5 - 0.0013655893178424019im	0.00013367699685931723 + 0.002836263766524078im	-0.832861835632465 + 0.10909612331227239im
0.010148001367674369 + 0.0im	-1.091574325693229 - 0.08929007281259382im	-6.343934299216497e-5 - 0.0013515525884701173im	0.00013168329987551074 + 0.0028071100175383456im	-0.8316773504132774 + 0.1087966427496665im
0.010249481381351112 + 0.0im	-1.0926737269090865 - 0.0894749556159921im	-6.247696926682012e-5 - 0.0013376638417970542im	0.00012968508124201766 + 0.002778263623045648im	-0.8304857108382157 + 0.10849473758534472im
0.010351976195164623 + 0.0im	-1.093787301605118 - 0.08966178798410833im	-6.151224267866849e-5 - 0.0013239204555718655im	0.00012768197293156283 + 0.002749719136732875im	-0.8292868525985897 + 0.10819033369303205im
0.010455495957116269 + 0.0im	-1.0949153244596923 - 0.0898506391571459im	-6.054509071024959e-5 - 0.0013103198346455915im	0.00012567382439969134 + 0.0027214711685819566im	-0.8280806174278467 + 0.10788336485122439im
0.010560050916687432 + 0.0im	-1.0960580750805784 - 0.09004158536450127im	-5.9575546909622155e-5 - 0.0012968594200043534im	0.0001236607053913361 + 0.002693514403629861im	-0.8268669110060093 + 0.10757377323456398im
0.010665651425854307 + 0.0im	-1.097215836739205 - 0.09023470963988182im	-5.860374619311376e-5 - 0.0012835366974319775im	0.00012164289617259352 + 0.002665843619959999im	-0.8256456085825501 + 0.10726150983969714im
0.01077230794011285 + 0.0im	-1.0983888997712252 - 0.09043010159107442im	-5.762992008628566e-5 - 0.0012703492057392605im	0.00011962087770775338 + 0.002638453705793573im	-0.824416585660648 + 0.10694653484266413im
0.010880031019513979 + 0.0im	-1.0995775094038542 - 0.09062785712673421im	-5.665439363498999e-5 - 0.0012572945445014604im	0.00011759532512096685 + 0.002611339675559555im	-0.8231797154346605 + 0.10662881788542139im
0.010988831329709119 + 0.0im	-1.100781989299272 - 0.09082807814296125im	-5.5677573647791414e-5 - 0.0012443703812508003im	0.00011556708339946955 + 0.002584496684832786im	-0.8219348670639351 + 0.10630833828965532im
0.01109871964300621 + 0.0im	-1.1020026363931488 - 0.0910308721728009im	-5.469995307737092e-5 - 0.0012315744580763488im	0.00011353717643206454 + 0.0025579200440412385im	-0.8206819128062413 + 0.1059850851966238im
0.011209706839436272 + 0.0im	-1.103239672923048 - 0.09123635200215394im	-5.37220972254999e-5 - 0.0012189045975894504im	0.00011150677836997645 + 0.0025316052308555956im	-0.8194207214653166 + 0.10565905763233988im
0.011321803907830635 + 0.0im	-1.1044934089165057 - 0.09144463525590367im	-5.274465298067291e-5 - 0.00120635870821894im	0.00010947723281354922 + 0.0025055479011868447im	-0.818151163699158 + 0.10533026449800381im
0.011435021946908942 + 0.0im	-1.1057641493913435 - 0.09165584395835731im	-5.17682798305109e-5 - 0.001193934788806572im	0.0001074499095269821 + 0.0024797438987304967im	-0.8168731117079971 + 0.10499872448615864im
0.011549372166378032 + 0.0im	-1.107052161909012 - 0.09187010407236212im	-5.079373716861937e-5 - 0.0011816309324794332im	0.00010542639737204586 + 0.002454189263009127im	-0.8155864401517489 + 0.10466446592363172im
0.011664865888041812 + 0.0im	-1.1083577531878601 - 0.09208754502167574im	-4.982181623948536e-5 - 0.0011694453297824649im	0.00010340830496373483 + 0.0024288802358782896im	-0.8142910273551212 + 0.10432752654287844im
0.01178151454692223 + 0.0im	-1.109681116470168 - 0.09230829920136573im	-4.885333609569831e-5 - 0.0011573762710606306im	0.000101397368266771 + 0.00240381326647398im	-0.812986754738967 + 0.10398795318389585im
0.011899329692391452 + 0.0im	-1.1110226523884166 - 0.09253250148115927im	-4.7889143693545576e-5 - 0.0011454221480865926im	9.939533480090666e-5 + 0.002378985014593061im	-0.8116735063356306 + 0.10364580142939986im
0.012018322989315365 + 0.0im	-1.112382568501984 - 0.09276028870677952im	-4.6930105774776856e-5 - 0.0011335814549359598im	9.740400477722308e-5 + 0.0023543923525110285im	-0.8103511817206482 + 0.10330113517646301im
0.01213850621920852 + 0.0im	-1.113761162709657 - 0.09299179920437561im	-4.5977114204118076e-5 - 0.001121852788118331im	9.542523058526166e-5 + 0.0023300323652540927im	-0.8090196675759217 + 0.10295402614828436im
0.012259891281400604 + 0.0im	-1.1151587155185834 - 0.0932271722931858im	-4.5031050498476226e-5 - 0.0011102348459781624im	9.346084312091048e-5 + 0.002305902349354754im	-0.8076788821419396 + 0.10260455335020856im
0.012382490194214611 + 0.0im	-1.1165755092708156 - 0.09346654781156628im	-4.409278043364757e-5 - 0.0010987264273852114im	9.15126405841293e-5 + 0.00228199981013189im	-0.8063287304311451 + 0.10225280247451793im
0.012506315096156757 + 0.0im	-1.1180118394309089 - 0.09371006566146389im	-4.3163179855109714e-5 - 0.001087326429739638im	8.958244209215687e-5 + 0.002258322457547469im	-0.8049691368081782 + 0.10189886525889316im
0.012631378247118324 + 0.0im	-1.1194679731314243 - 0.09395786537632912im	-4.224309673505275e-5 - 0.0010760338463219035im	8.767200886721946e-5 + 0.002234868200702457im	-0.8036000245488395 + 0.10154283880376996im
0.012757692029589507 + 0.0im	-1.1209441638112252 - 0.09421008571733089im	-4.1333333877828656e-5 - 0.001064847763022333im	8.57830083199204e-5 + 0.0022116351410443433im	-0.8022213373643465 + 0.10118482485410571im
0.012885268949885403 + 0.0im	-1.122440764293045 - 0.09446686430257242im	-4.043471320208816e-5 - 0.0010537673544894826im	8.391714756203387e-5 + 0.0021886215643675566im	-0.8008330229928672 + 0.10082492905131427im
0.013014121639384257 + 0.0im	-1.1239580120001074 - 0.0947283372738024im	-3.9547918467072965e-5 - 0.0010427918797403727im	8.20758467530646e-5 + 0.002165825931696282im	-0.7994350270271379 + 0.10046326016132115im
0.0131442628557781 + 0.0im	-1.1254962550820682 - 0.09499463900488102im	-3.8673686657598024e-5 - 0.0010319206772791297im	8.0260637371975e-5 + 0.0021432468691462347im	-0.798027335016241 + 0.10009992928484428im
0.013275705484335881 + 0.0im	-1.1270557345737164 - 0.09526590185598727im	-3.781265086284583e-5 - 0.0010211531597735825im	7.847283202491899e-5 + 0.002120883156868355im	-0.796609907823997 + 0.09973504905610125im
0.01340846253917924 + 0.0im	-1.1286367504321952 - 0.09554225597725943im	-3.696540987913059e-5 - 0.001010488808341868im	7.671367672505855e-5 + 0.0020987337171825544im	-0.7951827439924798 + 0.09936873283619836im
0.013542547164571032 + 0.0im	-1.1302396636331196 - 0.0958238291652279im	-3.6132477828433314e-5 - 0.0009999271665032438im	7.498423853316914e-5 + 0.002076797602014017im	-0.793745820578645 + 0.09900109390745693im
0.013677972636216743 + 0.0im	-1.1318647574834364 - 0.09611074677505443im	-3.531434098940538e-5 - 0.000989467833848795im	7.328552745475175e-5 + 0.0020550739797477774im	-0.7922991491180649 + 0.09863224467488745im
0.013814752362578911 + 0.0im	-1.133512356915128 - 0.09640313169121663im	-3.4511368884324856e-5 - 0.0009791104594888635im	7.161831099628041e-5 + 0.002033562121619545im	-0.7908427560526758 + 0.09826229588092336im
0.0139528998862047 + 0.0im	-1.1351827912368628 - 0.0967011043588883im	-3.372389611428535e-5 - 0.000968854735334631im	6.998328413639753e-5 + 0.0020122613877620998im	-0.789376657856915 + 0.09789135583938942im
0.014092428885066746 + 0.0im	-1.1368764011811894 - 0.09700478287786374im	-3.295219619388784e-5 - 0.0009587003892713425im	6.838101498119404e-5 + 0.001991171213026613im	-0.7879008908250865 + 0.09751952969448655im
0.014233353173917414 + 0.0im	-1.1385935287998092 - 0.09731428316045877im	-3.2196450898977425e-5 - 0.000948647178280387im	6.681188109962975e-5 + 0.001970291092697769im	-0.7864154931265153 + 0.09714691871034657im
0.014375686705656589 + 0.0im	-1.1403345363363504 - 0.09762971915440412im	-3.145675277399076e-5 - 0.0009386948815665559im	6.527608483820306e-5 + 0.001949620568219615im	-0.7849205122778405 + 0.09677361959643632im
0.014519443572713155 + 0.0im	-1.142099793132963 - 0.09795120313132258im	-3.0733156011860595e-5 - 0.0009288432937455863im	6.377370846084634e-5 + 0.0019291592130466456im	-0.7834160174248938 + 0.09639972387377668im
0.014664638008440286 + 0.0im	-1.14388967977378 - 0.09827884604096199im	-3.002562166151205e-5 - 0.0009190922181453978im	6.230470141974776e-5 + 0.001908906618730982im	-0.7819020751814638 + 0.0960253172865927im
0.014811284388524689 + 0.0im	-1.1457045942641273 - 0.09861275793094026im	-2.9334029814271668e-5 - 0.0009094414602723322im	6.086880459197881e-5 + 0.0018888623813522664im	-0.7803787538555109 + 0.09565047926363006im
0.014959397232409936 + 0.0im	-1.147544943883884 - 0.09895304843135384im	-2.8658225650828452e-5 - 0.000899890821491274im	5.946569645583395e-5 + 0.001869026088391742im	-0.7788461152825421 + 0.09527528243295605im
0.015108991204734036 + 0.0im	-1.149411151363403 - 0.0992998273032092im	-2.7997955044935368e-5 - 0.0008904400929656705im	5.8094849232155385e-5 + 0.0018493973061461486im	-0.7773042664973022 + 0.09489979219362667im
0.015260081116781376 + 0.0im	-1.151303661317794 - 0.09965320504926031im	-2.7352950261940857e-5 - 0.000881089049900408im	5.675570687544942e-5 + 0.0018299755677705796im	-0.7757532927669185 + 0.09452406634713378im
0.01541268192794919 + 0.0im	-1.1532229248180699 - 0.10001329358548301im	-2.6722720369733804e-5 - 0.0008718374461270416im	5.5447249768473014e-5 + 0.0018107603620323974im	-0.7741932773291763 + 0.09414815479106768im
0.015566808747228683 + 0.0im	-1.1551694194696205 - 0.1003802069710864im	-2.6107079054622392e-5 - 0.0008626850090672287im	5.4169090975182956e-5 + 0.0017917511228506178im	-0.7726243316750259 + 0.0937720992769274im
0.01572247683470097 + 0.0im	-1.1571436337045113 - 0.10075406219466083im	-2.5505331666436208e-5 - 0.0008536314351063553im	5.2919787763290004e-5 + 0.0017729472196872373im	-0.7710465507076005 + 0.09339593323350384im
0.01587970160304798 + 0.0im	-1.159146080752264 - 0.10113498001378836im	-2.491704344662568e-5 - 0.0008446763854052799im	5.169843717947733e-5 + 0.0017543479488484688im	-0.7694600276232716 + 0.0930196816567417im
