w	self_d-self_d	selfc_d-self_d	self_d-selfc_d	selfc_d-selfc_d
4.195124415234359e-6 + 0.0im	-0.06444351026010864 - 2.8486899189892557e-12im	-0.009863360971964896 - 1.3277955984594547e-11im	-0.00986336848763758 - 1.3483009670029019e-11im	0.13304281658812572 - 7.784161975683182e-11im
4.237075659386702e-6 + 0.0im	-0.06444602146564958 - 2.9215471435601475e-12im	-0.00986363742709306 - 1.3664575546536242e-11im	-0.009863644942956804 - 1.3919418920469055e-11im	0.13304026031169297 - 8.039761929914687e-11im
4.279446415980569e-6 + 0.0im	-0.06444855799581162 - 2.9966267379116916e-12im	-0.009863917431452006 - 1.4067744760079656e-11im	-0.009863924947507676 - 1.4373510037923407e-11im	0.13303767826935717 - 8.306134183187826e-11im
4.3222408801403745e-6 + 0.0im	-0.06445112010899971 - 3.0739519939557696e-12im	-0.009864201036559304 - 1.4487710501920973e-11im	-0.009864208552807745 - 1.4845516752893204e-11im	0.13303507019847904 - 8.583421258421605e-11im
4.3654632889417784e-6 + 0.0im	-0.0644537080663341 - 3.1535432483604244e-12im	-0.009864488294778796 - 1.492470513539407e-11im	-0.009864495811220833 - 1.5335656315797788e-11im	0.13303243583366517 - 8.871755620322026e-11im
4.409117921831196e-6 + 0.0im	-0.0644563221316807 - 3.2354176096007725e-12im	-0.009864779259336006 - 1.537894552204412e-11im	-0.009864786775972424 - 1.5844128458672647e-11im	0.13302977490673668 - 9.171259072720881e-11im
4.453209101049508e-6 + 0.0im	-0.06445896257168238 - 3.319588670675534e-12im	-0.009865073984333925 - 1.5850632009282135e-11im	-0.009865081501165485 - 1.6371114337023313e-11im	0.13302708714669778 - 9.482042145816136e-11im
4.4977411920600035e-6 + 0.0im	-0.06446162965579028 - 3.4060662071084797e-12im	-0.009865372524769041 - 1.6339947396270282e-11im	-0.009865380041796493 - 1.6916775454296553e-11im	0.1330243722797045 - 9.80420347483808e-11im
4.542718603980604e-6 + 0.0im	-0.0644643236562958 - 3.494855859833601e-12im	-0.009865674936547742 - 1.6847055880411108e-11im	-0.009865682453771799 - 1.7481252571643014e-11im	0.13302163002903195 - 1.0137829171796308e-10im
4.58814579002041e-6 + 0.0im	-0.06446704484836283 - 3.5859588025378454e-12im	-0.009865981276503032 - 1.73721019870301e-11im	-0.009865988793924384 - 1.8064664605851073e-11im	0.1330188601150418 - 1.0482992192093502e-10im
4.634027247920614e-6 + 0.0im	-0.06446979351006055 - 3.679371393006483e-12im	-0.009866291602411571 - 1.7915209485056677e-11im	-0.009866299120030878 - 1.8667107518532034e-11im	0.13301606225514914 - 1.0839751697916981e-10im
4.68036752039982e-6 + 0.0im	-0.06447256992239639 - 3.775084807982288e-12im	-0.009866605973011042 - 1.847648029171302e-11im	-0.009866613490828957 - 1.9288653199827278e-11im	0.13301323616378913 - 1.1208152420440979e-10im
4.7271711956038185e-6 + 0.0im	-0.06447537436935002 - 3.873084661011472e-12im	-0.00986692444801794 - 1.905599336942044e-11im	-0.009866931966035076 - 1.9929348350092065e-11im	0.13301038155238282 - 1.1588224022989583e-10im
4.774442907559857e-6 + 0.0im	-0.06447820713790717 - 3.97335060270557e-12im	-0.009867247088145611 - 1.965380361832258e-11im	-0.00986725460636257 - 2.0589213363180367e-11im	0.1330074981293027 - 1.1979980467421135e-10im
4.822187336635455e-6 + 0.0im	-0.06448106851809422 - 4.075855902799873e-12im	-0.009867573955122735 - 2.0269940768003687e-11im	-0.009867581473540095 - 2.126824121511692e-11im	0.13300458559983794 - 1.2383419386098695e-10im
4.870409210001809e-6 + 0.0im	-0.06448395880301327 - 4.180567013334653e-12im	-0.00986790511171216 - 2.0904408272147567e-11im	-0.00986791263033048 - 2.1966396362087595e-11im	0.13300164366615894 - 1.279852146190871e-10im
4.919113302101827e-6 + 0.0im	-0.06448687828887753 - 4.287443112225649e-12im	-0.009868240621730107 - 2.155718221003788e-11im	-0.009868248140549925 - 2.2683613651813063e-11im	0.1329986720272812 - 1.3225249818878595e-10im
4.968304435122846e-6 + 0.0im	-0.0644898272750475 - 4.3964356264246196e-12im	-0.009868580550065759 - 2.22282101989392e-11im	-0.009868588069087601 - 2.3419797252486178e-11im	0.13299567037902935 - 1.3663549426024061e-10im
5.017987479474074e-6 + 0.0im	-0.06449280606406721 - 4.50748773379944e-12im	-0.009868924962701276 - 2.291741032152364e-11im	-0.009868932481925639 - 2.4174819603554388e-11im	0.132992638414 - 1.4113346517127014e-10im
5.068167354268815e-6 + 0.0im	-0.06449581496170138 - 4.6205338427857965e-12im	-0.009869273926732189 - 2.3624670072614534e-11im	-0.009869281446159573 - 2.4948520392710546e-11im	0.13298957582152457 - 1.457454802920567e-10im
5.118849027811503e-6 + 0.0im	-0.06449885427697293 - 4.73549904877933e-12im	-0.00986962751038822 - 2.4349845329608103e-11im	-0.009869635030019109 - 2.5740705563518537e-11im	0.13298648228763119 - 1.5047041062487433e-10im
5.170037518089618e-6 + 0.0im	-0.06450192432220085 - 4.852298566147851e-12im	-0.009869985783054534 - 2.5092759351005366e-11im	-0.009869993302889386 - 2.6551146358144804e-11im	0.1329833574950062 - 1.5530692364732703e-10im
5.221737893270515e-6 + 0.0im	-0.06450502541303897 - 4.9708371346484465e-12im	-0.009870348815293386 - 2.585320180753567e-11im	-0.009870356335332677 - 2.7379578399688507e-11im	0.13298020112295567 - 1.6025347842784203e-10im
5.27395527220322e-6 + 0.0im	-0.06450815786851492 - 5.091008398933257e-12im	-0.00987071667886629 - 2.663092785038357e-11im	-0.009870724199110469 - 2.822570081860635e-11im	0.13297701284736518 - 1.653083210422867e-10im
5.326694824925252e-6 + 0.0im	-0.06451132201106999 - 5.212694259722017e-12im	-0.00987108944675655 - 2.742565722103857e-11im	-0.009871096967206068 - 2.9089175427706417e-11im	0.13297379234066045 - 1.7046948032058604e-10im
5.379961773174505e-6 + 0.0im	-0.06451451816659899 - 5.3357641951074644e-12im	-0.009871467193192315 - 2.8237073407272334e-11im	-0.009871474713847625 - 2.99696259501436e-11im	0.13297053927176603 - 1.7573476395207774e-10im
5.43376139090625e-6 + 0.0im	-0.06451774666449166 - 5.460074550343785e-12im	-0.009871849993670096 - 2.9064822849709978e-11im	-0.009871857514531646 - 3.0866637304781265e-11im	0.13296725330606443 - 1.81101754978073e-10im
5.488099004815313e-6 + 0.0im	-0.06452100783767341 - 5.585467794347147e-12im	-0.009872237924978752 - 2.990851420340232e-11im	-0.009872245446046996 - 3.1779754953196945e-11im	0.13296393410535454 - 1.8656780869967523e-10im
5.5429799948634656e-6 + 0.0im	-0.06452430202264788 - 5.711771741012543e-12im	-0.009872631065223994 - 3.076771765871926e-11im	-0.009872638586499397 - 3.270848431249411e-11im	0.13296058132780836 - 1.9213005002835206e-10im
5.598409794812101e-6 + 0.0im	-0.0645276295595392 - 5.8387987333227704e-12im	-0.009873029493853368 - 3.1641964325777106e-11im	-0.009873037015336393 - 3.365229023794742e-11im	0.13295719462792913 - 1.977853713060558e-10im
5.654393892760222e-6 + 0.0im	-0.06453099079213537 - 5.966344788094331e-12im	-0.009873433291681789 - 3.253074568647925e-11im	-0.009873440813372927 - 3.4610596579347387e-11im	0.13295377365650654 - 2.0353043062082782e-10im
5.710937831687824e-6 + 0.0im	-0.06453438606793212 - 6.094188699071834e-12im	-0.009873842540917575 - 3.343351311809278e-11im	-0.009873850062817309 - 3.558278581472766e-11im	0.13295031806057306 - 2.0936165064284817e-10im
5.768047210004702e-6 + 0.0im	-0.06453781573817736 - 6.222091095948367e-12im	-0.009874257325189045 - 3.434967749210368e-11im	-0.00987426484729789 - 3.6568198764951333e-11im	0.13294682748335898 - 2.1527521800472615e-10im
5.825727682104749e-6 + 0.0im	-0.06454128015791656 - 6.349793456755252e-12im	-0.009874677729571658 - 3.5278608851889956e-11im	-0.009874685251890152 - 3.7566134392405083e-11im	0.13294330156424639 - 2.2126708324856173e-10im
5.883984958925797e-6 + 0.0im	-0.06454477965222592 - 6.477017070931127e-12im	-0.009875103840615738 - 3.621963617252653e-11im	-0.009875111363144437 - 3.8575849686798937e-11im	0.13293973993872335 - 2.273329613608777e-10im
5.942824808515055e-6 + 0.0im	-0.06454831468532118 - 6.603461950250073e-12im	-0.009875535746374743 - 3.7172047205788234e-11im	-0.009875543269114233 - 3.9596559640800996e-11im	0.1329361422383364 - 2.3346833291494733e-10im
6.002253056600205e-6 + 0.0im	-0.0645518855224807 - 6.72880568466149e-12im	-0.009875973536434181 - 3.813508841315078e-11im	-0.00987598105938508 - 4.062743731794606e-11im	0.13293250809064341 - 2.396684458383661e-10im
6.062275587166207e-6 + 0.0im	-0.06455549256821744 - 6.852702239973155e-12im	-0.009876417301941064 - 3.9107964989302043e-11im	-0.009876424825104015 - 4.166761401495076e-11im	0.1329288371191647 - 2.459283178218654e-10im
6.12289834303787e-6 + 0.0im	-0.06455913619726578 - 6.97478069419501e-12im	-0.00987686713563407 - 4.008984097837357e-11im	-0.009876874659009757 - 4.271617952024533e-11im	0.13292512894333408 - 2.5224273938342976e-10im
6.184127326468248e-6 + 0.0im	-0.06456281678844313 - 7.094643909256921e-12im	-0.009877323131874248 - 4.107983948478173e-11im	-0.009877330655463415 - 4.377218247019546e-11im	0.13292138317844882 - 2.5860627759971524e-10im
6.245968599732931e-6 + 0.0im	-0.0645665347247003 - 7.211867134719984e-12im	-0.009877785386676467 - 4.207704298023616e-11im	-0.009877792910479867 - 4.483463080413846e-11im	0.1329175994356193 - 2.650132805145762e-10im
6.308428285730261e-6 + 0.0im	-0.06457029039317252 - 7.325996540022882e-12im	-0.009878253997741436 - 4.308049370812872e-11im	-0.009878261521759898 - 4.590249231900202e-11im	0.1329137773217172 - 2.714578822322531e-10im
6.371512568587564e-6 + 0.0im	-0.06457408418523107 - 7.436547671741755e-12im	-0.009878729064488499 - 4.4089194186164635e-11im	-0.00987873658872289 - 4.6974695323907096e-11im	0.13290991643932332 - 2.7793400870039185e-10im
6.43522769427344e-6 + 0.0im	-0.06457791649653587 - 7.543003832300294e-12im	-0.00987921068808905 - 4.5102107807740045e-11im	-0.009879218212540288 - 4.805012939479177e-11im	0.13290601638667482 - 2.8443538418563347e-10im
6.4995799712161745e-6 + 0.0im	-0.0645817877270889 - 7.644814376546913e-12im	-0.0098796989715007 - 4.611815954221032e-11im	-0.009879706496169786 - 4.912764622872277e-11im	0.13290207675761076 - 2.909555384419908e-10im
6.564575770928336e-6 + 0.0im	-0.0645856982812886 - 7.741392922623679e-12im	-0.009880194019502204 - 4.7136236733837794e-11im	-0.009880201544390177 - 5.020606059719911e-11im	0.13289809714151796 - 2.9748781456967077e-10im
6.630221528637619e-6 + 0.0im	-0.06458964853688819 - 7.832115473589492e-12im	-0.009880695938729056 - 4.815518999885435e-11im	-0.009880703463837029 - 5.1284151397397265e-11im	0.13289407712327495 - 3.0402537755937747e-10im
6.696523743923996e-6 + 0.0im	-0.06459363896942943 - 7.916318446333618e-12im	-0.009881204837709937 - 4.917383421973611e-11im	-0.009881212363039083 - 5.2360662799962165e-11im	0.13289001628319574 - 3.1056122351450505e-10im
6.763488981363236e-6 + 0.0im	-0.06459766996574585 - 7.993296604429166e-12im	-0.009881720826903886 - 5.019094963545915e-11im	-0.00988172835245546 - 5.343430549162626e-11im	0.13288591419697227 - 3.17088189540966e-10im
6.8311238711768685e-6 + 0.0im	-0.06460174194838118 - 8.062300891735494e-12im	-0.009882244018738292 - 5.1205283026207855e-11im	-0.009882251544513623 - 5.450375801063564e-11im	0.13288177043561614 - 3.2359896429175637e-10im
6.899435109888637e-6 + 0.0im	-0.06460585534455997 - 8.12253616376895e-12im	-0.00988277452764775 - 5.221554899072575e-11im	-0.009882782053648252 - 5.556766817269201e-11im	0.13287758456539941 - 3.3008609915073133e-10im
6.968429460987523e-6 + 0.0im	-0.06461001058624752 - 8.173158814131144e-12im	-0.009883312470113688 - 5.3220431314263526e-11im	-0.009883319996340848 - 5.6624654584883383e-11im	0.13287335614779422 - 3.365420200374573e-10im
7.038113755597398e-6 + 0.0im	-0.06461420811021032 - 8.213274293618397e-12im	-0.009883857964704923 - 5.421858442487709e-11im	-0.009883865491160314 - 5.767330824488781e-11im	0.13286908473941153 - 3.42959039812494e-10im
7.108494893153372e-6 + 0.0im	-0.06461844835807798 - 8.241934520045849e-12im	-0.009884411132119042 - 5.520863493568401e-11im	-0.009884418658804335 - 5.871219422259589e-11im	0.13286476989193916 - 3.493293712599745e-10im
7.179579842084906e-6 + 0.0im	-0.06462273177640585 - 8.25813517731173e-12im	-0.009884972095224766 - 5.6189183270598905e-11im	-0.009884979622141717 - 5.973985342122435e-11im	0.1328604111520783 - 3.5564514062200386e-10im
7.251375640505755e-6 + 0.0im	-0.06462705881673872 - 8.260812902813739e-12im	-0.009885540979105153 - 5.715880537105334e-11im	-0.009885548506255606 - 6.075480441499031e-11im	0.1328560080614793 - 3.6189840165714036e-10im
7.323889396910813e-6 + 0.0im	-0.06463142993567594 - 8.24884236302143e-12im	-0.009886117911101817 - 5.8116054481272924e-11im	-0.00988612543848773 - 6.175554536049822e-11im	0.13285156015667599 - 3.6808115019313384e-10im
7.397128290879921e-6 + 0.0im	-0.06463584559493701 - 8.221033217817755e-12im	-0.00988670302086011 - 5.905946300984792e-11im	-0.009886710548483531 - 6.274055597917493e-11im	0.13284706696901963 - 3.7418533914214045e-10im
7.47109957378872e-6 + 0.0im	-0.06464030626142907 - 8.176126975166346e-12im	-0.00988729644037527 - 5.998754446560777e-11im	-0.009887303968238356 - 6.370829960837683e-11im	0.13284252802461094 - 3.8020289394490576e-10im
7.5458105695266075e-6 + 0.0im	-0.06464481240731479 - 8.112793738752817e-12im	-0.00988789830403965 - 6.089879546621263e-11im	-0.009887905832144661 - 6.465722531921975e-11im	0.1328379428442314 - 3.8612572840887564e-10im
7.621268675221874e-6 + 0.0im	-0.06464936451008196 - 8.029628852508415e-12im	-0.009888508748690955 - 6.179169781841847e-11im	-0.00988851627704025 - 6.558577009974686e-11im	0.13283331094327336 - 3.9194576090391367e-10im
7.697481361974092e-6 + 0.0im	-0.06465396305261409 - 7.925149447372868e-12im	-0.009889127913661536 - 6.266472066969378e-11im	-0.009889135442257606 - 6.649236110279187e-11im	0.13282863183166874 - 3.976549308783217e-10im
7.774456175593833e-6 + 0.0im	-0.06465860852326229 - 7.797790897314577e-12im	-0.009889755940828882 - 6.351632273176183e-11im	-0.009889763469674313 - 6.737541795882017e-11im	0.13282390501381633 - 4.0324521565717097e-10im
7.85220073734977e-6 + 0.0im	-0.06466330141591844 - 7.645903193525775e-12im	-0.009890392974667261 - 6.434495457777174e-11im	-0.009890400503764756 - 6.823335515517931e-11im	0.1328191299885081 - 4.087086474846159e-10im
7.930722744723268e-6 + 0.0im	-0.06466804223008844 - 7.467747247880256e-12im	-0.009891039162299194 - 6.514906101616669e-11im	-0.009891046691651587 - 6.90645844845871e-11im	0.13281430624885987 - 4.1403733077194304e-10im
8.0100299721705e-6 + 0.0im	-0.06467283147097146 - 7.2614911392139896e-12im	-0.009891694653552996 - 6.592708354596888e-11im	-0.009891702183163218 - 6.986751756736165e-11im	0.13280943328221695 - 4.1922345951357037e-10im
8.090130271892205e-6 + 0.0im	-0.06467766964953227 - 7.025206318805248e-12im	-0.009892359601012972 - 6.667746290017354e-11im	-0.009892367130884094 - 7.064056845389717e-11im	0.13280451057010134 - 4.2425933483421514e-10im
8.171031574611127e-6 + 0.0im	-0.06468255728258307 - 6.7568637946335585e-12im	-0.009893034176981055 - 6.739864168627773e-11im	-0.009893041707116232 - 7.138215631625554e-11im	0.13279953758811552 - 4.2913738263192383e-10im
8.252741890357238e-6 + 0.0im	-0.06468749489286224 - 6.454330317637613e-12im	-0.009893718505926366 - 6.808906713572e-11im	-0.009893726036328926 - 7.209070824051998e-11im	0.13279451380586704 - 4.3385017128378487e-10im
8.33526930926081e-6 + 0.0im	-0.06469248300911598 - 6.115364597327756e-12im	-0.009894412765954272 - 6.874719397723047e-11im	-0.009894420296627654 - 7.276466213480905e-11im	0.13278943868688653 - 4.383904293838465e-10im
8.41862200235342e-6 + 0.0im	-0.06469752216618103 - 5.737613578803505e-12im	-0.009895117121260432 - 6.937148745284244e-11im	-0.009895124652208192 - 7.34024697716357e-11im	0.13278431168854393 - 4.4275106348626846e-10im
8.502808222376953e-6 + 0.0im	-0.06470261290506932 - 5.318608818557572e-12im	-0.009895831739094007 - 6.996042649968936e-11im	-0.009895839270319826 - 7.40025999876924e-11im	0.1327791322619631 - 4.469251758309853e-10im
8.587836304600723e-6 + 0.0im	-0.06470775577305354 - 4.855763002494833e-12im	-0.009896556789820788 - 7.051250712576695e-11im	-0.009896564321328473 - 7.456354206923396e-11im	0.132773899851936 - 4.509060820343137e-10im
8.67371466764673e-6 + 0.0im	-0.06471295132375537 - 4.346366656459757e-12im	-0.009897292446987841 - 7.102624601368882e-11im	-0.009897299978781325 - 7.508380935710387e-11im	0.1327686138968338 - 4.5468732873310217e-10im
8.760451814323197e-6 + 0.0im	-0.06471820011723414 - 3.787585107352205e-12im	-0.009898038887389594 - 7.15001843932106e-11im	-0.009898046419472943 - 7.556194311222922e-11im	0.13276327382851705 - 4.582627111782435e-10im
8.84805633246643e-6 + 0.0im	-0.06472350272007824 - 3.176455761749326e-12im	-0.009898796291135492 - 7.193289223106039e-11im	-0.009898803823512903 - 7.599651669019833e-11im	0.1327578790722442 - 4.6162629078187743e-10im
8.936536895791094e-6 + 0.0im	-0.06472885970549755 - 2.5098857789777168e-12im	-0.00989956484171925 - 7.232297279554112e-11im	-0.009899572374395035 - 7.638614008249205e-11im	0.13275242904657822 - 4.647724126324291e-10im
9.025902264749006e-6 + 0.0im	-0.06473427165341812 - 1.7846502269588548e-12im	-0.009900344726089692 - 7.266906766361273e-11im	-0.009900352259068304 - 7.672946489221029e-11im	0.13274692316329126 - 4.676957230030216e-10im
9.116161287396496e-6 + 0.0im	-0.0647397391505785 - 9.973908220643872e-13im	-0.009901136134723303 - 7.296986224990974e-11im	-0.009901143668009314 - 7.702518982390816e-11im	0.13274136082726776 - 4.70391186891897e-10im
9.207322900270461e-6 + 0.0im	-0.06474526279062785 - 1.4461536887362573e-13im	-0.009901939261698479 - 7.322409195060193e-11im	-0.009901946795296587 - 7.727206678063494e-11im	0.13273574143640543 - 4.728541056484946e-10im
9.299396129273166e-6 + 0.0im	-0.06475084317422625 + 7.773019676392591e-13im	-0.009902754304771508 - 7.343054901039533e-11im	-0.009902761838686552 - 7.746890767668424e-11im	0.13273006438151472 - 4.750801347560037e-10im
9.392390090565897e-6 + 0.0im	-0.06475648090914682 + 1.7721194060788616e-12im	-0.009903581465454425 - 7.358809023857286e-11im	-0.009903588999691355 - 7.76145920921862e-11im	0.13272432904621528 - 4.770653018608263e-10im
9.486313991471557e-6 + 0.0im	-0.06476217661037985 + 2.843725135919436e-12im	-0.009904420949094703 - 7.369564572007118e-11im	-0.0099044284836586 - 7.770807591579853e-11im	0.13271853480683168 - 4.788060251617095e-10im
9.581177131386272e-6 + 0.0im	-0.06476793090023923 + 3.996133550940131e-12im	-0.009905272964956814 - 7.375222869054453e-11im	-0.009905280499852882 - 7.774840114472056e-11im	0.13271268103228612 - 4.802991322967061e-10im
9.676988902700135e-6 + 0.0im	-0.06477374440847078 + 5.233479904013686e-12im	-0.009906137726305839 - 7.37569467705441e-11im	-0.009906145261539408 - 7.77347070374598e-11im	0.13270676708398918 - 4.815418798950011e-10im
9.773758791727137e-6 + 0.0im	-0.06477961777236313 + 6.560013127111253e-12im	-0.009907015450493049 - 7.370901478379212e-11im	-0.009907022986069564 - 7.766624284464531e-11im	0.1327007923157284 - 4.8253197399342e-10im
9.871496379644408e-6 + 0.0im	-0.06478555163686046 + 7.980086524808173e-12im	-0.009907906359043565 - 7.360776941854237e-11im	-0.0099079138949686 - 7.754238237721145e-11im	0.13269475607355474 - 4.832675915545693e-10im
9.970211343440852e-6 + 0.0im	-0.06479154665467791 + 9.498146009201753e-12im	-0.009908810677746195 - 7.345268602974719e-11im	-0.00990881821402543 - 7.736264071002485e-11im	0.13268865769566635 - 4.837474033657673e-10im
1.006991345687526e-5 + 0.0im	-0.06479760348641944 + 1.1118715498341819e-11im	-0.009909728636745434 - 7.324339792383843e-11im	-0.009909736173384684 - 7.712669336312026e-11im	0.13268249651229 - 4.839705986456175e-10im
1.0170612591444013e-5 + 0.0im	-0.06480372280069771 + 1.2846379048307002e-11im	-0.009910660470635779 - 7.297971851806532e-11im	-0.009910668007640962 - 7.683439835286751e-11im	0.1326762718455602 - 4.839369117391945e-10im
1.0272318717358453e-5 + 0.0im	-0.06480990527425712 + 1.4685759230119188e-11im	-0.009911606418558308 - 7.26616668233396e-11im	-0.009911613955935475 - 7.648582156240569e-11im	0.13266998300939584 - 4.836466513440288e-10im
1.0375041904532038e-5 + 0.0im	-0.06481615159209911 + 1.6641491195857368e-11im	-0.009912566724299755 - 7.228949676430812e-11im	-0.009912574262055045 - 7.608126594545958e-11im	0.1326636293093734 - 4.831007327783816e-10im
1.0478792323577359e-5 + 0.0im	-0.06482246244761007 + 1.8718191802577984e-11im	-0.009913541636393953 - 7.186373092391745e-11im	-0.009913549174533624 - 7.562130515120759e-11im	0.13265721004259873 - 4.823007138816762e-10im
1.0583580246813132e-5 + 0.0im	-0.06482883854269259 + 2.092042307680502e-11im	-0.009914531408225905 - 7.138519938321184e-11im	-0.009914538946756325 - 7.510682224135211e-11im	0.13265072449757476 - 4.81248835225669e-10im
1.0689416049281265e-5 + 0.0im	-0.06483528058789872 + 2.3252649205117684e-11im	-0.009915536298138442 - 7.085508442178153e-11im	-0.009915543837066092 - 7.453905426522403e-11im	0.1326441719540676 - 4.799480654151615e-10im
1.0796310209774077e-5 + 0.0im	-0.06484178930256701 + 2.5719186126258372e-11im	-0.009916556569541591 - 7.027497195160857e-11im	-0.009916564108873042 - 7.391964356608556e-11im	0.13263755168296804 - 4.784021523703908e-10im
1.0904273311871818e-5 + 0.0im	-0.06484836541496206 + 2.8324142675569152e-11im	-0.009917592491024715 - 6.964691067865072e-11im	-0.009917600030766655 - 7.32506968133908e-11im	0.13263086294615187 - 4.766156816112834e-10im
1.1013316044990537e-5 + 0.0im	-0.06485500966241733 + 3.107135209158376e-11im	-0.009918644336471544 - 6.897348012417731e-11im	-0.00991865187663075 - 7.253485289343684e-11im	0.1326241049963354 - 4.745941427083885e-10im
1.1123449205440442e-5 + 0.0im	-0.06486172279148143 + 3.396429253518448e-11im	-0.00991971238517815 - 6.82578687936536e-11im	-0.009919719925761508 - 7.177536094661972e-11im	0.13261727707692902 - 4.72344005228605e-10im
1.1234683697494847e-5 + 0.0im	-0.06486850555806735 + 3.7005995091561215e-11im	-0.009920796921973968 - 6.750396395713571e-11im	-0.009920804462988451 - 7.097617001567044e-11im	0.13261037842188658 - 4.698728056881238e-10im
1.1347030534469796e-5 + 0.0im	-0.06487535872760526 + 4.0198937521679723e-11im	-0.009921898237345982 - 6.671645470422238e-11im	-0.00992190577879866 - 7.014203196832758e-11im	0.13260340825555145 - 4.671892472329631e-10im
1.1460500839814493e-5 + 0.0im	-0.06488228307519897 + 4.3544921800188025e-11im	-0.009923016627566122 - 6.59009501614564e-11im	-0.009923024169464138 - 6.92786195827423e-11im	0.13259636579249942 - 4.6430331400194685e-10im
1.1575105848212638e-5 + 0.0im	-0.06488927938578601 + 4.7044933217411297e-11im	-0.00992415239482203 - 6.506411501383573e-11im	-0.009924159937172649 - 6.839266193767612e-11im	0.13258925023737766 - 4.6122640239130027e-10im
1.1690856906694765e-5 + 0.0im	-0.06489634845430141 + 5.069897853070448e-11im	-0.009925305847351303 - 6.421382475832806e-11im	-0.00992531339016184 - 6.749209953576821e-11im	0.13258206078473977 - 4.57971471737793e-10im
1.1807765475761713e-5 + 0.0im	-0.06490349108584505 + 5.450590032090934e-11im	-0.009926477299579241 - 6.335934343989459e-11im	-0.00992648484285712 - 6.658626191076204e-11im	0.13257479661887714 - 4.545532172726763e-10im
1.192584313051933e-5 + 0.0im	-0.06491070809585395 + 5.846316433851909e-11im	-0.00992766707226034 - 6.251152698392322e-11im	-0.00992767461601306 - 6.5686070832958e-11im	0.1325674569136461 - 4.5098826857600217e-10im
1.2045101561824523e-5 + 0.0im	-0.06491800031027753 + 6.256661620639218e-11im	-0.009928875492623562 - 6.16830556480029e-11im	-0.009928883036858698 - 6.480427263618016e-11im	0.13256004083229095 - 4.472954171853549e-10im
1.2165552577442768e-5 + 0.0im	-0.06492536856575824 + 6.68102033759292e-11im	-0.009930102894521552 - 6.088869957605128e-11im	-0.00993011043924675 - 6.395570364961553e-11im	0.13255254752726311 - 4.434958774901746e-10im
1.2287208103217195e-5 + 0.0im	-0.06493281370981567 + 7.118565770537236e-11im	-0.009931349618584003 - 6.014562195496e-11im	-0.009931357163806996 - 6.315759323501949e-11im	0.13254497614003466 - 4.3961358557886807e-10im
1.2410080184249368e-5 + 0.0im	-0.06494033660103607 + 7.568213343545608e-11im	-0.009932616012375505 - 5.947372485478992e-11im	-0.009932623558104092 - 6.242990951063699e-11im	0.13253732580090802 - 4.3567554130779775e-10im
1.2534180986091862e-5 + 0.0im	-0.06494793810926747 + 8.028579467146093e-11im	-0.009933902430561137 - 5.889604348553008e-11im	-0.009933909976803195 - 6.179575349515624e-11im	0.13252959562881553 - 4.317121995365092e-10im
1.2659522795952781e-5 + 0.0im	-0.06495561911578493 + 8.49793457333908e-11im	-0.009935209234974257 - 5.843919533470483e-11im	-0.009935216781737534 - 6.128180813626277e-11im	0.1325217847312495 - 4.2775791723086615e-10im
1.278611802391231e-5 + 0.0im	-0.06496338051362503 + 8.974149689821743e-11im	-0.009936536795172413 - 5.8133891469702905e-11im	-0.009936544342465171 - 6.091884950794099e-11im	0.13251389220355012 - 4.238514639842908e-10im
1.2913979204151433e-5 + 0.0im	-0.06497122320757252 + 9.45463571196398e-11im	-0.009937885487958329 - 5.801551820662579e-11im	-0.009937893035788542 - 6.074232837857022e-11im	0.13250591712955695 - 4.200366044575818e-10im
1.3043118996192947e-5 + 0.0im	-0.06497914811456652 + 9.936274426024582e-11im	-0.009939255698125165 - 5.8124798374713347e-11im	-0.009939263246500945 - 6.079303137911351e-11im	0.13249785858065025 - 4.163627623011695e-10im
1.3173550186154876e-5 + 0.0im	-0.06498715616383983 + 1.0415340219580757e-10im	-0.009940647818404487 - 5.850854255420598e-11im	-0.009940655367334005 - 6.11178321494726e-11im	0.13248971561584255 - 4.1288577631280765e-10im
1.3305285688016425e-5 + 0.0im	-0.06499524829715665 + 1.0887411283789796e-10im	-0.00994206224969285 - 5.922050194921608e-11im	-0.009942069799184343 - 6.177054412478572e-11im	0.13248148728150463 - 4.096687609125465e-10im
1.343833854489659e-5 + 0.0im	-0.06500342546904492 + 1.1347268965387134e-10im	-0.009943499401249719 - 6.032233599060247e-11im	-0.009943506951311475 - 6.281288805684438e-11im	0.13247317261113079 - 4.06783084500696e-10im
1.3572721930345557e-5 + 0.0im	-0.06501168864703444 + 1.1788783762579463e-10im	-0.009944959690900031 - 6.188470936317712e-11im	-0.009944967241540386 - 6.431558896512129e-11im	0.132464770625099 - 4.043094809202705e-10im
1.3708449149649012e-5 + 0.0im	-0.06502003881190141 + 1.2204786276372875e-10im	-0.009946443545242522 - 6.398853493468423e-11im	-0.009946451096469865 - 6.635961899499784e-11im	0.13245628033042484 - 4.0233931109157665e-10im
1.3845533641145503e-5 + 0.0im	-0.06502847695791959 + 1.2586921225370571e-10im	-0.009947951399864194 - 6.672638105043047e-11im	-0.009947958951686963 - 6.903760464719773e-11im	0.13244770072050857 - 4.009759939436871e-10im
