w	A_d-self_d	Ac_d-self_d	A_d-selfc_d	Ac_d-selfc_d
0.06331597414613627 + 0.0im	-2.000394391769005 - 1.02325126262388im	-0.00010110479057032539 + 0.0004649748770960023im	4.86921226749797e-5 - 0.000223877878454934im	-0.4827400217203382 + 0.03767429805961273im
0.06394913388759763 + 0.0im	-2.002653359855909 - 1.0504057004811844im	-0.00010322797886365973 + 0.00046077979379693506im	4.971434662249873e-5 - 0.00022185788923592044im	-0.48039877279799653 + 0.03731866687054858im
0.0645886252264736 + 0.0im	-2.004327819773279 - 1.0780014424426123im	-0.00010537162933703032 + 0.0004565855186278607im	5.074642006573666e-5 - 0.0002198382895004216im	-0.4780574780700166 + 0.0369650809791652im
0.06523451147873834 + 0.0im	-2.005395093897389 - 1.1060263991147672im	-0.00010753488661675013 + 0.0004523901801520683im	5.17879311836747e-5 - 0.00021781817829477333im	-0.4757163425362628 + 0.03661357709331244im
0.06588685659352572 + 0.0im	-2.0058325344530026 - 1.1344674116319189im	-0.00010971677156542913 + 0.0004481919128946333im	5.283840858533223e-5 - 0.0002157966575321636im	-0.4733755065544181 + 0.036264188150775124im
0.06654572515946099 + 0.0im	-2.005617879351427 - 1.1633102414751124im	-0.00011191624426287431 + 0.00044398886067936624im	5.389735161165833e-5 - 0.00021377283359914434im	-0.47103510945153215 + 0.03591694324419368im
0.0672111824110556 + 0.0im	-2.0047288974789925 - 1.1925395626883306im	-0.00011413219031271647 + 0.00043977918022174834im	5.496422374272783e-5 - 0.00021174581908540806im	-0.46869527659291543 + 0.0355718675738292im
0.06788329423516616 + 0.0im	-2.003143877278385 - 1.222138956598085im	-0.00011636344505253848 + 0.0004355610449647188im	5.6038464270687536e-5 - 0.0002097147346305199im	-0.46635618730349165 + 0.035228982428002785im
0.06856212717751782 + 0.0im	-2.0008414788687503 - 1.2520909091377892im	-0.00011860886173888487 + 0.0004313326491421389im	5.711952111096196e-5 - 0.00020767871088028672im	-0.4640179356627526 + 0.034888305190834204im
0.069247748449293 + 0.0im	-1.9977980679477523 - 1.2823768108724807im	-0.00012086666843315216 + 0.00042709221205281016im	5.820654116799002e-5 - 0.00020563689054452954im	-0.46168072030881974 + 0.034549849376705064im
0.06994022593378593 + 0.0im	-1.99399734737077 - 1.3129769598131882im	-0.00012313594050435765 + 0.00042283798252610704im	5.929907930274259e-5 - 0.00020358843054712838im	-0.45934465215891734 + 0.03421362469068061im
0.07063962819312379 + 0.0im	-1.9894190511979393 - 1.34387056710334im	-0.00012541498041456468 + 0.0004185682435585783im	6.039631824638695e-5 - 0.00020153250425841208im	-0.4570098881113282 + 0.03387963711394153im
0.07134602447505503 + 0.0im	-1.9840393570917136 - 1.3750357656521162im	-0.0001277022561911909 + 0.00041428131709936197im	6.149752044425334e-5 - 0.00019946830379921575im	-0.45467656862348943 + 0.03354788901310769im
0.07205948471980558 + 0.0im	-1.9778419117068429 - 1.4064496217816278im	-0.00012999613542343829 + 0.00040997556896085356im	6.26018999853321e-5 - 0.0001973950424052642im	-0.4523448153141939 + 0.033218379272174074im
0.07278007956700364 + 0.0im	-1.9708081508260225 - 1.4380881499461926im	-0.00013229483429348722 + 0.0004056494138298473im	6.370859806094333e-5 - 0.00019531195683995274im	-0.4500148139399276 + 0.03289110344563393im
0.07350788036267367 + 0.0im	-1.9629205518749313 - 1.4699263305728758im	-0.00013459656647733616 + 0.0004013013203533417im	6.481675465707814e-5 - 0.00019321830984309348im	-0.44768664589503127 + 0.032566053931230896im
0.0742429591663004 + 0.0im	-1.9541622751317917 - 1.5019381310628304im	-0.00013689947908000392 + 0.00039692981627231425im	6.592547770563777e-5 - 0.0001911133926027785im	-0.4453604676147605 + 0.03224322016066231im
0.0749853887579634 + 0.0im	-1.9445173853202196 - 1.5340965299828582im	-0.00013920159793710403 + 0.0003925334935760904im	6.703381675187056e-5 - 0.00018899652723717366im	-0.44303641472880845 + 0.03192258880645396im
0.07573524264554303 + 0.0im	-1.9339709511482928 - 1.5663735444661175im	-0.00014150087606714263 + 0.00038811101364943245im	6.814078628161727e-5 - 0.00018686706927282655im	-0.4407146258999278 + 0.031604144003136846im
0.07649259507199846 + 0.0im	-1.9225088890209243 - 1.5987402608298664im	-0.00014379524236799118 + 0.0003836611123841533im	6.924538916730909e-5 - 0.00018472441010590734im	-0.43839520307881025 + 0.03128786758078676im
0.07725752102271845 + 0.0im	-1.9101180757551557 - 1.6311668684068852im	-0.00014608244647788314 + 0.00037918260522694277im	7.034654196562978e-5 - 0.00018256797943275285im	-0.4360782740914081 + 0.030973739308929275im
0.07803009623294563 + 0.0im	-1.896786805384163 - 1.6636226965754821im	-0.00014836032181626986 + 0.00037467439213513174im	7.144320158065859e-5 - 0.00018039724763609997im	-0.4337639622788885 + 0.03066173714877671im
0.07881039719527509 + 0.0im	-1.8825029583527653 - 1.6960762549611317im	-0.00015062652723355922 + 0.00037013546241238535im	7.253424085905704e-5 - 0.00017821172811351694im	-0.4314524020269878 + 0.030351837511737166im
0.07959850116722784 + 0.0im	-1.867259730461955 - 1.728495276770493im	-0.0001528787420001898 + 0.00036556489939671067im	7.361854247673363e-5 - 0.000176010979534743im	-0.42914366755600386 + 0.030044015522132286im
0.08039448617890012 + 0.0im	-1.8510463030960906 - 1.7608467652063546im	-0.00015511450704255769 + 0.00036096188497378097im	7.46949225048761e-5 - 0.00017379460801492732im	-0.42683789895734114 + 0.02973824528206764im
0.08119843104068912 + 0.0im	-1.833855840118779 - 1.793097042899306im	-0.00015733133354993477 + 0.0003563257038893149im	7.57621826877608e-5 - 0.00017156226919113135im	-0.42453519428516273 + 0.029434500136425578im
0.08201041535109602 + 0.0im	-1.815682498337996 - 1.8252118042796115im	-0.0001595267515068112 + 0.0003516557478351944im	7.681913382244097e-5 - 0.0001693136701898956im	-0.4222356727168754 + 0.029132752935990023im
0.08283051950460697 + 0.0im	-1.7965218974025827 - 1.8571561707999746im	-0.00016169817394812193 + 0.00034695151928506695im	7.786453039476152e-5 - 0.00016704857147419608im	-0.41993938413861753 + 0.028832976296767194im
0.08365882469965304 + 0.0im	-1.776370878761877 - 1.888894748907397im	-0.0001638430042032908 + 0.0003422126350563895im	7.88971222189326e-5 - 0.00016476678855869572im	-0.4176464717745366 + 0.028535142853634392im
0.08449541294664957 + 0.0im	-1.7552276037831664 - 1.920391690649812im	-0.00016595862496671712 + 0.00033743882957723993im	7.991564915941171e-5 - 0.00016246819358284957im	-0.41535701162047683 + 0.028239225506530942im
0.08534036707611607 + 0.0im	-1.7330920208187968 - 1.9516107567909529im	-0.0001680423696907892 + 0.0003326299578376787im	8.091882738778677e-5 - 0.00016015271673213048im	-0.41307109348092275 + 0.0279451976574972im
0.08619377074687723 + 0.0im	-1.709965138929988 - 1.9825153822947779im	-0.00017009154198397675 + 0.00032778599800703154im	8.19053586935418e-5 - 0.00015782034749840798im	-0.41078880469969736 + 0.02765303343697433im
0.087055708454346 + 0.0im	-1.685849828367216 - 2.013068744028947im	-0.00017210348445643797 + 0.00032290705370015456im	8.287396364354803e-5 - 0.00015547113577131548im	-0.40851022701049133 + 0.02736270791788872im
0.08792626553888946 + 0.0im	-1.6607503578985647 - 2.0432338305255375im	-0.00017407548241859258 + 0.0003179933558775079im	8.382333521565837e-5 - 0.0001531051927533069im	-0.4062354294451185 + 0.027074197316172575im
0.08880552819427837 + 0.0im	-1.6346725945420868 - 2.0729735136260117im	-0.00017600484613950127 + 0.0003130452643657053im	8.475217840182095e-5 - 0.0001507226916919778im	-0.403964520352251 + 0.026787479176499564im
0.08969358347622115 + 0.0im	-1.607624016567953 - 2.1022506218270336im	-0.0001778888828970781 + 0.00030806326898712963im	8.56591967520036e-5 - 0.0001483238684241555im	-0.40169754585253487 + 0.02650253254215548im
0.09059051931098337 + 0.0im	-1.5796136168878814 - 2.1310280151336696im	-0.0001797249034364057 + 0.0003030479902891405im	8.654309548396309e-5 - 0.00014590902172719882im	-0.3994345660364505 + 0.026219338108105797im
0.0914964245040932 + 0.0im	-1.5506520700083808 - 2.1592686612171006im	-0.00018151024574295118 + 0.0002980001798654069im	8.740259292772967e-5 - 0.00014347851347390974im	-0.39717567836500534 + 0.025937878356470025im
0.09241138874913414 + 0.0im	-1.520751709357227 - 2.186935712665293im	-0.00018324227715358246 + 0.000292920720263911im	8.823642154551033e-5 - 0.0001410327685884269im	-0.39492094567093744 + 0.025658137673764313im
0.09333550263662549 + 0.0im	-1.4899261416635754 - 2.2139925851069817im	-0.00018491841587305808 + 0.0002878106244781831im	8.904333828578539e-5 - 0.00013857227480145015im	-0.39267042451644824 + 0.025380102449425006im
0.09426885766299174 + 0.0im	-1.4581915050103271 - 2.240403035982131im	-0.00018653606708821474 + 0.00028267103502036846im	8.982209383164717e-5 - 0.00013609758220411528im	-0.39042419085688956 + 0.025103761155280093im
0.09521154623962166 + 0.0im	-1.4255644611258211 - 2.266131243725573im	-0.00018809266420062232 + 0.0002775032225767221im	9.05714524484177e-5 - 0.00013360930260080853im	-0.3881822934094457 + 0.02482910440578753im
0.09616366170201789 + 0.0im	-1.39206293261701 - 2.291141887124916im	-0.0001895859361361621 + 0.0002723085842481133im	9.129032068120121e-5 - 0.00013110810866216206im	-0.38594478497869916 + 0.024556124999009776im
0.09712529831903806 + 0.0im	-1.357709118736509 - 2.315400224609284im	-0.00019101328764677976 + 0.00026708864138007705im	9.19774490024806e-5 - 0.00012859473288041412im	-0.38371174570955346 + 0.024284817938442064im
0.09809655130222844 + 0.0im	-1.322524460936901 - 2.3388721732215623im	-0.00019237243309216603 + 0.00026184503698882744im	9.26317369438099e-5 - 0.0001260699663302238im	-0.38148322643558275 + 0.024015180435955144im
0.09907751681525073 + 0.0im	-1.2865310711831413 - 2.3615243870243083im	-0.00019366115354113223 + 0.0002565795327915114im	9.325211616077111e-5 - 0.000123534657238922im	-0.3792592890413048 + 0.02374721189625226im
0.10006829198340324 + 0.0im	-1.2497545989681365 - 2.383324334687521im	-0.0001948772177110122 + 0.00025129400585073385im	9.383751235396836e-5 - 0.00012098970937103059im	-0.3770399736897087 + 0.023480913883372118im
0.10106897490323727 + 0.0im	-1.2122215880198295 - 2.4042403760060895im	-0.00019601855384008312 + 0.0002459904448450872im	9.438692803423464e-5 - 0.00011843608023269946im	-0.37482536417353557 + 0.023216290069895635im
0.10207966465226964 + 0.0im	-1.1739599588104443 - 2.424241837094836im	-0.00019708314781626048 + 0.00024067094597903725im	9.48993934658645e-5 - 0.00011587477910248618im	-0.372615495824368 + 0.022953346169632113im
0.10310046129879234 + 0.0im	-1.134998669734764 - 2.4432990840107194im	-0.00019806907576756103 + 0.00023533770854702115im	9.537398236260959e-5 - 0.00011330686489563462im	-0.3704104273918593 + 0.022692089854669202im
0.10413146591178027 + 0.0im	-1.095368665861882 - 2.461383594554234im	-0.000198974550479994 + 0.00022999303016804848im	9.580983423250043e-5 - 0.00011073344386969245im	-0.3682102316231026 + 0.022432530657772076im
0.10517278057089807 + 0.0im	-1.0551019316781036 - 2.4784680280056364im	-0.0001997978769174849 + 0.0002246393017084068im	9.62061329706175e-5 - 0.00010815566717994622im	-0.3660149531008913 + 0.022174679861206588im
0.10622450837660706 + 0.0im	-1.014231357539748 - 2.4945262925563645im	-0.00020053748103578467 + 0.00021927900191128294im	9.656212072280828e-5 - 0.00010557472829372729im	-0.36382464664138114 + 0.021918550373142276im
0.10728675346037313 + 0.0im	-0.9727919583138034 - 2.509533610201772im	-0.00020119184968128264 + 0.0002139146917532056im	9.687706894997561e-5 - 0.0001029918602731754im	-0.3616393809309003 + 0.021664156592859515im
0.10835962099497685 + 0.0im	-0.9308189270660109 - 2.5234665788681334im	-0.0002017596616343031 + 0.0002085490085482005im	9.715034152954135e-5 - 0.00010040833293651819im	-0.35945921379731116 + 0.021411514266044585im
0.10944321720492663 + 0.0im	-0.8883488531030871 - 2.5363032315546974im	-0.00020223966194243815 + 0.00020318465982140357im	9.738133424304144e-5 - 9.782544990833473e-5im	-0.3572842029113632 + 0.021160640331502806im
0.1105376493769759 + 0.0im	-0.8454197048740049 - 2.5480230922804936im	-0.00020263084169364496 + 0.0001978244169746224im	9.75695613374097e-5 - 9.524454556963661e-5im	-0.3551144086585648 + 0.020911552760656697im
0.11164302587074566 + 0.0im	-0.802070092443653 - 2.5586072286353736im	-0.00020293214447670964 + 0.0001924711087669595im	9.7714514187885e-5 - 9.266698191889054e-5im	-0.35294989443288544 + 0.02066427039121994im
0.11275945612945312 + 0.0im	-0.7583394620936419 - 2.5680383007456147im	-0.00020314278361333792 + 0.00018712761463410575im	9.78158140415384e-5 - 9.009414535535226e-5im	-0.35079071838951376 + 0.020418812756452128im
0.11388705069074766 + 0.0im	-0.714268227867488 - 2.5763006064760012im	-0.0002032620694585127 + 0.0001817968578702954im	9.787312886692305e-5 - 8.752744339626475e-5im	-0.34863695021876534 + 0.020175199911400835im
0.11502592119765513 + 0.0im	-0.6698974510738287 - 2.5833801227029354im	-0.0002032892772030764 + 0.00017648179869717232im	9.788610970187798e-5 - 8.49683013395937e-5im	-0.34648866293314123 + 0.019933452257529533im
0.11617618040963168 + 0.0im	-0.6252688800386671 - 2.5892645425062963im	-0.00020322448254620284 + 0.0001711854272439645im	9.785479301149888e-5 - 8.241815888405145e-5im	-0.34434590579666485 + 0.01969359036710976im
0.117337942213728 + 0.0im	-0.5804246696604847 - 2.593943308141914im	-0.00020306692672835916 + 0.00016591075646338752im	9.777881349064621e-5 - 7.987846671816425e-5im	-0.3422087601063327 + 0.019455634808727553im
0.11851132163586528 + 0.0im	-0.5354076853587563 - 2.597407639671203im	-0.00020281665015369518 + 0.0001606608150076228im	9.765819061409807e-5 - 7.735068309010837e-5im	-0.34007728829154604 + 0.01921960597521412im
0.11969643485222393 + 0.0im	-0.4902611442523484 - 2.5996505591397896im	-0.00020247366801701602 + 0.00015543864008851866im	9.749293172034035e-5 - 7.483627036994166e-5im	-0.33795156441011714 + 0.018985523915262745im
0.12089339920074617 + 0.0im	-0.44502843558883215 - 2.6006669102128166im	-0.00020203812778227698 + 0.00015024727034588028im	9.728310783392617e-5 - 7.23366916157211e-5im	-0.33583165409104315 + 0.018753408169936883im
0.12210233319275363 + 0.0im	-0.3997533606497565 - 2.600453373190934im	-0.00020151029872643827 + 0.00014508973874731153im	9.702884862993594e-5 - 6.985340715480675e-5im	-0.3337176381997897 + 0.018523277615208885im
0.12332335652468117 + 0.0im	-0.3544793529449902 - 2.599008475347669im	-0.00020089072857223787 + 0.00013996906554259779im	9.673041785559406e-5 - 6.738787119141847e-5im	-0.3316095763883424 + 0.018295150311597525im
0.12455659008992798 + 0.0im	-0.3092508930024852 - 2.5963325965457673im	-0.00020017989021155918 + 0.00013488825129503537im	9.638804322598675e-5 - 6.494152845123793e-5im	-0.32950755470226734 + 0.018069043361892047im
0.12580215599082725 + 0.0im	-0.26411163987857433 - 2.5924279701074515im	-0.00019937855981659299 + 0.00012985027001146757im	9.600209847738809e-5 - 6.251581087352892e-5im	-0.3274116449002325 + 0.017844972777867563im
0.12706017755073554 + 0.0im	-0.21910488347360627 - 2.5872986789307166im	-0.00019848757853755156 + 0.0001248580623920419im	9.557298864281904e-5 - 6.011213436090012e-5im	-0.3253219229151034 + 0.01762295335680513im
0.1283307793262429 + 0.0im	-0.1742746175746018 - 2.580950646861345im	-0.00019750792289482876 + 0.00011991452921991319im	9.510118392790731e-5 - 5.773189559644453e-5im	-0.32323846466875766 + 0.017402998568537408im
0.12961408711950534 + 0.0im	-0.12966367768330106 - 2.5733916253475333im	-0.00019644071089111833 + 0.00011502252491023302im	9.458722266429187e-5 - 5.537646893757179e-5im	-0.32116133374630734 + 0.017185120453642396im
0.1309102279907004 + 0.0im	-0.08531514005608046 - 2.564631175421449im	-0.0001952872901142302 + 0.00011018485123685264im	9.403175371864023e-5 - 5.3047203395403895e-5im	-0.3190906049673626 + 0.01696932953330888im
0.1322193302706074 + 0.0im	-0.04127110361267525 - 2.5546806450689172im	-0.0001940489362372474 + 0.00010540425125417524im	9.343539134446828e-5 - 5.074541970813259e-5im	-0.3170263920826009 + 0.01675563473129488im
0.13354152357331348 + 0.0im	0.002426702001423614 - 2.5435531420654014im	-0.00019272718075947457 + 0.00010068340343057696im	9.27988729649581e-5 - 4.847240751624241e-5im	-0.31496872489005817 + 0.016544043308298645im
0.1348769388090466 + 0.0im	0.04573712169962799 - 2.5312635023727474im	-0.00019132367188059724 + 9.602491600874213e-5im	9.212299219479128e-5 - 4.6229422646991373e-5im	-0.31291769603316666 + 0.01633456080895913im
0.13622570819713709 + 0.0im	0.0886198603010383 - 2.517828254207196im	-0.00018984012522341013 + 9.143132160716555e-5im	9.140857511411892e-5 - 4.401768451500999e-5im	-0.3108733953285219 + 0.016127191021600987im
0.13758796527910847 + 0.0im	0.13103537259227127 - 2.5032655779046786im	-0.00018827838818185672 + 8.690507207594564e-5im	9.065651124903817e-5 - 4.1838373645339944e-5im	-0.308835898045705 + 0.015921935950739718im
0.13896384493189956 + 0.0im	0.1729449638962528 - 2.4875952617242705im	-0.0001866404320208165 + 8.244853361884163e-5im	8.986774977013732e-5 - 3.9692629324677865e-5im	-0.306805260105827 + 0.015718795802263773im
0.14035348338121856 + 0.0im	0.2143110910085387 - 2.470838653744953im	-0.00018492828186502777 + 7.806398219241048e-5im	8.904326577854737e-5 - 3.758154738603114e-5im	-0.30478156572096654 + 0.015517768981116528im
0.14175701821503076 + 0.0im	0.2550969299765983 - 2.453018610024333im	-0.0001831440854288148 + 7.375359919185725e-5im	8.818409339693184e-5 - 3.5506178131426515e-5im	-0.3027648768239457 + 0.01531885210120931im
0.14317458839718106 + 0.0im	0.29526701113387954 - 2.4341594392007884im	-0.00018129012425133532 + 6.951946743205985e-5im	8.729133119795974e-5 - 3.346752439674513e-5im	-0.30075529775458226 + 0.015122040007209792im
0.14460633428115288 + 0.0im	0.33478689362374403 - 2.4142868437323153im	-0.00017936869622589213 + 6.536356743104966e-5im	8.636608561681527e-5 - 3.146653976218974e-5im	-0.2987528672092884 + 0.014927325807768215im
0.1460523976239644 + 0.0im	0.3736234319337034 - 2.3934278579764894im	-0.0001773822185181668 + 6.128777400205289e-5im	8.540952052020454e-5 - 2.9504126911325715e-5im	-0.29675767107462026 + 0.014734700919667203im
0.14751292160020404 + 0.0im	0.4117447676290907 - 2.371610783325955im	-0.00017533316885483624 + 5.729385315903854e-5im	8.442282893478254e-5 - 2.7581136141076178e-5im	-0.2947697564851336 + 0.01454415512230968im
0.14898805081620609 + 0.0im	0.44912033325219586 - 2.3488651206230347im	-0.00017322409286165734 + 5.3383459339567854e-5im	8.340723658036338e-5 - 2.5698364024499238e-5im	-0.29278921788411694 + 0.014355676621895668im
0.15047793132436815 + 0.0im	0.4857209690561264 - 2.325221500085082im	-0.00017105761727374428 + 4.955813294761058e-5im	8.236400822909817e-5 - 2.385655222763166e-5im	-0.2908161162310583 + 0.014169252124579793im
0.15198271063761185 + 0.0im	0.5215189828609762 - 2.3007116089793898im	-0.00016883638461694757 + 4.58192982178827e-5im	8.129441625719317e-5 - 2.2056386481146972e-5im	-0.28885049333031576 + 0.013984866917851143im
0.15350253774398798 + 0.0im	0.5564880595294678 - 2.2753681172922477im	-0.00016656314457453558 + 4.21682614021829e-5im	8.01997846351822e-5 - 2.0298495707058407e-5im	-0.2868924360014582 + 0.013802504959332607im
0.15503756312142786 + 0.0im	0.5906034886258141 - 2.2492246016418727im	-0.00016424062480076604 + 3.860620927714401e-5im	7.908142672709158e-5 - 1.8583451300186378e-5im	-0.2849419897109272 + 0.013622148972160339im
0.15658793875264213 + 0.0im	0.6238420855848632 - 2.2223154676885812im	-0.000161871668397612 + 3.513420797180262e-5im	7.794071148182722e-5 - 1.6911766563620754e-5im	-0.28299921526376226 + 0.013443780546075066im
0.15815381814016855 + 0.0im	0.6561823009299479 - 2.1946758712983723im	-0.00015945909421358093 + 3.175320211239456e-5im	7.677899617373325e-5 - 1.528389629693102e-5im	-0.28106417129663286 + 0.013267380243334683im
0.15973535632157024 + 0.0im	0.6876040395844262 - 2.166341638717601im	-0.00015700576800057553 + 2.8464014280841267e-5im	7.559766065734987e-5 - 1.3700236535421496e-5im	-0.27913691058089823 + 0.013092927708543534im
0.16133270988478593 + 0.0im	0.7180889561827377 - 2.1373491860170364im	-0.00015451457400119918 + 2.5267344782475618e-5im	7.439809369026052e-5 - 1.2161124438289223e-5im	-0.2772174880254317 + 0.01292040178148687im
0.1629460369836338 + 0.0im	0.7476202870310379 - 2.1077354380628965im	-0.0001519884157734667 + 2.2163771717688672e-5im	7.318169333141273e-5 - 1.0666838323122527e-5im	-0.2753059340226709 + 0.01274978061205878im
0.16457549735347013 + 0.0im	0.7761829095134709 - 2.0775377472708496im	-0.00014943017901352596 + 1.9153751351350834e-5im	7.194984903401989e-5 - 9.217597843782387e-6im	-0.27340231424996064 + 0.012581041776379887im
0.16622125232700483 + 0.0im	0.8037637352673062 - 2.0467938123962663im	-0.00014684281686884766 + 1.6237618773076828e-5im	7.07039827329115e-5 - 7.813564308328e-6im	-0.2715066734668872 + 0.012414162393214457im
0.1678834648502749 + 0.0im	0.8303502390190889 - 2.0155415976102757im	-0.00014422919328309028 + 1.3415588840666839e-5im	6.94454734084614e-5 - 6.4548411332952855e-6im	-0.26961905139737435 + 0.012249119239817545im
0.16956229949877763 + 0.0im	0.8559327412755381 - 1.9838192521064153im	-0.00014159223511106637 + 1.0687757398361369e-5im	6.817573033216049e-5 - 5.14147443030208e-6im	-0.2677394813848183 + 0.01208588886637009im
0.1712579224937654 + 0.0im	0.8805033227638597 - 1.9516650304770844im	-0.00013893482544858552 + 8.054102760904276e-6im	6.68961417048593e-5 - 3.873453720642756e-6im	-0.2658680078233301 + 0.011924447708191408im
0.17297050171870304 + 0.0im	0.9040520552104997 - 1.9191172140923602im	-0.0001362598256757361 + 5.514487453808537e-6im	6.560808526991595e-5 - 2.6507127732484127e-6im	-0.2640046610540407 + 0.011764772194957933im
0.17470020673589007 + 0.0im	0.9265761515968111 - 1.8862140337063085im	-0.00013357009996901626 + 3.0686601996674244e-6im	6.431294011676848e-5 - 1.473130561120747e-6im	-0.2621494824128993 + 0.01160683885619919im
0.17644720880324896 + 0.0im	0.9480788242513453 - 1.8529935935077424im	-0.00013086844449607913 + 7.162581398527228e-7im	6.30120525872401e-5 - 3.405323311078435e-7im	-0.26030251044487895 + 0.01145062442239012im
0.17821168089128145 + 0.0im	0.9685461773140609 - 1.8194937968232607im	-0.0001281576466011428 - 1.543190719516734e-6im	6.170676477376245e-5 + 7.473092183308772e-7im	-0.2584637387379894 + 0.01129610592101034im
0.17999379770019427 + 0.0im	0.9879836654238053 - 1.7857522736707725im	-0.00012544044732224537 - 3.710264848859033e-6im	6.039839647170726e-5 + 1.7906726569191046e-6im	-0.2566332392001559 + 0.011143260766996238im
0.18179373567719623 + 0.0im	1.0063919003553208 - 1.7518063103513215im	-0.00012271955569243993 - 5.785646335551019e-6im	5.9088252064306074e-5 + 2.789886445640689e-6im	-0.254811000732745 + 0.010992066847069949im
0.1836116730339682 + 0.0im	1.023773173565013 - 1.7176927812561036im	-0.00011999762001285292 - 7.770117835686699e-6im	5.7777606690766506e-5 + 3.7453274689728216e-6im	-0.25299707892545453 + 0.010842502597489792im
0.18544778976430787 + 0.0im	1.040131912232708 - 1.6834480830540852im	-0.00011727722501313543 - 9.664559349639226e-6im	5.646770488547353e-5 + 4.657419482278651e-6im	-0.2511914677683003 + 0.010694547074829844im
0.18730226766195096 + 0.0im	1.0554734740312726 - 1.6491080714137565im	-0.00011456095233558789 - 1.1469944834116107e-5im	5.515978968325858e-5 + 5.526631480469676e-6im	-0.2493942123333142 + 0.010548180019459598im
0.18917529033857047 + 0.0im	1.069804870056768 - 1.6147080004002128im	-0.0001118512592381415 - 1.3187338663574099e-5im	5.385504423975084e-5 + 6.353475994133408e-6im	-0.24760530378406223 + 0.010403381911460261im
0.19106704324195617 + 0.0im	1.0831343789753232 - 1.5802824646761753im	-0.00010915057056887303 - 1.481789195399449e-5im	5.255463609858497e-5 + 7.138507319386285e-6im	-0.24582478239298503 + 0.0102601340187789im
0.19297771367437574 + 0.0im	1.0954713500599684 - 1.5458653446226456im	-0.00010646126919652035 - 1.63628387621096e-5im	5.1259712583511625e-5 + 7.882319687755384e-6im	-0.24405265281681615 + 0.010118418437486834im
0.1949074908111195 + 0.0im	1.1068268978621187 - 1.5114897544818295im	-0.00010378588594797729 - 1.7823492173219066e-5im	4.997149227028505e-5 + 8.585545382415475e-6im	-0.24228893052307326 + 0.009978218124073106im
0.1968565657192307 + 0.0im	1.117213191292721 - 1.4771879936117966im	-0.00010112585045880637 - 1.9201240290742556e-5im	4.869066350396519e-5 + 9.24885280711188e-6im	-0.24053362770832765 + 0.009839516919766493im
0.198825131376423 + 0.0im	1.1266429470770873 - 1.44299150092905im	-9.848410317812627e-5 - 2.049754214062158e-5im	4.741864208485245e-5 + 9.872944514082936e-6im	-0.2387867653565241 + 0.009702299566941639im
0.20081338269018723 + 0.0im	1.1351305447167161 - 1.4089308126019524im	-9.58624463824438e-5 - 2.1713923503612616e-5im	4.615629578378443e-5 + 1.0458555197262485e-5im	-0.23704832436364148 + 0.009566551717723599im
0.2028215165170891 + 0.0im	1.1426916787653185 - 1.3750355230447813im	-9.326286745956779e-5 - 2.2851972688403762e-5im	4.490458150143325e-5 + 1.100644965698924e-5im	-0.23531834388057127 + 0.009432259934962453im
0.20484973168226 + 0.0im	1.1493424165302266 - 1.3413342492491043im	-9.068727317610448e-5 - 2.3913336258342188e-5im	4.3664417320263864e-5 + 1.1517420742380531e-5im	-0.23359682279215452 + 0.00929941168580323im
0.2068982289990826 + 0.0im	1.1551001298195045 - 1.3078545984763057im	-8.813749258520994e-5 - 2.4899714724378944e-5im	4.243668389713781e-5 + 1.199228727744071e-5im	-0.2318837640778479 + 0.00916799532812752im
0.20896721128907345 + 0.0im	1.159982847375449 - 1.274623139322487im	-8.561528877187464e-5 - 2.5812858216624475e-5im	4.122223013018552e-5 + 1.243189197687196e-5im	-0.2301791838074358 + 0.009038000090190103im
0.21105688340196418 + 0.0im	1.1640096612870305 - 1.2416653761545573im	-8.312226660267344e-5 - 2.665456214666139e-5im	4.0021828732418636e-5 + 1.2837099357436027e-5im	-0.22848307930357697 + 0.008909416043817347im
0.21316745223598382 + 0.0im	1.167200119103049 - 1.209005726904417im	-8.066005836428032e-5 - 2.742666287248482e-5im	3.88362656191402e-5 + 1.3208793650583122e-5im	-0.22679545903035878 + 0.00878223407157378im
0.21529912675834367 + 0.0im	1.169574638464368 - 1.17666750419644im	-7.823010760407025e-5 - 2.8131033377635158e-5im	3.766623582481179e-5 + 1.3547876721916168e-5im	-0.22511632903851006 + 0.008656445828337881im
0.21745211802592712 + 0.0im	1.1711543080226747 - 1.1446728997723477im	-7.583384169718312e-5 - 2.8769578975754216e-5im	3.651242660231579e-5 + 1.3855266002898782e-5im	-0.22344569122670252 + 0.008532043697759454im
0.21962663920618639 + 0.0im	1.1719608536547832 - 1.1130429721668083im	-7.347255385518512e-5 - 2.9344233051436018e-5im	3.5375460598085225e-5 + 1.4131892440041284e-5im	-0.221783551241201 + 0.008409020744096309im
0.22182290559824824 + 0.0im	1.1720158162969865 - 1.0817976375769018im	-7.11474838959208e-5 - 2.9856952847861106e-5im	3.425593475271848e-5 + 1.437869846661585e-5im	-0.22012991086747788 + 0.008287370659950475im
0.22404113465423073 + 0.0im	1.1713424678364128 - 1.0509556638589586im	-6.885975616874306e-5 - 3.030971531129483e-5im	3.315439040268147e-5 + 1.4596636001753841e-5im	-0.21848477734838528 + 0.008167087710440312im
