w	A_d-self_d	Ac_d-self_d	A_d-selfc_d	Ac_d-selfc_d
0.0041033210945168345 + 0.0im	-1.0520941797242955 - 0.17575146782333484im	-0.0003643812011318188 + 0.003672487205963082im	0.0007569745834688211 - 0.00762759410302991im	-0.9591525419153277 + 0.06847523677048875im
0.004144354305462003 + 0.0im	-1.0529335410424827 - 0.1760526482262027im	-0.00036085811339486184 + 0.0036370020413125483im	0.0007496572087781876 - 0.007553892531891965im	-0.9588187583968023 + 0.06843212825058925im
0.004185797848516623 + 0.0im	-1.0537813932690423 - 0.17635785550311012im	-0.0003573707804332847 + 0.0036019159646080933im	0.000742414095583751 - 0.007481019836358211im	-0.958482557494793 + 0.06838912212580585im
0.004227655827001789 + 0.0im	-1.0546378484535959 - 0.17666701109644206im	-0.00035392187651225654 + 0.003567224674105912im	0.000735250797842038 - 0.007408967081269438im	-0.9581439269992688 + 0.0683461610612734im
0.004269932385271807 + 0.0im	-1.0555030887987542 - 0.1769800396399352im	-0.00035051398554999925 + 0.0035329236530626416im	0.0007281726818234567 - 0.007337724884943837im	-0.9578029214241015 + 0.06830318471927536im
0.0043126317091245255 + 0.0im	-1.0563772789572858 - 0.17729687011346257im	-0.000347149633487092 + 0.00349900817897527im	0.0007211849933399251 - 0.007267283438369888im	-0.9574595321937553 + 0.06826013020267993im
0.00435575802621577 + 0.0im	-1.0572606220531588 - 0.17761743697526045im	-0.00034383120965466663 + 0.0034654733347261888im	0.0007142926944342928 - 0.007197632528355955im	-0.9571137344613028 + 0.0682169325187392im
0.004399315606477928 + 0.0im	-1.0581533516810115 - 0.17794168126246654im	-0.0003405610750832795 + 0.0034323140214996112im	0.0007075006883313635 - 0.007128761564359082im	-0.956765505285406 + 0.06817352505952416im
0.004443308762542707 + 0.0im	-1.059055654615297 - 0.17826955165111405im	-0.0003373411342489298 + 0.003399524973323818im	0.0007008129299778817 - 0.007060659608690319im	-0.9564148468716636 + 0.06812984009514414im
0.004487741850168134 + 0.0im	-1.0599677739778073 - 0.17860100546705832im	-0.0003341735080082939 + 0.003367100773083287im	0.0006942338236996934 - 0.006993315409772921im	-0.9560617777373599 + 0.06808580927579223im
0.0045326192686698154 + 0.0im	-1.0608899598433894 - 0.1789360096397299im	-0.0003310598895250095 + 0.00333503586983587im	0.000687766885489264 - 0.006926717438111091im	-0.9557061792014848 + 0.06804136413859864im
0.004577945461356514 + 0.0im	-1.0618224618163814 - 0.17927454159109257im	-0.00032800185058782063 + 0.0033033245972626923im	0.0006814153792172132 - 0.0068608539246111915im	-0.9553480957284607 + 0.06799643661523096im
0.0046237249159700785 + 0.0im	-1.0627655857401435 - 0.1796165900527294im	-0.00032500074698803223 + 0.0032719611930727994im	0.0006751821201076313 - 0.006795712900885755im	-0.9549874634972249 + 0.06795095953618296im
0.004669962165129779 + 0.0im	-1.063719575503723 - 0.1799621558045947im	-0.0003220576814520445 + 0.0032409398191799678im	0.0006690693977531696 - 0.006731282241161402im	-0.9546242381039195 + 0.06790486712772101im
0.004716661786781077 + 0.0im	-1.0646847293423152 - 0.18031125232962988im	-0.0003191735667577185 + 0.00321025458246669im	0.0006630791072042973 - 0.006667549705406031im	-0.9542583690387125 + 0.06785809549751924im
0.0047638284046488885 + 0.0im	-1.065661323173842 - 0.18066390637916793im	-0.0003163490581430512 + 0.003179899555948982im	0.000657212608589247 - 0.006604502983288427im	-0.9538898194138068 + 0.0678105831051099im
0.004811466688695377 + 0.0im	-1.0666497044419054 - 0.18102015844480587im	-0.00031358467240177304 + 0.0031498688001561537im	0.0006514709744639373 - 0.006542129738584371im	-0.9535184664480575 + 0.06776227121339876im
0.004859581355582331 + 0.0im	-1.067650186936936 - 0.18138006313323082im	-0.000310880482858072 + 0.0031201563845415395im	0.0006458543563160994 - 0.006480417653646862im	-0.9531443109519905 + 0.06771310431765105im
0.0049081771691381545 + 0.0im	-1.0686630178492957 - 0.1817436894413168im	-0.0003082364697169813 + 0.0030907564087436046im	0.0006403627121944752 - 0.006419354473565479im	-0.9527672593689401 + 0.06766303054853762im
0.004957258940829536 + 0.0im	-1.0696885832083503 - 0.18211112092967055im	-0.0003056523979334412 + 0.0030616630235215563im	0.0006349955530695246 - 0.006358928049649765im	-0.9523872374011343 + 0.06761200204604055im
0.005006831530237831 + 0.0im	-1.070727197838899 - 0.18248245579368202im	-0.00030312774313994155 + 0.003032870451195851im	0.0006297517889898065 - 0.006299126381883948im	-0.9520041667222421 + 0.06755997530125411im
0.005056899845540209 + 0.0im	-1.0717791567486998 - 0.18285780683202293im	-0.0003006617731659472 + 0.003004373005431211im	0.0006246298983936332 - 0.006239937660016251im	-0.9516179685266991 + 0.0675069114633784im
0.005107468843995612 + 0.0im	-1.0728447991069672 - 0.1832373013134275im	-0.0002982535394470789 + 0.002976165110208588im	0.0006196279102691305 - 0.006181350302963408im	-0.9512285542367745 + 0.06745277660948079im
0.005158543532435568 + 0.0im	-1.0739244547941094 - 0.18362108074348346im	-0.0002959018841325509 + 0.002948241317841985im	0.000614743418917627 - 0.006123352996231405im	-0.9508358369698695 + 0.0673975419749051im
0.005210128967759923 + 0.0im	-1.0750184325194079 - 0.18400930053403003im	-0.00029360546022483676 + 0.0029205963259068836im	0.0006099736257876629 - 0.006065934727075524im	-0.9504397294389899 + 0.06734118414252059im
0.005262230257437522 + 0.0im	-1.0761271087277016 - 0.18440212957862406im	-0.00029136273877940986 + 0.002893224992958543im	0.0006053153544260504 - 0.006009084817146877im	-0.9500401403711357 + 0.06728368518933935im
0.005314852560011897 + 0.0im	-1.0772507333827868 - 0.18479974973836585im	-0.0002891719886370354 + 0.002866122352930777im	0.0006007650083918232 - 0.005952792952398312im	-0.9496369777719225 + 0.0672250327893687im
0.0053680010856120165 + 0.0im	-1.0783896470510113 - 0.1852023552431737im	-0.0002870313795694843 + 0.002839283628118852im	0.0005963187854795926 - 0.0058970492100494645im	-0.9492301490159978 + 0.06716522027191908im
0.005421681096468137 + 0.0im	-1.0795441369728223 - 0.18561015201435657im	-0.0002849389046776356 + 0.0028127042406636666im	0.0005919725165523159 - 0.005841844082438966im	-0.9488195629395897 + 0.06710424663494541im
0.005475897907432818 + 0.0im	-1.0807145619749785 - 0.186023356915051im	-0.00028289243837074425 + 0.002786379822468421im	0.0005877217859619425 - 0.0057871684976208366im	-0.9484051407036936 + 0.06704211651335837im
0.005530656886507146 + 0.0im	-1.0819012072216014 - 0.18644219693574055im	-0.0002808897590361579 + 0.002760306223493114im	0.0005835619786352581 - 0.005733013836591659im	-0.947986746547525 + 0.06697884010260372im
0.005585963455372217 + 0.0im	-1.083104326186953 - 0.1868669083226897im	-0.0002789285530129025 + 0.0027344795183868063im	0.0005794882883299825 - 0.0056793719470652464im	-0.9475643346591965 + 0.0669144330381652im
0.005641823089925939 + 0.0im	-1.0843242417757566 - 0.18729773565765598im	-0.00027700643759179504 + 0.0027088960114319592im	0.0005754957654070576 - 0.005626235153741423im	-0.9471378031866365 + 0.06684891623199724im
0.005698241320825199 + 0.0im	-1.0855612268744956 - 0.18773493089771884im	-0.00027512099188754466 + 0.002683552239789624im	0.0005715793609464059 - 0.005573596265045708im	-0.9467070672803296 + 0.06678231566723906im
0.005755223734033451 + 0.0im	-1.0868155499494878 - 0.1881787523844673im	-0.0002732697325402182 + 0.002658444975048521im	0.0005677339763139295 - 0.005521448576346046im	-0.9462720430217924 + 0.0667146621528908im
0.005812775971373785 + 0.0im	-1.0880874756525727 - 0.18862946383210547im	-0.00027145020228372803 + 0.002633571223094898im	0.000563954447052846 - 0.005469785869681932im	-0.9458326656719146 + 0.06664599104045385im
0.005870903731087523 + 0.0im	-1.0893772654980527 - 0.18908733330429142im	-0.00026965990742571015 + 0.0026089282223337048im	0.0005602356131034922 - 0.005418602410068998im	-0.9453888408210137 + 0.066576341904837im
0.005929612768398399 + 0.0im	-1.090685173776797 - 0.18955263218968493im	-0.00026789641395260776 + 0.0025845134403045494im	0.0005565724183663337 - 0.005367892938469647im	-0.9449404779507264 + 0.06650575819211287im
0.005988908896082383 + 0.0im	-1.092011419336182 - 0.19002563418626525im	-0.0002661573181441146 + 0.002560324568748286im	0.0005529598696919684 - 0.005317652661545583im	-0.9444875521623836 + 0.06643428683697301im
0.006048797985043207 + 0.0im	-1.0933562363216867 - 0.1905066143044852im	-0.00026444027309083923 + 0.002536359517191899im	0.0005493930919513815 - 0.005267877238332802im	-0.9440299424274123 + 0.06636197785296595im
0.006109285964893639 + 0.0im	-1.0947198988897362 - 0.19099584789924312im	-0.00026274298231281724 + 0.0025126164051301387im	0.0005458673147918931 - 0.005218562764002005im	-0.94356766261875 + 0.06628888389881799im
0.0061703788245425755 + 0.0im	-1.096102599605632 - 0.19149360974049498im	-0.00026106328116138954 + 0.0024890935528925446im	0.0005423780416930009 - 0.005169705750888468im	-0.9431006135894867 + 0.0662150598243225im
0.006232082612788002 + 0.0im	-1.0975045460378585 - 0.19200017313208187im	-0.000259399060808237 + 0.0024657894712935046im	0.0005389208919412033 - 0.005121303106994311im	-0.9426287511194443 + 0.06614056219944385im
0.006294403438915882 + 0.0im	-1.0989259644600495 - 0.19251580908802887im	-0.00025774836502805913 + 0.002442702850171271im	0.0005354918024944337 - 0.005073352112183027im	-0.9421520460518723 + 0.06606544883040753im
0.00635734747330504 + 0.0im	-1.1003670677256476 - 0.19304078557516957im	-0.0002561093477104196 + 0.0024198325459289156im	0.0005320869380251954 - 0.005025850392300991im	-0.9416704519961048 + 0.06598977826665231im
0.006420920948038091 + 0.0im	-1.1018280599702206 - 0.19357536683048127im	-0.0002544803010053321 + 0.002397177568196231im	0.0005287027510903214 - 0.00497879589147309im	-0.9411839388712704 + 0.06591360930258382im
0.006485130157518472 + 0.0im	-1.1033091474860857 - 0.1941198127609756im	-0.00025285966960137665 + 0.0023747370657366106im	0.0005253360109376007 - 0.004932186842830222im	-0.9406924794959576 + 0.06583700047810667im
0.006549981459093656 + 0.0im	-1.104810535350388 - 0.194674378433382im	-0.0002512460531327556 + 0.0023525103117267555im	0.0005219838086735928 - 0.0048860217379339006im	-0.9401960525676992 + 0.06576000958191737im
0.006615481273684593 + 0.0im	-1.1063324292796186 - 0.19523931366020073im	-0.00024963820192628255 + 0.0023304966885396594im	0.0005186435484333844 - 0.004840299295169311im	-0.9396946418156673 + 0.06568269316151013im
0.006681636086421439 + 0.0im	-1.107875013720625 - 0.19581486268798595im	-0.0002480349932064081 + 0.002308695672163087im	0.0005153128979660029 - 0.00479501842738105im	-0.9391882288221528 + 0.06560510604379201im
0.006748452447285653 + 0.0im	-1.1094385637540425 - 0.19640126399295163im	-0.0002464356756017014 + 0.002287106816386022im	0.0005119902964365007 - 0.0047501782090269605im	-0.9386768345422115 + 0.06552730087011024im
0.0068159369717585095 + 0.0im	-1.1110232297273999 - 0.19699875018819055im	-0.0002448393584980719 + 0.0022657297368850484im	0.0005086738938951981 - 0.004705777843124003im	-0.9381604294590539 + 0.06544932764937661im
0.006884096341476095 + 0.0im	-1.1126292520264796 - 0.19760754804595826im	-0.0002432455544479479 + 0.002244564095340798im	0.0005053626777788813 - 0.004661816628256535im	-0.9376390271728616 + 0.06537123333282199im
0.006952937304890856 + 0.0im	-1.1142568533772887 - 0.19822787863760988im	-0.00024165385510968503 + 0.0022236095837119482im	0.0005020557998843996 - 0.004618293925911694im	-0.9371126505291215 + 0.06529306141373858im
0.007022466677939764 + 0.0im	-1.115906275387545 - 0.1988599575928879im	-0.00024006405364769776 + 0.002202865908790334im	0.0004987528305807705 - 0.0045752091283985915im	-0.9365812915167391 + 0.06521485155536044im
0.007092691344719162 + 0.0im	-1.1175777599541905 - 0.1995039954793759im	-0.00023847610177900273 + 0.0021823327771561393im	0.0004954536695993216 - 0.004532561627598475im	-0.9360449366041431 + 0.06513663924980603im
0.007163618258166354 + 0.0im	-1.119271558061438 - 0.2001601983020192im	-0.00023689012300623087 + 0.0021620098806465313im	0.0004921585735200878 - 0.004490350784781015im	-0.9355036608730438 + 0.06505845551075337im
0.007235254440748017 + 0.0im	-1.1209879380332288 - 0.2008287681217362im	-0.0002353063692293843 + 0.002141896882444504im	0.000488868065650676 - 0.004448575901708944im	-0.9349574625300731 + 0.06498032660224468im
0.0073076069851554975 + 0.0im	-1.1227271815399347 - 0.20150990379124764im	-0.00023372526800592193 + 0.002121993403887731im	0.0004855830341927626 - 0.004407236193237893im	-0.9344063656000057 + 0.06490227380572734im
0.007380683055007053 + 0.0im	-1.1244895783493374 - 0.2022038018054007im	-0.0002321474071856734 + 0.002102299012089174im	0.0004823047003260539 - 0.004366330761602224im	-0.9338503931922548 + 0.06482431322712805im
0.007454489885557123 + 0.0im	-1.12627544358011 - 0.20291065726242344im	-0.00023057346139602428 + 0.002082813208452784im	0.0004790344655211124 - 0.004325858572559923im	-0.9332895740882251 + 0.06474645564543699im
0.007529034784412694 + 0.0im	-1.12808510371399 - 0.20363066493175583im	-0.0002290042582405816 + 0.0020635354181585937im	0.0004757740490289411 - 0.004285818433550756im	-0.9327239347837225 + 0.06466870640394357im
0.007604325132256821 + 0.0im	-1.1299188998082446 - 0.20436402042333462im	-0.00022744073686463436 + 0.002044464980682076im	0.0004725254018278981 - 0.004246208974002667im	-0.9321535055327417 + 0.06459106534492685im
0.0076803683835793895 + 0.0im	-1.1317772010003966 - 0.2051109214525137im	-0.00022588392258168744 + 0.0020256011414028353im	0.0004692906539248443 - 0.004207028627900493im	-0.9315783107967613 + 0.06451352678825296im
0.007757172067415183 + 0.0im	-1.13366038798551 - 0.2058715691941464im	-0.0002243349201244181 + 0.002006943044347575im	0.0004660721003355795 - 0.004168275618710642im	-0.930998380153528 + 0.06443607955398298im
0.007834743788089335 + 0.0im	-1.1355688664785797 - 0.2066461697187612im	-0.00022279497403762465 + 0.0019884897261021523im	0.00046287232650429736 - 0.004129947946733849im	-0.9304137523037563 + 0.06435870702874559im
0.00791309122597023 + 0.0im	-1.137503060970261 - 0.2074349355032448im	-0.0002212653476080067 + 0.001970240110917093im	0.0004596939568741212 - 0.0040920433789366755im	-0.929824412974841 + 0.06428138727527878im
0.007992222138229931 + 0.0im	-1.1394634203087288 - 0.20823808700799007im	-0.00021974734642353272 + 0.0019521930070206318im	0.0004565397037948556 - 0.004054559441291115im	-0.9292304243914868 + 0.06420409318420328im
0.00807214435961223 + 0.0im	-1.1414504139044512 - 0.2090558543120917im	-0.0002182423954801416 + 0.0019343471041431877im	0.0004534125276720444 - 0.004017493413630154im	-0.928631780585763 + 0.06412679266675571im
0.008152865803208353 + 0.0im	-1.1434645347813615 - 0.20988847879787226im	-0.0002167516629874481 + 0.0019167009722469192im	0.0004503148556608403 - 0.003980842327006359im	-0.9280285464647448 + 0.06404944888688759im
0.008234394461240436 + 0.0im	-1.1455062985733506 - 0.2107362148758068im	-0.00021527678322595507 + 0.0018992530614443507im	0.00044725008293383266 - 0.003944602963520191im	-0.9274206722680882 + 0.0639720205308237im
0.00831673840585284 + 0.0im	-1.1475762431945993 - 0.21159933174078324im	-0.0002138190775808388 + 0.00188200170308047im	0.0004442209548779281 - 0.003908771858564702im	-0.9268082263296908 + 0.06389446211188023im
0.008399905789911368 + 0.0im	-1.1496749367734778 - 0.21247811515058387im	-0.00021237990699122175 + 0.0018649451119435608im	0.0004412302990723901 - 0.003873345305414736im	-0.9261911459342527 + 0.06381672430806806im
0.008483904847810482 + 0.0im	-1.1518029623079047 - 0.21337286921752116im	-0.0002109606521853448 + 0.0018480813895614457im	0.0004382809842508509 - 0.003838319362070503im	-0.9255694959460498 + 0.06373875432974745im
0.008568743896288587 + 0.0im	-1.1539609087565157 - 0.214283918204271im	-0.00020956262622550976 + 0.0018314085285316823im	0.0004353757386534981 - 0.0038036898602486916im	-0.9249432497339947 + 0.06366049631437154im
0.008654431335251473 + 0.0im	-1.1561494451776828 - 0.21521160831517536im	-0.00020818715171539746 + 0.0018149244178266646im	0.0004325173103827587 - 0.0037694524163985024im	-0.9243124025729917 + 0.06358189174514155im
0.008740975648603988 + 0.0im	-1.1583692103576364 - 0.21615630947455436im	-0.0002068353797502564 + 0.0017986268490077912im	0.00042970809137212303 - 0.00373560244460583im	-0.9236769385136807 + 0.06350287989021683im
0.008828385405090029 + 0.0im	-1.1606208811606609 - 0.2171184170839648im	-0.0002055085331921569 + 0.0017825135232764943im	0.0004269506226521169 - 0.003702135171235717im	-0.9230368462785112 + 0.06342339825896395im
0.00891666925914093 + 0.0im	-1.1629051675558648 - 0.21809835375076517im	-0.00020420766183201517 + 0.0017665820592845946im	0.00042424708583304276 - 0.00366904565115194im	-0.9223920838967146 + 0.06334338307160238im
0.009005835951732339 + 0.0im	-1.1652227686889556 - 0.21909657098089047im	-0.00020293378690312605 + 0.0017508300016215385im	0.0004215996032479705 - 0.0036363287853425916im	-0.9217426663524407 + 0.06326276973850424im
0.009095894311249662 + 0.0im	-1.1675744305997997 - 0.2201135508293128im	-0.00020168779510455827 + 0.0017352548298922028im	0.0004190100178484782 - 0.0036039793397723155im	-0.9210885175676683 + 0.06318149334533793im
0.009186853254362158 + 0.0im	-1.169960913443444 - 0.2211498075023327im	-0.00020047050453567738 + 0.0017198539682957133im	0.00041648003013735534 - 0.00357199196527534im	-0.9204296112163615 + 0.06309948914020508im
0.00927872178690578 + 0.0im	-1.1723829955159042 - 0.22220588890653029im	-0.00019928264362971022 + 0.0017046247956134008im	0.00041401115441182685 - 0.0035403612182982676im	-0.9197659023199587 + 0.06301669301891541im
0.009371509004774839 + 0.0im	-1.1748414319278069 - 0.22328237813999238im	-0.00019812481308751278 + 0.001689564655512329im	0.0004116046397068409 - 0.0035090815822985304im	-0.9190973485916691 + 0.06293304200456439im
0.009465224094822587 + 0.0im	-1.177337101707652 - 0.2243798949222115im	-0.00019699751467686533 + 0.0016746708670702544im	0.00040926152960091457 - 0.003478147489602848im	-0.9184238651542812 + 0.06284847471763473im
0.009559876335770812 + 0.0im	-1.1798708035927068 - 0.2254990969598936im	-0.00019590113889602045 + 0.0016599407354276566im	0.00040698263659262715 - 0.003447553343529747im	-0.9177454232199744 + 0.06276293183292302im
0.00965547509912852 + 0.0im	-1.1824433624678494 - 0.22664068124678394im	-0.0001948359679718744 + 0.0016453715624735253im	0.00040476854832398546 - 0.0034172935405823745im	-0.9170619452275258 + 0.06267635651970951im
0.009752029850119805 + 0.0im	-1.1850556447161178 - 0.2278053852964904im	-0.00019380216967277854 + 0.001630960657472993im	0.0004026196147295006 - 0.003387362492520616im	-0.9163733600617927 + 0.06258869486172641im
0.009849550148621003 + 0.0im	-1.1877085026117047 - 0.22899398830817896im	-0.00019279980884338093 + 0.0016167053475472327im	0.0004005359719861815 - 0.0033577546481265933im	-0.9156795929403371 + 0.06249989625364918im
0.009948045650107214 + 0.0im	-1.1904028173066383 - 0.2302073122659193im	-0.00019182883254400442 + 0.0016026029879190776im	0.00039851751165124446 - 0.0033284645144836967im	-0.9149805648930246 + 0.06240991377103155im
0.010047526106608286 + 0.0im	-1.1931394729857099 - 0.23144622297332154im	-0.000190889080164601 + 0.0015886509718413798im	0.0003965639016588227 - 0.003299486677596872im	-0.9142761934474221 + 0.06231870451081753im
0.010148001367674369 + 0.0im	-1.1959193468999214 - 0.23271163102600284im	-0.00018998032070585157 + 0.001574846740129453im	0.0003946746637536811 - 0.0032708158221907532im	-0.913566402277639 + 0.06222622989980738im
0.010249481381351112 + 0.0im	-1.198743334158551 - 0.2340044927252354im	-0.00018910217958384993 + 0.001561187790223736im	0.00039284902145776305 - 0.003242446750532258im	-0.9128510686595759 + 0.06213245596871477im
0.010351976195164623 + 0.0im	-1.201612405050911 - 0.23532581093695945im	-0.00018825421764576302 + 0.00154767168471415im	0.00039108606419065487 - 0.0032143744001352902im	-0.9121301373823314 + 0.06203735358972731im
0.010455495957116269 + 0.0im	-1.204527287074666 - 0.23667663590109447im	-0.0001874359144176217 + 0.0015342960592634066im	0.0003893847124604573 - 0.003186593860217294im	-0.9114035015114746 + 0.06194089867578033im
0.010560050916687432 + 0.0im	-1.2074890523445418 - 0.23805806599680077im	-0.00018664665959092244 + 0.0015210586298727742im	0.00038774364368509976 - 0.0031591003867902567im	-0.9106710658968966 + 0.06184307234005857im
0.010665651425854307 + 0.0im	-1.210498574750421 - 0.2394712484699918im	-0.00018588575104284326 + 0.0015079571994402832im	0.00038616157058225776 - 0.0031318894162823373im	-0.9099327341358739 + 0.0617438610145615im
0.01077230794011285 + 0.0im	-1.2135567192620291 - 0.24091738012998987im	-0.0001851525272554778 + 0.0014949896635682157im	0.0003846369511675729 - 0.0031049565776003975im	-0.9091884093094543 + 0.06164325652689247im
0.010880031019513979 + 0.0im	-1.2166644128739594 - 0.24239770802271723im	-0.00018444611329836597 + 0.0014821540155837644im	0.000383168026219458 - 0.0030782977025585697im	-0.9084379998941948 + 0.06154125613476589im
0.010988831329709119 + 0.0im	-1.2198225581704376 - 0.2439135300882509im	-0.00018376570526646934 + 0.0014694483507439102im	0.0003817531274937371 - 0.00305190883461255im	-0.9076813866249109 + 0.06143786251806253im
0.01109871964300621 + 0.0im	-1.22303204898013 - 0.24546619581090356im	-0.00018311040724601312 + 0.0014568708696028982im	0.0003803903956278602 - 0.0030257862358548573im	-0.9069184985352925 + 0.06133308372859941im
0.011209706839436272 + 0.0im	-1.2262937788592747 - 0.24705710687024693im	-0.000182479315726794 + 0.001444419880527973im	0.00037907795545457707 - 0.0029999263922412082im	-0.9061492312579796 + 0.0612269330981127im
0.011321803907830635 + 0.0im	-1.2296086283636383 - 0.2486877178016334im	-0.00018187146870099838 + 0.001432093801356331im	0.0003778138102843367 - 0.0029743260170333806im	-0.9053734910905619 + 0.061119429105285im
0.011435021946908942 + 0.0im	-1.2329774918281386 - 0.250359536674826im	-0.00018128599735202288 + 0.0014198911601934563im	0.00037659615693041694 - 0.002948982052458906im	-0.9045911869038675 + 0.061010595202965444im
0.011549372166378032 + 0.0im	-1.2364012161736544 - 0.2520741257992895im	-0.00018072200897346633 + 0.0014078105953600224im	0.0003754231434405475 - 0.0029238916696025046im	-0.9038022301086321 + 0.06090045960704684im
0.011664865888041812 + 0.0im	-1.239880682330787 - 0.25383310246451835im	-0.00018017840152746313 + 0.0013958508545013828im	0.0003742924795916858 - 0.002899052266558406im	-0.9030065355793426 + 0.06078905504875941im
0.01178151454692223 + 0.0im	-1.2434167150340747 - 0.2556381397235203im	-0.0001796543758661656 + 0.0013840107928802658im	0.000373202509390667 - 0.0028744614648863265im	-0.9022040174187054 + 0.06067641849242775im
0.011899329692391452 + 0.0im	-1.2470101767377753 - 0.2574909672271734im	-0.00017914908761370316 + 0.001372289370879521im	0.00037215147939349905 - 0.0028501171044269im	-0.9013946027857208 + 0.06056259082100253im
0.012018322989315365 + 0.0im	-1.2506618905794786 - 0.25939337211669766im	-0.00017866164041794382 + 0.001360685650747734im	0.0003711375290488662 - 0.0028260172365446434im	-0.9005782138547862 + 0.060447616491928854im
0.01213850621920852 + 0.0im	-1.254372645328381 - 0.26134719998085826im	-0.00017819122214010415 + 0.0013491987926259469im	0.0003701589726523371 - 0.0028021601158779853im	-0.8997547809320904 + 0.0603315431661369im
0.012259891281400604 + 0.0im	-1.2581432346350554 - 0.26335435588384637im	-0.00017773709332324336 + 0.0013378280498988957im	0.00036921427540921164 - 0.0027785441906863755im	-0.898924244954459 + 0.060214421313148705im
0.012382490194214611 + 0.0im	-1.2619744704313598 - 0.2654168054689332im	-0.00017729855874561797 + 0.0013265727639187206im	0.0003683019943509999 - 0.0027551680918941742im	-0.8980865217075955 + 0.06009630379547024im
0.012506315096156757 + 0.0im	-1.2658670705869008 - 0.2675365761421156im	-0.0001768749956603016 + 0.0013154323581532278im	0.0003674208369841142 - 0.002732030620939433im	-0.8972415941187757 + 0.059977245435597376im
0.012631378247118324 + 0.0im	-1.26982179671178 - 0.2697157583389593im	-0.00017646583370734502 + 0.0013044063318143817im	0.0003665696195610199 - 0.002709130736543201im	-0.8963893722287386 + 0.0598573025690858im
0.012757692029589507 + 0.0im	-1.2738393721786156 - 0.2719565068767499im	-0.00017607059093042505 + 0.0012934942530257387im	0.0003657473418989781 - 0.0026864675405213127im	-0.8955298288747081 + 0.059736532587240355im
0.012885268949885403 + 0.0im	-1.277920495195782 - 0.27426104239289895im	-0.00017568885685515886 + 0.0012826957515900247im	0.00036495317747754904 - 0.002664040262765713im	-0.8946629414077522 + 0.05961499347304553im
0.013014121639384257 + 0.0im	-1.2820658284485715 - 0.2766316528693001im	-0.00017532035139383883 + 0.0012720105114199757im	0.0003641864707095799 - 0.002641848245526483im	-0.8937886425896567 + 0.05949274333400496im
0.0131442628557781 + 0.0im	-1.2862760413568064 - 0.27907069524101397im	-0.00017496483415966422 + 0.0012614382626969262im	0.00036344679508538123 - 0.0026198909271284115im	-0.8929069065305834 + 0.05936983993556815im
0.013275705484335881 + 0.0im	-1.2905517337415067 - 0.2815805970862987im	-0.0001746221602060698 + 0.0012509787738224133im	0.0003627338285449752 - 0.0025981678252577256im	-0.8920177560307777 + 0.05924634023880833im
0.01340846253917924 + 0.0im	-1.2948935160144153 - 0.28416385839356684im	-0.00017429229037463985 + 0.0012406318432282657im	0.00036204748905968646 - 0.00257667851995488im	-0.8911211217356817 + 0.05912229994596942im
0.013542547164571032 + 0.0im	-1.2993019571902693 - 0.28682305339939845im	-0.000173975270230744 + 0.0012303972911103347im	0.00036138787173390296 - 0.00255542263644882im	-0.8902169913973678 + 0.05899777305742708im
0.013677972636216743 + 0.0im	-1.3037775847133515 - 0.28956083249024317im	-0.00017367127567826255 + 0.0012202749511501516im	0.00036075534231665466 - 0.002534399827966113im	-0.889305382901586 + 0.05887281144350792im
0.013814752362578911 + 0.0im	-1.3083209053288924 - 0.29237992415893965im	-0.00017338051552872284 + 0.0012102646622873788im	0.0003601503348460155 - 0.0025136097586456107im	-0.8883862826335237 + 0.05874746443448194im
0.0139528998862047 + 0.0im	-1.3129323022639963 - 0.2952831370056521im	-0.0001731033626569045 + 0.0012003662606040809im	0.0003595736268220599 - 0.0024930520866853043im	-0.887459698441463 + 0.05862177843189067im
0.014092428885066746 + 0.0im	-1.3176123461006386 - 0.2982733617713181im	-0.00017284022455734159 + 0.0011905795713793997im	0.00035902605670591034 - 0.002472726447843143im	-0.8865256216360033 + 0.058495796544193644im
0.014233353173917414 + 0.0im	-1.3223612293748803 - 0.3013535733901885im	-0.00017259162912546132 + 0.001180904401370537im	0.0003585087287837282 - 0.0024526324394077595im	-0.8855840447819626 + 0.05836955824951658im
0.014375686705656589 + 0.0im	-1.3271794342658068 - 0.30452683304656847im	-0.00017235849606552555 + 0.0011713405313726092im	0.0003580235512933595 - 0.002432769604748442im	-0.8846350164997917 + 0.05824309908805998im
0.014519443572713155 + 0.0im	-1.3320671612979245 - 0.30779629021942095im	-0.00017214060285505842 + 0.0011618877091064666im	0.00035757006157928234 - 0.002413137418546186im	-0.883678536052525 + 0.058116450386487134im
0.014664638008440286 + 0.0im	-1.3370246963506343 - 0.31116518469710464im	-0.00017193964040086482 + 0.0011525456424795997im	0.0003571517718979945 - 0.002393735272799593im	-0.8827146220071305 + 0.05798963901634899im
0.014811284388524689 + 0.0im	-1.3420520976819295 - 0.3146368485431684im	-0.0001717561384182092 + 0.0011433139932610747im	0.00035676978226082594 - 0.0023745624636906234im	-0.8817432941617648 + 0.057862687188329896im
0.014959397232409936 + 0.0im	-1.3471495069460158 - 0.31821470799285956im	-0.00017159108465312955 + 0.0011341923712069944im	0.00035642614405955836 - 0.002355618179386012im	-0.8807645755294091 + 0.05773561228381241im
0.015108991204734036 + 0.0im	-1.3523169644743225 - 0.321902285258822im	-0.0001714453642537881 + 0.001125180328668311im	0.0003561226955173791 - 0.0023369014888404266im	-0.8797784985645636 + 0.05760842672495505im
