w	A_d-self_d	Ac_d-self_d	A_d-selfc_d	Ac_d-selfc_d
0.0013733599767112527 + 0.0im	-0.9449580138068462 - 4.268611687455818e-9im	0.27346357751799083 + 1.419879792243581e-9im	-0.27346359539217036 - 1.354701977155584e-9im	-0.870490293991935 + 9.097347117964133e-10im
0.0013870935764783653 + 0.0im	-0.9453561948312308 - 4.599921304743462e-9im	0.2734932116113652 + 1.6194678687229097e-9im	-0.2734932296670246 - 1.552401068445599e-9im	-0.8701356139846681 + 1.0470466325178787e-9im
0.001400964512243149 + 0.0im	-0.9457587134391947 - 4.975208501530223e-9im	0.27352345924399146 + 1.848381115452012e-9im	-0.2735234774830484 - 1.7794119261481643e-9im	-0.8697774878492753 + 1.2048857392408056e-9im
0.0014149741573655805 + 0.0im	-0.9461656219345844 - 5.400788895318343e-9im	0.27355433351887004 + 2.110850357005794e-9im	-0.27355435194326344 - 2.039966626811554e-9im	-0.8694158819315885 + 1.3862195314614722e-9im
0.0014291238989392362 + 0.0im	-0.9465769733887456 - 5.883858585294352e-9im	0.27358584783675166 + 2.411695995284092e-9im	-0.2735858664484423 - 2.3388868805231836e-9im	-0.8690507622171043 + 1.5944293028892278e-9im
0.0014434151379286286 + 0.0im	-0.9469928216557246 - 6.43261199183755e-9im	0.27361801590373713 + 2.7564069021720248e-9im	-0.27361803470470764 - 2.681662924028962e-9im	-0.868682094325467 + 1.8333655560726262e-9im
0.0014578492893079149 + 0.0im	-0.9474132214204211 - 7.0563747790476375e-9im	0.2736508517391105 + 3.151229398729012e-9im	-0.273650870731366 - 3.074542500245875e-9im	-0.8683098435047922 + 2.107410507851527e-9im
0.001472427782200994 + 0.0im	-0.9478382280844871 - 7.765753695072931e-9im	0.27368436968341603 + 3.603267545138477e-9im	-0.273684388868984 - 3.5246311483887816e-9im	-0.8679339746258423 + 2.421548547090799e-9im
0.001487152060023004 + 0.0im	-0.9482678979781087 - 8.572805375211274e-9im	0.2737185844067877 + 4.120596105470817e-9im	-0.2737186037877183 - 4.040005168753069e-9im	-0.8675544521760284 + 2.781445604654104e-9im
0.001502023580623234 + 0.0im	-0.9487022882467887 - 9.49122638533378e-9im	0.27375351091754413 + 4.712387705968546e-9im	-0.2737535304959105 - 4.629838780851737e-9im	-0.8671712402532445 + 3.1935385045470764e-9im
0.0015170438164294664 + 0.0im	-0.9491414569013886 - 1.0536567040323562e-8im	0.27378916457106534 + 5.389055876489701e-9im	-0.273789184348964 - 5.304547164532938e-9im	-0.8667843025595172 + 3.665135485611986e-9im
0.001532214254593761 + 0.0im	-0.9495854628362473 - 1.172647181628658e-8im	0.2738255610790363 + 6.162415853497947e-9im	-0.273825581058587 - 6.075947262457212e-9im	-0.8663935983090036 + 4.204529216190646e-9im
0.0015475363971396987 + 0.0im	-0.9500343657933079 - 1.308094948883787e-8im	0.2738627164824886 + 7.045865231250232e-9im	-0.27386273666583116 - 6.95743843057669e-9im	-0.8659990985676485 + 4.8211237709800296e-9im
0.0015630117611110956 + 0.0im	-0.9504882266479855 - 1.4622676475571984e-8im	0.2739006473401827 + 8.05458677743262e-9im	-0.27390066772949256 - 7.964205252859113e-9im	-0.8656007617199729 + 5.525577201179695e-9im
0.0015786418787222065 + 0.0im	-0.9509471069013645 - 1.6377337241882242e-8im	0.27393937038558125 + 9.205775982400177e-9im	-0.27393939098304665 - 9.113445089405917e-9im	-0.8651985498172612 + 6.329961507363612e-9im
0.0015944282975094285 + 0.0im	-0.9514110689906234 - 1.8374006048849335e-8im	0.27397890288667615 + 1.0518896189520753e-8im	-0.27397892369451354 - 1.0424623205458662e-8im	-0.8647924244804304 + 7.247942020813016e-9im
0.0016103725804845228 + 0.0im	-0.9518801769784844 - 2.064557478346816e-8im	0.27401926248407116 + 1.2015964460201515e-8im	-0.2740192835045219 - 1.1919758634868241e-8im	-0.8643823468950907 + 8.29497841494581e-9im
0.001626476306289368 + 0.0im	-0.9523544888705069 - 2.322923211879367e-8im	0.2740604672359776 + 1.3721871663461665e-8im	-0.27406048847130826 - 1.3623744267887394e-8im	-0.8639682777796187 + 9.48854980572435e-9im
0.0016427410693522616 + 0.0im	-0.9528340829931217 - 2.6166999808726264e-8im	0.2741025356297878 + 1.566474064907272e-8im	-0.27410255708229 - 1.5564705022306367e-8im	-0.8635501774434821 + 1.0848406660405539e-8im
0.0016591684800457843 + 0.0im	-0.9533190261172082 - 2.9506332533482734e-8im	0.2741454865939659 + 1.7876326768170688e-8im	-0.27414550826595707 - 1.7774398361836383e-8im	-0.8631280056918358 + 1.2396852519737277e-8im
0.0016757601648462422 + 0.0im	-0.9538093731630167 - 3.3300788382003634e-8im	0.27418933951033675 + 2.0392465448927218e-8im	-0.2741893614041605 - 2.0288661869329626e-8im	-0.8627017218750538 + 1.4159058851884495e-8im
0.0016925177664947047 + 0.0im	-0.9543051996038716 - 3.7610777791652494e-8im	0.2742341142267986 + 2.3253572020628115e-8im	-0.27423413634482446 - 2.3147913068188192e-8im	-0.8622712848620533 + 1.6163416699310617e-8im
0.0017094429441596518 + 0.0im	-0.9548065749358923 - 4.2504399568956834e-8im	0.27427983107047893 + 2.6505199510873508e-8im	-0.27427985341510297 - 2.6397707216682054e-8im	-0.8618366530323538 + 1.8441929155049376e-8im
0.0017265373736012482 + 0.0im	-0.9553135705021059 - 4.805837349357187e-8im	0.2743265108613526 + 3.019866072132895e-8im	-0.274326533434998 - 3.008935938061315e-8im	-0.8613977842666619 + 2.103064911493548e-8im
0.0017438027473372607 + 0.0im	-0.9558262585855154 - 5.435907996727935e-8im	0.27437417492634303 + 3.4391721521544544e-8im	-0.2743741977314598 - 3.4280637723852686e-8im	-0.8609546359370333 + 2.3970167200277505e-8im
0.0017612407748106333 + 0.0im	-0.9563447126700163 - 6.150371821719492e-8im	0.27442284511392534 + 3.914937299206794e-8im	-0.27442286815299116 - 3.903653564799066e-8im	-0.8605071648966784 + 2.7306155234172187e-8im
0.0017788531825587396 + 0.0im	-0.9568690074688952 - 6.960159570446812e-8im	0.27447254380925573 + 4.4544690801975764e-8im	-0.2744725670847761 - 4.4430131166236403e-8im	-0.8600553274694027 + 3.108997118741966e-8im
0.001796641714384327 + 0.0im	-0.9573992189542869 - 7.87755626339893e-8im	0.27452329394984726 + 5.065979102682225e-8im	-0.2745233174643555 - 5.054354271758662e-8im	-0.8595990794386739 + 3.5379332090213484e-8im
0.0018146081315281702 + 0.0im	-0.9579354243876192 - 8.916360681490115e-8im	0.2745751190418155 + 5.758689250600382e-8im	-0.2745751427978736 - 5.746899152028071e-8im	-0.8591383760362958 + 4.0239062037103114e-8im
0.0018327542128434519 + 0.0im	-0.9584777023510895 - 1.0092062559433622e-7im	0.27462804317671896 + 6.542949680903752e-8im	-0.27462806717691773 - 6.530998153406258e-8im	-0.8586731719306753 + 4.574192309899126e-8im
0.0018510817549718863 + 0.0im	-0.9590261327802148 - 1.1422039318665697e-7im	0.2746820910490158 + 7.430369793399123e-8im	-0.27468211529597514 - 7.418260915451438e-8im	-0.8582034212146615 + 5.196953770121967e-8im
0.0018695925725216052 + 0.0im	-0.95958079699748 - 1.2925774345682967e-7im	0.2747372879741534 + 8.433963500429443e-8im	-0.2747373124705227 - 8.42170159057192e-8im	-0.8577290773929355 + 5.9013411835395815e-8im
0.0018882884982468213 + 0.0im	-0.960141777747091 - 1.4625099009928766e-7im	0.2747936599072926 + 9.568310246874485e-8im	-0.2747936846557512 - 9.555899863609838e-8im	-0.8572500933689405 + 6.697606934904432e-8im
0.0019071713832292895 + 0.0im	-0.9607091592306863 - 1.654446081930607e-7im	0.2748512334625601 + 1.0849733365038028e-7im	-0.2748512584658175 - 1.0837179306313026e-7im	-0.8567664214313183 + 7.597230850619175e-8im
0.0019262430970615823 + 0.0im	-0.9612830271427307 - 1.8711220332092658e-7im	0.27491003593197944 + 1.2296497493997806e-7im	-0.27491006119277595 - 1.2283804796274793e-7im	-0.8562780132398412 + 8.613059303857997e-8im
0.0019455055280321982 + 0.0im	-0.9618634686773613 - 2.1155979682624517e-7im	0.2749700952852344 + 1.3929026949658103e-7im	-0.2749701208063412 - 1.3916200886585777e-7im	-0.8557848198108101 + 9.759459101658068e-8im
0.0019649605833125202 + 0.0im	-0.962450572851141 - 2.391294583579135e-7im	0.27503144038013433 + 1.5770147100827083e-7im	-0.2750314661643551 - 1.5757193181524422e-7im	-0.8552867915018969 + 1.105248760665052e-7im
0.0019846101891456453 + 0.0im	-0.9630444297718583 - 2.702033196338814e-7im	0.2750941004695951 + 1.78453509889334e-7im	-0.27509412651976417 - 1.7832274955905172e-7im	-0.8547838779964101 + 1.2510080675253095e-7im
0.002004456291037102 + 0.0im	-0.9636451316870563 - 3.0520800634988764e-7im	0.2751581058962019 + 2.01830936253247e-7im	-0.27515813221518676 - 2.0169901452032353e-7im	-0.8542760282869513 + 1.415226013328225e-7im
0.002024500853947473 + 0.0im	-0.9642527723615522 - 3.446195283858546e-7im	0.2752234876714827 + 2.2815116611306716e-7im	-0.2752235142621836 - 2.280181449942369e-7im	-0.8537631919908211 + 1.6001362659669872e-7im
0.0020447458624869475 + 0.0im	-0.9648674473252614 - 3.8896867193175675e-7im	0.27529027763584674 + 2.5776805953074006e-7im	-0.2752903045011974 - 2.576340032946019e-7im	-0.8532453139973506 + 1.8082292109927195e-7im
0.002065193321111817 + 0.0im	-0.9654892539069261 - 4.388469408818945e-7im	0.2753585084755038 + 2.9107586187346917e-7im	-0.27535853561847184 - 2.909408370078383e-7im	-0.8527223424603607 + 2.042279748382904e-7im
0.0020858452543229353 + 0.0im	-0.9661182912824384 - 4.949130988463941e-7im	0.27542821374897 + 3.285135419481513e-7im	-0.2754282411725577 - 3.283776171254819e-7im	-0.8521942234331513 + 2.30537789271761e-7im
0.0021067037068661647 + 0.0im	-0.9667546605260049 - 5.579003674163635e-7im	0.2754994279153219 + 3.70569563583308e-7im	-0.27549945562256645 - 3.7043280962473867e-7im	-0.8516609021865583 + 2.6009624356109075e-7im
0.0021277707439348263 + 0.0im	-0.9673984603235436 - 6.286243409101766e-7im	0.2755721863636875 + 4.177871302218143e-7im	-0.2755722143576615 - 4.176496200604445e-7im	-0.8511223231883801 + 2.932857950500149e-7im
0.0021490484513741743 + 0.0im	-0.968049804372085 - 7.079916827384334e-7im	0.27564652544392193 + 4.7076994528678173e-7im	-0.2756465537277346 - 4.7063175393086563e-7im	-0.8505784300819788 + 3.305315442615762e-7im
0.0021705389358879163 + 0.0im	-0.968708793691537 - 7.970096737706558e-7im	0.2757224824984906 + 5.301885344972988e-7im	-0.27572251107528783 - 5.30049738994129e-7im	-0.8500291656640108 + 3.7230569712112924e-7im
0.0021922443252467955 + 0.0im	-0.969375541006809 - 8.967966886834384e-7im	0.2758000958955918 + 5.96787179950196e-7im	-0.27580012476855703 - 5.966478593515126e-7im	-0.8494744718612203 + 4.1913245969992937e-7im
0.0022141667684992634 + 0.0im	-0.970050155971605 - 1.008593682234547e-6im	0.27587940506355696 + 6.713915196588431e-7im	-0.2758794342359119 - 6.712517549887108e-7im	-0.8489142897061575 + 4.715934035287481e-7im
0.002236308436184256 + 0.0im	-0.9707327522410236 - 1.1337767737559845e-6im	0.2759604505265476 + 7.549168703598961e-7im	-0.27596048000155277 - 7.547767445860637e-7im	-0.8483485593114923 + 5.30333342461192e-7im
0.0022586715205460987 + 0.0im	-0.9714234457855032 - 1.2738710249082668e-6im	0.2760432739415312 + 8.483773357740109e-7im	-0.27604330372248703 - 8.482369337838642e-7im	-0.8477772198416911 + 5.960667651794057e-7im
0.0022812582357515598 + 0.0im	-0.9721223549588763 - 1.430565512903324e-6im	0.2761279181363474 + 9.528957671460399e-7im	-0.2761279482265944 - 9.527551757283508e-7im	-0.8472002094753491 + 6.695848707372793e-7im
0.0023040708181090754 + 0.0im	-0.972829600566888 - 1.6057298090011157e-6im	0.276214427147883 + 1.0697146478039376e-6im	-0.27621445755080337 - 1.06957395563772e-6im	-0.8466174652784779 + 7.517632580354931e-7im
0.002327111526290166 + 0.0im	-0.9735453059256232 - 1.8014319801295704e-6im	0.2763028462533293 + 1.2002079786719204e-6im	-0.27630287697234696 - 1.2000672763237854e-6im	-0.8460289241246954 + 8.435703238247525e-7im
0.002350382641553068 + 0.0im	-0.9742695966660726 - 2.019958239984349e-6im	0.2763932218326942 + 1.3458942471611928e-6im	-0.2763932528712763 - 1.3457536270927216e-6im	-0.8454345205968328 + 9.460764277451717e-7im
0.0023738864679685987 + 0.0im	-0.9750026031173654 - 2.2638343849470972e-6im	0.2764856028994821 + 1.5084505676483137e-6im	-0.27648563426091544 - 1.5083101242350568e-6im	-0.8448341882978257 + 1.060463887036349e-6im
0.002397625332648285 + 0.0im	-0.975744454234807 - 2.535849159632166e-6im	0.27658003727882186 + 1.68972808784427e-6im	-0.2765800689671106 - 1.6895879174080983e-6im	-0.8442278606032817 + 1.1880378679000017e-6im
0.0024216015859747676 + 0.0im	-0.9764952855496347 - 2.8390797068429874e-6im	0.27667657644199867 + 1.8917687617626076e-6im	-0.27667660846052033 - 1.891628962619252e-6im	-0.8436154692136829 + 1.330238245069485e-6im
0.0024458176018345153 + 0.0im	-0.9772552341379429 - 3.17691926720181e-6im	0.2767752725922791 + 2.11682359671808e-6im	-0.2767753049446823 - 2.116684269241822e-6im	-0.8429969446707836 + 1.488652505942586e-6im
0.0024702757778528603 + 0.0im	-0.9780244402215321 - 3.553107304717839e-6im	0.27687617950141047 + 2.3673724888315917e-6im	-0.2768762121913916 - 2.367233735539158e-6im	-0.8423722162950515 + 1.6650297806684595e-6im
0.0024949785356313888 + 0.0im	-0.9788030471650432 - 3.971762246087739e-6im	0.27697935254187545 + 2.6461457688865546e-6im	-0.27697938557318 - 2.646007694542431e-6im	-0.8417412121433633 + 1.861296084849485e-6im
0.002519928320987703 + 0.0im	-0.9795912015651029 - 4.437417033581594e-6im	0.2770848487364903 + 2.9561475880760265e-6im	-0.277084882112914 - 2.9560102998215e-6im	-0.8411038589686176 + 2.0795708670248077e-6im
0.00254512760419758 + 0.0im	-0.9803890533503206 - 4.955057703961797e-6im	0.2771927268149 + 3.300681281200088e-6im	-0.2771927605402901 - 3.300544888708456e-6im	-0.8404600821787526 + 2.3221849588452222e-6im
0.0025705788802395557 + 0.0im	-0.9811967558862962 - 5.530165219009281e-6im	0.27730304727308225 + 3.683376853215164e-6im	-0.2773030813513384 - 3.6832414688756794e-6im	-0.8398098057945677 + 2.5917000318272165e-6im
0.0025962846690419515 + 0.0im	-0.9820144660848227 - 6.16876078689088e-6im	0.27741587243530325 + 4.10822074369861e-6im	-0.27741590687037915 - 4.108086482831892e-6im	-0.8391529524061713 + 2.8909296707855375e-6im
0.002622247515732371 + 0.0im	-0.9828423445174277 - 6.877454927783557e-6im	0.27753126996995325 + 4.579588032764056e-6im	-0.2775313047658571 - 4.579455013871784e-6im	-0.8384894425664777 + 3.222962180483437e-6im
0.002648469990889695 + 0.0im	-0.9836805555342779 - 7.663500551869836e-6im	0.27764929913904934 + 5.1022772612391714e-6im	-0.27764933429984756 - 5.102145606291007e-6im	-0.8378191969690474 + 3.5911852487032303e-6im
0.002674954690798592 + 0.0im	-0.984529267392668 - 8.534850333016407e-6im	0.27777003161790975 + 5.681548047482743e-6im	-0.2777700671477259 - 5.681417882243672e-6im	-0.8371421330775364 + 3.999312595817765e-6im
0.002701704237706578 + 0.0im	-0.9853886524198968 - 9.500218677129538e-6im	0.2778935377481773 + 6.323161693060674e-6im	-0.2778935736511945 - 6.323033147461896e-6im	-0.8364581672603882 + 4.4514127480275255e-6im
0.0027287212800836437 + 0.0im	-0.9862588860793526 - 1.0569148600320374e-5im	0.2780198893448166 + 7.033424979598421e-6im	-0.27801992562508393 - 7.033298188155281e-6im	-0.8357672104882472 + 4.951940078704111e-6im
0.00275600849288448 + 0.0im	-0.9871401496556087 - 1.1752083848587343e-5im	0.27814916200305945 + 7.81923736946409e-6im	-0.2781491986650807 - 7.819112471744545e-6im	-0.8350691836041195 + 5.505768269737273e-6im
0.002783568577813325 + 0.0im	-0.9880326300347291 - 1.3060446607691611e-5im	0.27828143265450905 + 8.688141833480277e-6im	-0.2782814697026551 - 8.688018974627468e-6im	-0.8343639936306316 + 6.118226352398493e-6im
0.0028114042635914585 + 0.0im	-0.9889365145883244 - 1.4506721169232606e-5im	0.27841678042105966 + 9.648379539590635e-6im	-0.27841681785976774 - 9.648258870903546e-6im	-0.8336515502049113 + 6.795137494993178e-6im
0.002839518306227373 + 0.0im	-0.9898519983106664 - 1.6104543936573206e-5im	0.2785552872540053 + 1.0708948647280188e-5im	-0.2785553250877797 - 1.070883032685622e-5im	-0.8329317607986443 + 7.542860712449636e-6im
0.0028679134892896467 + 0.0im	-0.9907792803702438 - 1.78688001721684e-5im	0.27869703764854603 + 1.1879667463532266e-5im	-0.27869707588196063 - 1.1879551656975786e-5im	-0.8322045309754252 + 8.368335680962455e-6im
0.0028965926241825432 + 0.0im	-0.9917185645064847 - 1.9815727905957216e-5im	0.2788421179281098 + 1.3171242227152895e-5im	-0.27884215656578815 - 1.3171129108354085e-5im	-0.831469764220263 + 9.27913084883887e-6im
0.002925558550424369 + 0.0im	-0.9926700616666396 - 2.1963029442719035e-5im	0.2789906202746936 + 1.4595339799362325e-5im	-0.2789906593213962 - 1.459522955135061e-5im	-0.8307273620577805 + 1.0283495042758583e-5im
0.0029548141359286126 + 0.0im	-0.9936339847448676 - 2.432999092459493e-5im	0.2791426349990762 + 1.6164665549583395e-5im	-0.2791426744595747 - 1.6164558365459954e-5im	-0.8299772238105212 + 1.1390412776710649e-5im
0.0029843622772878988 + 0.0im	-0.9946105564375979 - 2.693761042325466e-5im	0.2792982598294023 + 1.789304673629603e-5im	-0.2792982997085669 - 1.7892942820250034e-5im	-0.8292192457340317 + 1.2609663478877726e-5im
0.003014205900060778 + 0.0im	-0.9955999989079224 - 2.9808735054349744e-5im	0.27945759096069434 + 1.9795521693603308e-5im	-0.2794576312634729 - 1.979542126201667e-5im	-0.8284533243268177 + 1.395188485964964e-5im
0.0030443479590613856 + 0.0im	-0.9966025456244718 - 3.2968207624843066e-5im	0.2796207313637132 + 2.1888435144705863e-5im	-0.2796207720951349 - 2.1888338427351157e-5im	-0.8276793512495526 + 1.5428640651720132e-5im
0.0030747914386519996 + 0.0im	-0.997618433597443 - 3.644302334142281e-5im	0.27978778598225734 + 2.4189539973720788e-5im	-0.2797878271474342 - 2.418944721505763e-5im	-0.8268972166074879 + 1.705249296079485e-5im
0.0031055393530385195 + 0.0im	-0.99864790519455 - 4.026249712538692e-5im	0.27995884673164445 + 2.67181057971354e-5im	-0.2799588883355305 - 2.6718017257710063e-5im	-0.8261068092196526 + 1.883707947276074e-5im
0.0031365947465689047 + 0.0im	-0.9996912142037961 - 4.4458442095978485e-5im	0.28013407194041706 + 2.949503468555601e-5im	-0.2801341139887806 - 2.9494950643509732e-5im	-0.8253080122215175 + 2.0797195770171288e-5im
0.0031679606940345937 + 0.0im	-1.0007486209996268 - 4.906535980003767e-5im	0.2803135312044813 + 3.254298439520816e-5im	-0.2803135737026212 - 3.254290514789912e-5im	-0.8245007144641318 + 2.2948883017523506e-5im
0.0031996403009749395 + 0.0im	-1.0018203722322991 - 5.4120642780849384e-5im	0.28049735893699856 + 3.588649947675953e-5im	-0.28049740189021044 - 3.588642534250409e-5im	-0.8236847844349547 + 2.530952128096742e-5im
0.003231636703984689 + 0.0im	-1.0029067545418338 - 5.966479009305112e-5im	0.2806856767391229 + 3.9552150636361075e-5im	-0.2806857201529641 - 3.9552081956299627e-5im	-0.822860105122305 + 2.789792875372002e-5im
0.003263953071024536 + 0.0im	-1.0040080396014757 - 6.574163638325254e-5im	0.28087861089122296 + 4.356868273021832e-5im	-0.28087865477134744 - 4.356861987031097e-5im	-0.8220265506500555 + 3.073446716346991e-5im
0.0032965926017347815 + 0.0im	-1.005124507988037 - 7.23985951674229e-5im	0.28107629165263925 + 4.7967171779393305e-5im	-0.281076336004637 - 4.796711513255127e-5im	-0.8211839922802766 + 3.384115364237518e-5im
0.003329558527752129 + 0.0im	-1.0062564599156902 - 7.968691694592224e-5im	0.2812788531016576 + 5.2781191395755285e-5im	-0.28127889793154326 - 5.2781141384112854e-5im	-0.8203322983083904 + 3.724177934377058e-5im
0.0033628541130296505 + 0.0im	-1.0074042022016412 - 8.766196280510675e-5im	0.281486433233486 + 5.8046989012926866e-5im	-0.2814864785471889 - 5.804694609026073e-5im	-0.8194713339814412 + 4.096203509233084e-5im
0.003396482654159947 + 0.0im	-1.0085680082905375 - 9.63834941604794e-5im	0.28169917549034473 + 6.380367231754946e-5im	-0.2816992212939731 - 6.380363697184902e-5im	-0.818600961422734 + 4.5029644356068406e-5im
0.0034304474807015464 + 0.0im	-1.009748234060954 - 0.00010591597930019545im	0.28191722557684795 + 7.009340627607404e-5im	-0.2819172718765424 - 7.009337903226938e-5im	-0.81772103239509 + 4.947450382907863e-5im
0.003464751955508562 + 0.0im	-1.0109451859643919 - 0.00011632891738910242im	0.2821407305357462 + 7.696162115042162e-5im	-0.2821407773377561 - 7.696160257327457e-5im	-0.8168314179336208 + 5.432883191327169e-5im
0.0034993994750636475 + 0.0im	-1.012159178402943 - 0.0001276971805921775im	0.2823698590283525 + 8.445723189207899e-5im	-0.2823699063391136 - 8.445722258924186e-5im	-0.8159319613802755 + 5.96273253853316e-5im
0.003534393469814284 + 0.0im	-1.0133905872029914 - 0.0001401013749719475im	0.28260475449487316 + 9.263286929833338e-5im	-0.2826048023208337 - 9.263286992358013e-5im	-0.8150225143854748 + 6.540732453169933e-5im
0.003569737404512427 + 0.0im	-1.0146397390570807 - 0.00015362822080699874im	0.28284559437426526 + 0.00010154512330624556im	-0.282845642722065 - 0.00010154513456288185im	-0.8141029186696673 + 7.17089870293767e-5im
0.003605434778557551 + 0.0im	-1.0159069979394462 - 0.0001683709529677173im	0.28309254418377444 + 0.00011125479878942144im	-0.28309259306014534 - 0.00011125482143387631im	-0.8131730177841275 + 7.85754708436467e-5im
0.003641489126343127 + 0.0im	-1.0171927320312117 - 0.0001844297419706896im	0.2833457786614144 + 0.00012182718420950256im	-0.2833458280732078 - 0.00012182721905510812im	-0.8122326531218301 + 8.605312640530415e-5im
0.003677904017606558 + 0.0im	-1.0184973170405063 - 0.0002019121363144379im	0.2836054765426723 + 0.00013333233345836016im	-0.28360552649686005 - 0.00013333238137932117im	-0.8112816470449928 + 9.419169831952374e-5im
0.0037146830577826236 + 0.0im	-1.0198211452652428 - 0.0002209335266761141im	0.28387183092052937 + 0.00014584536120808267im	-0.28387188142438075 - 0.00014584542314364303im	-0.810319850661207 + 0.00010304453684597067im
0.00375182988836045 + 0.0im	-1.0211646025219148 - 0.00024161763252109652im	0.28414501026024663 + 0.00015944675206378402im	-0.28414506132078043 - 0.00015944682902258983im	-0.809347076237413 + 0.00011266881937500667im
0.003789348187244054 + 0.0im	-1.0225280961004988 - 0.0002640970116448853im	0.2844252234912363 + 0.00017422268378886442im	-0.2844252751156838 - 0.00017422277685352926im	-0.8083631494637317 + 0.00012312578210777017im
0.0038272416691164947 + 0.0im	-1.023912053012461 - 0.00028851359312896517im	0.2847126763520454 + 0.00019026536484343835im	-0.284712728548169 - 0.00019026547517531244im	-0.8073678956921433 + 0.0001344809621283518im
0.0038655140858076596 + 0.0im	-1.0253168808356514 - 0.00031501923414909875im	0.2850075575715505 + 0.00020767338644402095im	-0.28500761034666977 - 0.00020767351528816648im	-0.8063611289473872 + 0.0001468044500341312im
0.0039041692266657364 + 0.0im	-1.0267430134096431 - 0.0003437763010255896im	0.28531008349135945 + 0.00022655208931607164im	-0.2853101368533789 - 0.0002265522380064451im	-0.8053426528172946 + 0.00016017115326546347im
0.003943210918932394 + 0.0im	-1.0281909413517771 - 0.0003749582748500918im	0.2856204827619461 + 0.00024701394527044105im	-0.28562053671881316 - 0.000247014115235283im	-0.8043122880075778 + 0.00017466107024816156im
0.003982643028121718 + 0.0im	-1.0296610615979822 - 0.00040875038196231365im	0.2859389663518185 + 0.00026917895369001933im	-0.2859390209113247 - 0.00026917914645745226im	-0.8032698258072604 + 0.0001903595754315284im
0.004022469458402935 + 0.0im	-1.0311538689339557 - 0.00044535024948217283im	0.28626574338936595 + 0.00029317505296375687im	-0.2862657985598401 - 0.00029317527016759116im	-0.8022150827425713 + 0.00020735771527089007im
0.004062694152986965 + 0.0im	-1.0326698493598336 - 0.00048496858602842567im	0.28660106463296936 + 0.00031913854685160177im	-0.28660112042257735 - 0.00031913879023734486im	-0.8011478400711493 + 0.00022575251516662im
0.0041033210945168345 + 0.0im	-1.0342094623862175 - 0.0005278298876731944im	0.2869451630681109 + 0.000347214545705624im	-0.2869452194852617 - 0.0003472148171366943im	-0.800067899421194 + 0.00024564729733136855im
0.004144354305462003 + 0.0im	-1.0357732196827727 - 0.0005741731690930501im	0.28729827534753527 + 0.00037755742240956435im	-0.2872983324007593 - 0.0003775577238737008im	-0.7989750471692397 + 0.00026715200951357205im
0.004185797848516623 + 0.0im	-1.0373616197044317 - 0.0006242527197811213im	0.2876606488425966 + 0.0004103312828311522im	-0.2876607065405649 - 0.00041033161644702255im	-0.7978690686407583 + 0.0002903835644582296im
0.004227655827001789 + 0.0im	-1.0389751894817592 - 0.0006783388850809259im	0.28803253891014413 + 0.0004457104505087057im	-0.2880325972616952 - 0.0004457108185326991im	-0.7967497454964498 + 0.0003154661899353061im
0.004269932385271807 + 0.0im	-1.0406144634365864 - 0.0007367188716911797im	0.28841418448962797 + 0.00048387996521566455im	-0.2884142435036158 - 0.00048388037004886574im	-0.7956168558301486 + 0.00034253178911195214im
0.0043126317091245255 + 0.0im	-1.0422799522458708 - 0.0007996975771715562im	0.28880586270826214 + 0.0005250360949638111im	-0.28880592239379366 - 0.0005250365391591483im	-0.7944701742756701 + 0.00037172031098691935im
0.00435575802621577 + 0.0im	-1.0439722233299131 - 0.0008675984428522539im	0.289207832102812 + 0.0005693868609179807im	-0.2892078924690849 - 0.0005693873471875325im	-0.7933094721285829 + 0.0004031801305441443im
0.004399315606477928 + 0.0im	-1.0456918252652516 - 0.0009407643294151366im	0.28962036474882896 + 0.0006171525746020031im	-0.28962042580519765 - 0.0006171531058244622im	-0.792134517485866 + 0.0004370684382174144im
0.004443308762542707 + 0.0im	-1.0474393231860994 - 0.0010195584142712977im	0.29004371798298223 + 0.0006685663866775972im	-0.2900437797388275 - 0.0006685669659058664im	-0.7909450754058319 + 0.0004735516381893694im
0.004487741850168134 + 0.0im	-1.0492152952853424 - 0.0011043651097090515im	0.2904781922689872 + 0.0007238748464748991im	-0.2904782547339508 - 0.0007238754769438119im	-0.7897409080914715 + 0.0005128057549758571im
0.0045326192686698154 + 0.0im	-1.051020329357048 - 0.0011955910006278242im	0.2909240549986142 + 0.0007833384713454831im	-0.2909241181823618 - 0.000783339156479634im	-0.7885217751038129 + 0.0005550168476709256im
0.004577945461356514 + 0.0im	-1.052854979882415 - 0.0012936658005071938im	0.2913815640392446 + 0.0008472323247961139im	-0.2913816279515323 - 0.0008472330682177714im	-0.7872874336260041 + 0.0006003814311485456im
0.0046237249159700785 + 0.0im	-1.0547198862865959 - 0.0013990433240868155im	0.29185104835622006 + 0.0009158466022443813im	-0.2918511130070463 - 0.0009158474077814755im	-0.7860376390579912 + 0.000649106903434718im
0.004669962165129779 + 0.0im	-1.0566156592450113 - 0.0015122024750521515im	0.2923327707616894 + 0.0009894872231159045im	-0.29233283616100725 - 0.0009894880948100571im	-0.7847721422777545 + 0.0007014119783779197im
0.004716661786781077 + 0.0im	-1.058542902913664 - 0.0016336482468334273im	0.292827036888276 + 0.0010684764278772244im	-0.2928271030462731 - 0.0010684773699918058im	-0.7834906818551696 + 0.0007575271226572221im
