w	self_d-A_d	selfc_d-A_d	self_d-Ac_d	selfc_d-Ac_d
-0.009005835951732339 + 0.0im	-0.6602593022807023 - 0.03631164382019741im	-0.35664140568356345 + 0.05039011559540224im	0.35664127316518107 - 0.05039008893726151im	-1.270720044663963 + 0.08083644676774555im
-0.00891666925914093 + 0.0im	-0.6625973958072335 - 0.034787401486596696im	-0.35545200436241187 + 0.04829310255231313im	0.3554518729037478 - 0.048293076649135014im	-1.2663321786546267 + 0.07738223594549021im
-0.008828385405090029 + 0.0im	-0.6649379512381532 - 0.033310130760672865im	-0.35424489869280085 + 0.04625947514315812im	0.35424476830008134 - 0.046259449991604674im	-1.26195073115977 + 0.07403884706890806im
-0.008740975648603988 + 0.0im	-0.6672794986651004 - 0.03187929367589003im	-0.3530221861329105 + 0.04428859632769715im	0.35302205681239485 - 0.044288571923440836im	-1.2575783276757548 + 0.07080467435416342im
-0.008654431335251473 + 0.0im	-0.6696206002048616 - 0.030494308515828492im	-0.3517858995899874 + 0.04237976426943114im	0.35178577134785677 - 0.04237974060719283im	-1.2532178709321473 + 0.06767803277051994im
-0.008568743896288587 + 0.0im	-0.6719598822436047 - 0.029154552626391564im	-0.3505380256792077 + 0.04053221625143629im	0.35053789852150086 - 0.040532193325025896im	-1.2488718797589593 + 0.06465716390010834im
-0.008483904847810482 + 0.0im	-0.6742960146109055 - 0.027859365219143978im	-0.3492804677431558 + 0.038745132589776105im	0.3492803416755722 - 0.038745110392134394im	-1.2445429151337162 + 0.06174024176593649im
-0.008399905789911368 + 0.0im	-0.6766277160126523 - 0.02660805015774637im	-0.34801510292782256 + 0.03701764053274252im	0.3480149779563026 - 0.037017619055985im	-1.2402334117079106 + 0.05892537861149847im
-0.00831673840585284 + 0.0im	-0.6789537654969247 - 0.025399878719827452im	-0.3467436840075207 + 0.03534881813469877im	0.34674356013725965 - 0.03534879737016053im	-1.23594565342737 + 0.056210630616172146im
-0.008234394461240436 + 0.0im	-0.6812729650890265 - 0.024234092327025072im	-0.34546793554436606 + 0.03373769809383645im	0.34546781278037636 - 0.03373767803211826im	-1.2316818588884575 + 0.05359400353146097im
-0.008152865803208353 + 0.0im	-0.6835842074749001 - 0.023109905236334043im	-0.34418950452437747 + 0.03218327154372639im	0.3441893828711044 - 0.03218325217474138im	-1.2274441228544701 + 0.0510734582240266im
-0.00807214435961223 + 0.0im	-0.6858863767722413 - 0.022026507186314662im	-0.3429099597313287 + 0.030684491789123906im	0.34290983919348983 - 0.030684473102144703im	-1.2232344325402278 + 0.04864691611236899im
-0.007992222138229931 + 0.0im	-0.6881784961015286 - 0.02098306599214221im	-0.34163081725386196 + 0.02924027797708791im	0.34163069783491884 - 0.029240259960794282im	-1.2190547062597583 + 0.04631226448494117im
-0.00791309122597023 + 0.0im	-0.6904595618745742 - 0.019978730083908967im	-0.34035351271383946 + 0.027849518695081524im	0.34035339441752466 - 0.02784950133760773im	-1.214906651681381 + 0.044067361688422804im
-0.007834743788089335 + 0.0im	-0.6927286318865903 - 0.019012630983028234im	-0.33907941932831853 + 0.02651107548833999im	0.33907930215722604 - 0.026511058777322065im	-1.210792003693661 + 0.041910042175822004im
-0.007757172067415183 + 0.0im	-0.6949848349004732 - 0.018083885712028507im	-0.33780982758879313 + 0.02522378628941236im	0.3378097115455425 - 0.025223770212035264im	-1.2067123090105747 + 0.03983812140502188im
-0.0076803683835793895 + 0.0im	-0.6972273539823991 - 0.017191599133464658im	-0.3365459865013171 + 0.023986468753409537im	0.3365458715878379 - 0.02398645329645331im	-1.2026690413748267 + 0.03784940057933066im
-0.007604325132256821 + 0.0im	-0.6994554041404467 - 0.01633486621411092im	-0.3352890410113957 + 0.022797923493110762im	0.33528892722907805 - 0.022797908642996426im	-1.1986635680881952 + 0.035941671222532494im
-0.007529034784412694 + 0.0im	-0.7016682484760911 - 0.015512774211033906im	-0.3340401598780276 + 0.02165693720870372im	0.3340400472278324 - 0.02165692295153782im	-1.1946971439906455 + 0.03411271958185888im
-0.007454489885557123 + 0.0im	-0.7038652002428747 - 0.014724404776571323im	-0.3328003017539823 + 0.02056228570754106im	0.3328001902362615 - 0.020562272029159646im	-1.1907709846600014 + 0.03236033085321404im
-0.007380683055007053 + 0.0im	-0.7060456223779763 - 0.013968835979663028im	-0.3315704326837761 + 0.019512736809902884im	0.3315703222983114 - 0.01951272369591411im	-1.1868860329995743 + 0.030682293223876125im
-0.0073076069851554975 + 0.0im	-0.7082089154255885 - 0.013245144241392793im	-0.3303515136243728 + 0.018507053137344628im	0.3303514043704762 - 0.018507040573170066im	-1.1830433918066057 + 0.029076401728769744im
-0.007235254440748017 + 0.0im	-0.710354544288264 - 0.012552406183000102im	-0.32914436717798023 + 0.017543994780786665im	0.329144259054351 - 0.017543982751701402im	-1.179243912880335 + 0.027540461917248783im
-0.007163618258166354 + 0.0im	-0.7124819718525139 - 0.011889700385010804im	-0.32794982217475543 + 0.016622321846066563im	0.3279497151796866 - 0.016622310337237805im	-1.1754884655693956 + 0.02607229332814741im
-0.007092691344719162 + 0.0im	-0.7145907940858461 - 0.01125610905651291im	-0.32676850722877043 + 0.015740796875216963im	0.3267684013599848 - 0.015740785871741055im	-1.171777566674578 + 0.024669732771646087im
-0.007022466677939764 + 0.0im	-0.716680552004234 - 0.010650719613964816im	-0.32560117025844665 + 0.01489818714225845im	0.3256010655130606 - 0.014898176629196383im	-1.1681120218966758 + 0.023330637417254562im
-0.006952937304890856 + 0.0im	-0.7187508519647849 - 0.01007262616927209im	-0.3244484114311172 + 0.014093266822801532im	0.32444830780580447 - 0.014093256785212852im	-1.1644923203699074 + 0.022052887687937932im
-0.006884096341476095 + 0.0im	-0.7208013577391609 - 0.009520930927199533im	-0.32331078398261465 + 0.013324819037233305im	0.323310681473539 - 0.01332480946020828im	-1.1609189408403713 + 0.020834389961096225im
-0.0068159369717585095 + 0.0im	-0.7228317744848326 - 0.008994745492500752im	-0.32218880089650687 + 0.012591637767724992im	0.322188699499349 - 0.01259162863641506im	-1.1573922768326435 + 0.01967307907776056im
-0.006748452447285653 + 0.0im	-0.7248418331870489 - 0.008493192087444574im	-0.32108290361626957 + 0.011892529649730426im	0.32108280332622646 - 0.011892520949376926im	-1.1539126380751386 + 0.018566920661977963im
-0.006681636086421439 + 0.0im	-0.7268312884071567 - 0.0080154046806977im	-0.31999351240585966 + 0.011226315639056848im	0.31999341321767677 - 0.011226307355018133im	-1.1504802762803503 + 0.01751391325293101im
-0.006615481273684593 + 0.0im	-0.7287999334831717 - 0.007560530028784922im	-0.3189209774565707 + 0.010591832555973662im	0.3189208793645458 - 0.010591824673750283im	-1.1470953861890674 + 0.016512090252870842im
-0.006549981459093656 + 0.0im	-0.7307476164159233 - 0.007127728631590958im	-0.3178656353555945 + 0.009987934508183612im	0.3178655383536054 - 0.00998792701344189im	-1.14375807020216 + 0.015559521694435129im
-0.006485130157518472 + 0.0im	-0.7326741814799126 - 0.006716175603593324im	-0.3168277520696989 + 0.009413494194813458im	0.3168276561513613 - 0.00941348707340722im	-1.1404684120091242 + 0.014654315831374868im
-0.006420920948038091 + 0.0im	-0.7345795288857052 - 0.0063250614627212995im	-0.3158074992047866 + 0.008867404093887274im	0.31580740436283383 - 0.008867397331878059im	-1.1372264701793056 + 0.013794620557126616im
-0.00635734747330504 + 0.0im	-0.7364636463616765 - 0.005953592838923665im	-0.3148050856241404 + 0.008348577536025203im	0.3148049918514707 - 0.008348571119700584im	-1.134031986135321 + 0.01297862465603894im
-0.006294403438915882 + 0.0im	-0.7383263372979663 - 0.005600993104697089im	-0.3138207594773684 + 0.00785594966736395im	0.3138206667663836 - 0.007855943583254262im	-1.1308850551800174 + 0.01220455889239543im
-0.006232082612788002 + 0.0im	-0.7401676819565487 - 0.0052665029299775925im	-0.3128545184510036 + 0.0073884783049221765im	0.3128544267936752 - 0.007388472539815737im	-1.1277854481090523 + 0.011470696942669419im
-0.0061703788245425755 + 0.0im	-0.7419876324574671 - 0.004949380763930765im	-0.3119065255779711 + 0.006945144687836898im	0.3119064349660021 - 0.006945139228793552im	-1.1247329684297804 + 0.01077535617670289im
-0.006109285964893639 + 0.0im	-0.7437862286181769 - 0.004648903246291215im	-0.3109767640438406 + 0.0065249541280718755im	0.310976674468597 - 0.006524948962434983im	-1.1217273562879857 + 0.01011689829371969im
-0.006048797985043207 + 0.0im	-0.7455635098018073 - 0.004364365551000514im	-0.31006528643432746 + 0.00612693656435255im	0.31006519788704884 - 0.0061269316797595485im	-1.118768365673823 + 0.009493729819266421im
-0.005988908896082383 + 0.0im	-0.7473195179330152 - 0.004095081664973982im	-0.30917206855270146 + 0.005750147023209093im	0.30917198102421495 - 0.005750142407600646im	-1.1158556103980868 + 0.008904302469321255im
-0.005929612768398399 + 0.0im	-0.7490543540276876 - 0.0038403846048926556im	-0.30829707391317546 + 0.00539366599111504im	0.3082969873941353 - 0.00539366163274274im	-1.112988791285273 + 0.008347113387926012im
-0.005870903731087523 + 0.0im	-0.7507681108200347 - 0.003599626574966559im	-0.30744023933251263 + 0.005056599701790951im	0.30744015381335743 - 0.005056595589223777im	-1.1101674831027768 + 0.007820705264777454im
-0.005812775971373785 + 0.0im	-0.7524608903058628 - 0.0033721790686509615im	-0.3066014765873986 + 0.004738080342804623im	0.3066013920583585 - 0.004738076464934071im	-1.1073912607191374 + 0.0073236663392655im
-0.005755223734033451 + 0.0im	-0.7541328474509429 - 0.0031574329173185245im	-0.3057806581852568 + 0.004437266185639884im	0.30578057463641306 - 0.004437262531683968im	-1.1046596522462195 + 0.006854630297467577im
-0.005698241320825199 + 0.0im	-0.7557841030297933 - 0.0029547982888981916im	-0.3049776757353536 + 0.004153341643428163im	0.3049775931565991 - 0.0041533382029342045im	-1.1019722117476363 + 0.006412276068602792im
-0.005641823089925939 + 0.0im	-0.7574148117511431 - 0.002763704639486922im	-0.3041923678429632 + 0.0038855172605397883im	0.3041922862240624 - 0.0038855140233861898im	-1.0993284150928622 + 0.005995327527417351im
-0.005585963455372217 + 0.0im	-0.7590251801778402 - 0.002583600620924029im	-0.30342456815333896 + 0.0036330296382185725im	0.3034244874839269 - 0.003633026594615535im	-1.0967277643364763 + 0.005602553108917583im
-0.005530656886507146 + 0.0im	-0.7606153468928862 - 0.0024139539472901326im	-0.30267408686660124 + 0.0033951413004128786im	0.3026740071362175 - 0.0033951384409022004im	-1.0941696833922185 + 0.005232765341787546im
-0.005475897907432818 + 0.0im	-0.7621855280767205 - 0.0022542512232551363im	-0.3019407250834334 + 0.0031711405039114185im	0.3019406462815318 - 0.0031711378193653877im	-1.0916536335192142 + 0.004884820306729631im
-0.005421681096468137 + 0.0im	-0.7637359193929452 - 0.0021039977371522696im	-0.3012242701015001 + 0.0029603409968331235im	0.3012241922174513 - 0.00296033847845257im	-1.0891790326952768 + 0.004557617025847795im
-0.0053680010856120165 + 0.0im	-0.7652667040890792 - 0.001962717221599404im	-0.30052452881558195 + 0.0027620817294487306im	0.30052445183864573 - 0.0027620793687603397im	-1.0867453427188427 + 0.004250096789057658im
-0.005314852560011897 + 0.0im	-0.7667781754918316 - 0.0018299515844250405im	-0.29984116363705304 + 0.0025757265212283604im	0.2998410875566166 - 0.0025757243100812477im	-1.0843518159802399 + 0.003961242423356064im
-0.005262230257437522 + 0.0im	-0.76827047738299 - 0.001705260612585581im	-0.2991740333349824 + 0.0024006636879156914im	0.29917395814023834 - 0.002400661618477346im	-1.0819979773467594 + 0.0036900775106176007im
-0.005210128967759923 + 0.0im	-0.7697438658959869 - 0.0015882216516832765im	-0.298522829907533 + 0.0022363056323259443im	0.29852275558770835 - 0.00223630369707758im	-1.0796831753886416 + 0.0034356655594076396im
-0.005158543532435568 + 0.0im	-0.7711985760335479 - 0.0014784292636116682im	-0.29788731809434643 + 0.0020820884024535533im	0.2978872446386657 - 0.0020820865941849035im	-1.0774067896314075 + 0.0031971091361132262im
-0.005107468843995612 + 0.0im	-0.7726348460980317 - 0.0013754948647675966im	-0.2972672066862514 + 0.0019374712203563183im	0.2972671340839529 - 0.0019374695321599713im	-1.075168171087626 + 0.0029735489604951195im
-0.005056899845540209 + 0.0im	-0.7740529103238776 - 0.0012790463471775001im	-0.29666222022073757 + 0.0018019359851579818im	0.29666214846107614 - 0.0018019344104232599im	-1.0729666948239245 + 0.002764162970559397im
-0.005006831530237831 + 0.0im	-0.775453030630763 - 0.0011887276847903588im	-0.29607209054823413 + 0.0016749867533805741im	0.29607201962050234 - 0.0016749852857870558im	-1.0708017185452312 + 0.002568165361434731im
-0.004957258940829536 + 0.0im	-0.7768354503611229 - 0.0011041985270920337im	-0.29549653188064995 + 0.0015561491996833746im	0.2954964617741916 - 0.0015561478331940553im	-1.0686726226654855 + 0.0023848056027254093im
-0.0049081771691381545 + 0.0im	-0.7782003960021459 - 0.0010251337820956343im	-0.29493524724213865 + 0.001444970060946935im	0.294935177946333 - 0.0014449687898011076im	-1.0665787510319913 + 0.002213367438589642im
-0.004859581355582331 + 0.0im	-0.7795481558686054 - 0.0009512231906611046im	-0.29438794686198216 + 0.0013410165665002035im	0.2943878783662729 - 0.0013410153852061056im	-1.064519467147801 + 0.002053167874570346im
-0.004811466688695377 + 0.0im	-0.780878949558513 - 0.0008821708939946884im	-0.29385435730999737 + 0.0012438758571460854im	0.2938542896038629 - 0.001243874760473323im	-1.0624941470690654 + 0.0019035561549817094im
-0.0047638284046488885 + 0.0im	-0.7821930496079191 - 0.000817694996075947im	-0.29333415992668116 + 0.0011531543954974286im	0.29333409299980284 - 0.0011531533784692434im	-1.0605021637026768 + 0.0017639127344311676im
-0.004716661786781077 + 0.0im	-0.7834906818551673 - 0.0007575271226572186im	-0.2928271030462729 + 0.0010684773699918008im	0.29282703688827555 - 0.0010684764278772138im	-1.0585429029136655 + 0.0016336482468334165im
-0.004669962165129779 + 0.0im	-0.7847721422777522 - 0.0007014119783779161im	-0.29233283616100714 + 0.0009894880948100539im	0.29233277076168895 - 0.0009894872231158939im	-1.0566156592450129 + 0.001512202475052141im
-0.0046237249159700785 + 0.0im	-0.7860376390579896 - 0.000649106903434715im	-0.29185111300704614 + 0.0009158474077814723im	0.2918510483562196 - 0.0009158466022443736im	-1.0547198862865979 + 0.0013990433240868051im
-0.004577945461356514 + 0.0im	-0.7872874336260025 - 0.0006003814311485426im	-0.29138162795153216 + 0.0008472330682177673im	0.29138156403924415 - 0.0008472323247961046im	-1.0528549798824165 + 0.0012936658005071858im
-0.0045326192686698154 + 0.0im	-0.7885217751038112 - 0.000555016847670923im	-0.29092411818236175 + 0.0007833391564796312im	0.2909240549986137 - 0.000783338471345476im	-1.0510203293570497 + 0.0011955910006278155im
-0.004487741850168134 + 0.0im	-0.7897409080914699 - 0.000512805754975855im	-0.2904782547339507 + 0.0007238754769438103im	0.2904781922689868 - 0.0007238748464748918im	-1.0492152952853446 + 0.0011043651097090443im
-0.004443308762542707 + 0.0im	-0.7909450754058304 - 0.0004735516381893673im	-0.2900437797388274 + 0.0006685669659058643im	0.2900437179829818 - 0.0006685663866775903im	-1.0474393231861014 + 0.0010195584142712903im
-0.004399315606477928 + 0.0im	-0.7921345174858645 - 0.0004370684382174125im	-0.28962042580519753 + 0.0006171531058244604im	0.28962036474882863 - 0.000617152574601997im	-1.045691825265253 + 0.0009407643294151298im
-0.00435575802621577 + 0.0im	-0.7933094721285813 - 0.00040318013054414277im	-0.28920789246908485 + 0.0005693873471875304im	0.2892078321028116 - 0.0005693868609179748im	-1.0439722233299147 + 0.0008675984428522473im
-0.0043126317091245255 + 0.0im	-0.7944701742756682 - 0.0003717203109869174im	-0.2888059223937936 + 0.000525036539159146im	0.28880586270826175 - 0.0005250360949638057im	-1.0422799522458723 + 0.0007996975771715512im
-0.004269932385271807 + 0.0im	-0.7956168558301471 - 0.0003425317891119506im	-0.2884142435036156 + 0.00048388037004886444im	0.28841418448962763 - 0.0004838799652156602im	-1.0406144634365881 + 0.0007367188716911744im
-0.004227655827001789 + 0.0im	-0.7967497454964478 - 0.0003154661899353048im	-0.2880325972616951 + 0.0004457108185326978im	0.2880325389101438 - 0.0004457104505087016im	-1.0389751894817607 + 0.0006783388850809218im
-0.004185797848516623 + 0.0im	-0.7978690686407568 - 0.000290383564458228im	-0.2876607065405648 + 0.0004103316164470219im	0.2876606488425963 - 0.0004103312828311478im	-1.0373616197044335 + 0.000624252719781117im
-0.004144354305462003 + 0.0im	-0.798975047169238 - 0.0002671520095135708im	-0.28729833240075914 + 0.00037755772387369936im	0.28729827534753494 - 0.0003775574224095605im	-1.035773219682775 + 0.0005741731690930465im
-0.0041033210945168345 + 0.0im	-0.8000678994211922 - 0.0002456472973313672im	-0.2869452194852616 + 0.00034721481713669304im	0.28694516306811063 - 0.0003472145457056207im	-1.0342094623862192 + 0.0005278298876731905im
-0.004062694152986965 + 0.0im	-0.8011478400711476 - 0.0002257525151666187im	-0.2866011204225773 + 0.00031913879023734383im	0.28660106463296897 - 0.0003191385468515983im	-1.0326698493598352 + 0.00048496858602842203im
-0.004022469458402935 + 0.0im	-0.8022150827425697 - 0.00020735771527088912im	-0.28626579855983997 + 0.00029317527016759057im	0.28626574338936556 - 0.00029317505296375416im	-1.0311538689339572 + 0.00044535024948217im
-0.003982643028121718 + 0.0im	-0.8032698258072588 - 0.0001903595754315275im	-0.28593902091132456 + 0.00026917914645745167im	0.2859389663518181 - 0.0002691789536900164im	-1.0296610615979838 + 0.00040875038196231046im
-0.003943210918932394 + 0.0im	-0.8043122880075759 - 0.00017466107024816089im	-0.285620536718813 + 0.00024701411523528203im	0.2856204827619458 - 0.0002470139452704388im	-1.0281909413517791 + 0.0003749582748500893im
