w	A_d-self_d	Ac_d-self_d	A_d-selfc_d	Ac_d-selfc_d
0.0005553149589391402 + 0.0im	-1.0581626357264036 - 4.7734230590901145e-8im	-0.0074955568342618215 + 7.214214988289183e-9im	-0.0074955568342573485 + 7.214215001380321e-9im	-1.0581626357264045 - 4.773423061235678e-8im
0.0005608681085285316 + 0.0im	-1.0581717753596707 - 4.8354948201923015e-8im	-0.007571079831575523 + 6.000587190397168e-9im	-0.007571079831571053 + 6.0005872038105855e-9im	-1.0581717753596713 - 4.8354948223892654e-8im
0.0005664767896138169 + 0.0im	-1.0581811005571307 - 4.899991178778711e-8im	-0.007647375393683992 + 4.766754322797767e-9im	-0.007647375393679515 + 4.766754336534192e-9im	-1.0581811005571307 - 4.8999911810271185e-8im
0.0005721415575099552 + 0.0im	-1.0581906151242422 - 4.9669561089495115e-8im	-0.007724451781583318 + 3.51333510098841e-9im	-0.007724451781578841 + 3.5133351150481916e-9im	-1.0581906151242426 - 4.966956111249343e-8im
0.0005778629730850548 + 0.0im	-1.0582003229461603 - 5.036427903146732e-8im	-0.0078023173555835474 + 2.240947988986018e-9im	-0.007802317355579072 + 2.240948003369106e-9im	-1.0582003229461605 - 5.03642790549792e-8im
0.0005836416028159054 + 0.0im	-1.0582102279894712 - 5.1084390904690964e-8im	-0.007880980576850997 + 9.50211070067876e-10im	-0.007880980576846521 + 9.502110847738796e-10im	-1.0582102279894716 - 5.108439092871509e-8im
0.0005894780188440644 + 0.0im	-1.0582203343041976 - 5.183016373206878e-8im	-0.007960450009578155 - 3.5825801032964004e-10im	-0.007960450009573681 - 3.582579953015671e-10im	-1.0582203343041983 - 5.183016375660315e-8im
0.000595372799032505 + 0.0im	-1.058230646024529 - 5.2601805816587464e-8im	-0.008040734319611132 - 1.6838420344129897e-9im	-0.008040734319606651 - 1.6838420190640457e-9im	-1.0582306460245297 - 5.2601805841629556e-8im
0.0006013265270228301 + 0.0im	-1.0582411673728374 - 5.3399466472462415e-8im	-0.008121842281895999 - 3.0259241399213997e-9im	-0.008121842281891528 - 3.0259241242531993e-9im	-1.0582411673728378 - 5.339946649800911e-8im
0.0006073397922930585 + 0.0im	-1.05825190265947 - 5.4223235938994064e-8im	-0.008203782686640444 - 4.383887692005851e-9im	-0.008203782686635967 - 4.383887676020423e-9im	-1.058251902659471 - 5.422323596504152e-8im
0.0006134131902159891 + 0.0im	-1.0582628562857483 - 5.5073145476482836e-8im	-0.008286564701953067 - 5.7571161054910926e-9im	-0.00828656470194859 - 5.757116089190885e-9im	-1.058262856285749 - 5.507314550302658e-8im
0.0006195473221181489 + 0.0im	-1.0582740327457656 - 5.594916764321205e-8im	-0.008370197339276986 - 7.144992624393391e-9im	-0.008370197339272509 - 7.144992607781266e-9im	-1.0582740327457663 - 5.594916767024723e-8im
0.0006257427953393304 + 0.0im	-1.058285436628441 - 5.685121675221735e-8im	-0.008454689811389866 - 8.546900066032644e-9im	-0.008454689811385387 - 8.546900049111865e-9im	-1.0582854366284418 - 5.685121677973822e-8im
0.0006320002232927237 + 0.0im	-1.0582970726197756 - 5.777914950632211e-8im	-0.008540051445567482 - 9.962220537532406e-9im	-0.008540051445562998 - 9.962220520306656e-9im	-1.058297072619776 - 5.777914953432235e-8im
0.0006383202255256509 + 0.0im	-1.0583089455039871 - 5.8732765809751006e-8im	-0.008626291684326357 - 1.1390335132953298e-8im	-0.008626291684321885 - 1.1390335115426688e-8im	-1.0583089455039876 - 5.873276583822372e-8im
0.0006447034277809074 + 0.0im	-1.0583210601680897 - 5.97118097545224e-8im	-0.00871342008994783 - 1.2830623619755022e-8im	-0.008713420089943353 - 1.2830623601932102e-8im	-1.0583210601680906 - 5.971180978346007e-8im
0.0006511504620587165 + 0.0im	-1.0583334216014109 - 6.071597077979539e-8im	-0.008801446343395502 - 1.4282464123742326e-8im	-0.008801446343391025 - 1.4282464105628076e-8im	-1.0583334216014113 - 6.071597080918985e-8im
0.0006576619666793036 + 0.0im	-1.058346034899499 - 6.1744885002398e-8im	-0.008890380248070708 - 1.5745232822121256e-8im	-0.00889038024806623 - 1.5745232803721037e-8im	-1.0583460348994997 - 6.174488503224049e-8im
0.0006642385863460966 + 0.0im	-1.0583589052660847 - 6.279813671691502e-8im	-0.00898023173139928 - 1.7218303654792103e-8im	-0.008980231731394799 - 1.7218303636111688e-8im	-1.058358905266085 - 6.27981367471961e-8im
0.0006708809722095575 + 0.0im	-1.05837203801551 - 6.387526006396163e-8im	-0.009071010846929422 - 1.8701048064536064e-8im	-0.009071010846924939 - 1.8701048045581664e-8im	-1.058372038015511 - 6.38752600946714e-8im
0.0006775897819316531 + 0.0im	-1.0583854385752047 - 6.497574086563872e-8im	-0.009162727776453833 - 2.0192834777334478e-8im	-0.009162727776449353 - 2.0192834758112726e-8im	-1.058385438575205 - 6.497574089676665e-8im
0.0006843656797509696 + 0.0im	-1.0583991124885057 - 6.609901862765812e-8im	-0.009255392832362385 - 2.1693029634699728e-8im	-0.009255392832357908 - 2.1693029615217632e-8im	-1.0583991124885062 - 6.609901865919314e-8im
0.0006912093365484793 + 0.0im	-1.0584130654163193 - 6.724448870826583e-8im	-0.009349016459318344 - 2.3200995490618267e-8im	-0.009349016459313868 - 2.3200995470883236e-8im	-1.05841306541632 - 6.724448874019618e-8im
0.0006981214299139641 + 0.0im	-1.0584273031412232 - 6.841150465488502e-8im	-0.009443609237391343 - 2.4716092186521324e-8im	-0.00944360923738686 - 2.4716092166541213e-8im	-1.0584273031412246 - 6.841150468719846e-8im
0.0007051026442131037 + 0.0im	-1.0584418315691067 - 6.959938071037771e-8im	-0.009539181883755346 - 2.623767661863231e-8im	-0.009539181883750867 - 2.6237676598415293e-8im	-1.0584418315691073 - 6.959938074306153e-8im
0.0007121536706552348 + 0.0im	-1.058456656732372 - 7.080739449199383e-8im	-0.009635745255328768 - 2.776510291311379e-8im	-0.009635745255324284 - 2.7765102892668465e-8im	-1.0584566567323732 - 7.080739452503474e-8im
0.0007192752073617872 + 0.0im	-1.0584717847927703 - 7.203478984747147e-8im	-0.009733310351209617 - 2.9297722725676806e-8im	-0.009733310351205135 - 2.9297722705012127e-8im	-1.0584717847927712 - 7.203478988085569e-8im
0.000726467959435405 + 0.0im	-1.0584872220443244 - 7.328077989439556e-8im	-0.009831888315188504 - 3.083488568375415e-8im	-0.00983188831518402 - 3.0834885662879406e-8im	-1.058487222044325 - 7.32807799281089e-8im
0.0007337326390297591 + 0.0im	-1.058502974916998 - 7.454455025084173e-8im	-0.009931490438655708 - 3.2375939991003126e-8im	-0.009931490438651226 - 3.2375939969927974e-8im	-1.0585029749169992 - 7.454455028486944e-8im
0.0007410699654200566 + 0.0im	-1.058519049977169 - 7.582526246756584e-8im	-0.010032128161949455 - 3.392023321584053e-8im	-0.01003212816194497 - 3.3920233194575016e-8im	-1.0585190499771695 - 7.582526250189285e-8im
0.0007484806650742572 + 0.0im	-1.058535453935413 - 7.71220576745805e-8im	-0.010133813079364515 - 3.5467113287951665e-8im	-0.010133813079360034 - 3.546711326650609e-8im	-1.0585354539354135 - 7.712205770919116e-8im
0.0007559654717249998 + 0.0im	-1.058552193645685 - 7.843406045793684e-8im	-0.01023655693991443 - 3.7015929729314114e-8im	-0.010236556939909948 - 3.701592970769914e-8im	-1.0585521936456852 - 7.843406049281541e-8im
0.0007635251264422498 + 0.0im	-1.058569276110441 - 7.976038298594248e-8im	-0.010340371651078387 - 3.856603514928039e-8im	-0.010340371651073902 - 3.856603512750702e-8im	-1.0585692761104422 - 7.976038302107253e-8im
0.0007711603777066724 + 0.0im	-1.058586708483795 - 8.110012940795716e-8im	-0.010445269281599211 - 4.0116787036731904e-8im	-0.010445269281594722 - 4.011678701481138e-8im	-1.0585867084837959 - 8.110012944332205e-8im
0.0007788719814837391 + 0.0im	-1.0586044980750198 - 8.245240055337098e-8im	-0.010551262064491902 - 4.1667549886314694e-8im	-0.01055126206448742 - 4.166754986425856e-8im	-1.0586044980750204 - 8.245240058895385e-8im
0.0007866607012985765 + 0.0im	-1.0586226523522655 - 8.381629896345613e-8im	-0.01065836240017 - 4.3217697700366244e-8im	-0.010658362400165522 - 4.321769767818621e-8im	-1.058622652352266 - 8.381629899923972e-8im
0.0007945273083115623 + 0.0im	-1.0586411789459609 - 8.519093429456743e-8im	-0.010766582859523035 - 4.476661691342214e-8im	-0.010766582859518545 - 4.476661689113036e-8im	-1.0586411789459613 - 8.519093433053424e-8im
0.000802472581394678 + 0.0im	-1.0586600856530675 - 8.657542913773738e-8im	-0.010875936187324473 - 4.631370979224354e-8im	-0.010875936187319992 - 4.6313709769852275e-8im	-1.0586600856530684 - 8.657542917386967e-8im
0.0008104973072086247 + 0.0im	-1.0586793804406653 - 8.79689253071555e-8im	-0.010986435305476105 - 4.785839837122438e-8im	-0.010986435305471623 - 4.7858398348746154e-8im	-1.0586793804406658 - 8.796892534343543e-8im
0.000818602280280711 + 0.0im	-1.0586990714500808 - 8.937059065846018e-8im	-0.011098093316488257 - 4.940012899093962e-8im	-0.011098093316483773 - 4.9400128968387146e-8im	-1.0586990714500821 - 8.937059069486964e-8im
0.0008267883030835181 + 0.0im	-1.058719167000997 - 9.07796265073028e-8im	-0.011210923507014123 - 5.093837751659851e-8im	-0.011210923507009633 - 5.093837749398476e-8im	-1.0587191670009972 - 9.077962654382362e-8im
0.0008350561861143532 + 0.0im	-1.0587396755956784 - 9.219527572942551e-8im	-0.011324939351480632 - 5.247265532340878e-8im	-0.011324939351476151 - 5.2472655300746845e-8im	-1.0587396755956795 - 9.219527576603934e-8im
0.0008434067479754967 + 0.0im	-1.0587606059234087 - 9.361683163565145e-8im	-0.011440154515840455 - 5.4002516147494464e-8im	-0.01144015451583597 - 5.400251612479761e-8im	-1.0587606059234091 - 9.361683167233979e-8im
0.0008518408154552517 + 0.0im	-1.0587819668651006 - 9.504364772890007e-8im	-0.011556582861393133 - 5.5527563914198195e-8im	-0.011556582861388647 - 5.552756389147976e-8im	-1.0587819668651006 - 9.504364776564456e-8im
0.0008603592236098042 + 0.0im	-1.058803767496741 - 9.647514846578691e-8im	-0.011674238448753456 - 5.704746167054439e-8im	-0.011674238448748967 - 5.7047461647817984e-8im	-1.0588037674967419 - 9.647514850256925e-8im
0.0008689628158459023 + 0.0im	-1.058826017096332 - 9.791084116275178e-8im	-0.011793135541915327 - 5.8561941765526656e-8im	-0.011793135541910842 - 5.8561941742805917e-8im	-1.058826017096332 - 9.791084119955335e-8im
0.0008776524440043613 + 0.0im	-1.0588487251467396 - 9.935032920621102e-8im	-0.011913288612320466 - 6.007081744096228e-8im	-0.011913288612315982 - 6.007081741826112e-8im	-1.05884872514674 - 9.935032924301334e-8im
0.0008864289684444049 + 0.0im	-1.0588719013415673 - 1.0079332674820138e-7im	-0.012034712343596852 - 6.157399601716706e-8im	-0.01203471234359237 - 6.157399599449912e-8im	-1.0588719013415682 - 1.0079332678498622e-7im
0.000895293258128849 + 0.0im	-1.0588955555901518 - 1.0223967509364538e-7im	-0.012157421635261423 - 6.307149388193567e-8im	-0.012157421635256934 - 6.307149385931494e-8im	-1.0588955555901522 - 1.0223967513039453e-7im
0.0009042461907101375 + 0.0im	-1.058919698022847 - 1.0368936101304515e-7im	-0.012281431607896746 - 6.456345351857592e-8im	-0.012281431607892261 - 6.456345349601636e-8im	-1.0589196980228475 - 1.036893610497406e-7im
0.0009132886526172388 + 0.0im	-1.0589443389962176 - 1.0514253724543332e-7im	-0.012406757607286064 - 6.605016283937884e-8im	-0.012406757607281575 - 6.605016281689445e-8im	-1.058944338996218 - 1.0514253728205699e-7im
0.0009224215391434112 + 0.0im	-1.0589694890995125 - 1.0659954549116449e-7im	-0.012533415210855594 - 6.753207712529963e-8im	-0.012533415210851098 - 6.753207710290447e-8im	-1.0589694890995132 - 1.0659954552769886e-7im
0.0009316457545348453 + 0.0im	-1.0589951591589888 - 1.0806094223302601e-7im	-0.012661420229475837 - 6.900984391119022e-8im	-0.01266142022947135 - 6.90098438888983e-8im	-1.0589951591589892 - 1.0806094226945352e-7im
0.0009409622120801938 + 0.0im	-1.0590213616955841 - 1.0952752776766226e-7im	-0.012790788715749674 - 7.048433119912624e-8im	-0.012790788715745184 - 7.04843311769515e-8im	-1.0590213616955848 - 1.095275278039656e-7im
0.0009503718342009958 + 0.0im	-1.0590481051274359 - 1.1100037887793335e-7im	-0.012921536968189089 - 7.195665943072463e-8im	-0.012921536968184594 - 7.195665940868124e-8im	-1.0590481051274367 - 1.1100037891409567e-7im
0.0009598755525430058 + 0.0im	-1.0590754024820925 - 1.1248088563114443e-7im	-0.013053681535724055 - 7.34282377034091e-8im	-0.013053681535719558 - 7.342823768151096e-8im	-1.059075402482093 - 1.1248088566714907e-7im
0.0009694743080684359 + 0.0im	-1.0591032655982597 - 1.1397079284868754e-7im	-0.01318723922490858 - 7.490080477596931e-8im	-0.013187239224904081 - 7.490080475423033e-8im	-1.05910326559826 - 1.1397079288451813e-7im
0.0009791690511491203 + 0.0im	-1.0591317065838506 - 1.1547224686024146e-7im	-0.013322227104513045 - 7.637647547615921e-8im	-0.013322227104508554 - 7.637647545459326e-8im	-1.059131706583851 - 1.1547224689588206e-7im
0.0009889607416606115 + 0.0im	-1.0591607378228465 - 1.1698784823098338e-7im	-0.013458662512860327 - 7.785779319822802e-8im	-0.013458662512855834 - 7.785779317684892e-8im	-1.059160737822847 - 1.169878482664185e-7im
0.0009988503490772176 + 0.0im	-1.0591903719823756 - 1.1852071123414021e-7im	-0.013596563061720551 - 7.93477892620032e-8im	-0.013596563061716057 - 7.934778924082475e-8im	-1.0591903719823765 - 1.185207112693547e-7im
0.0010088388525679897 + 0.0im	-1.059220622020005 - 1.2007453093451717e-7im	-0.013735946645746993 - 8.085004999833699e-8im	-0.013735946645742493 - 8.085004997737274e-8im	-1.059220622020006 - 1.200745309694962e-7im
0.0010189272410936695 + 0.0im	-1.0592515011912627 - 1.216536588523805e-7im	-0.013876831445953494 - 8.236879252937065e-8im	-0.013876831445949 - 8.236879250863402e-8im	-1.0592515011912635 - 1.2165365888711e-7im
0.0010291165135046063 + 0.0im	-1.059283023057395 - 1.2326318829232508e-7im	-0.014019235939017606 - 8.390895032724645e-8im	-0.014019235939013107 - 8.390895030675107e-8im	-1.0592830230573962 - 1.2326318832679109e-7im
0.0010394076786396523 + 0.0im	-1.0593152014933738 - 1.2490905054967977e-7im	-0.01416317890253352 - 8.547626976276695e-8im	-0.014163178902529019 - 8.5476269742526e-8im	-1.059315201493375 - 1.2490905058386915e-7im
0.001049801755426049 + 0.0im	-1.0593480506961506 - 1.2659812334891045e-7im	-0.014308679426018447 - 8.707741899735847e-8im	-0.014308679426013944 - 8.70774189773851e-8im	-1.0593480506961508 - 1.265981233828102e-7im
0.0010602997729803093 + 0.0im	-1.0593815851931825 - 1.2833835302573416e-7im	-0.014455756909864117 - 8.872011072893376e-8im	-0.014455756909859617 - 8.872011070924098e-8im	-1.0593815851931834 - 1.283383530593322e-7im
0.0010709027707101124 + 0.0im	-1.0594158198512402 - 1.3013889213882894e-7im	-0.014604431083599547 - 9.041324047638867e-8im	-0.01460443108359504 - 9.041324045698935e-8im	-1.0594158198512402 - 1.3013889217211337e-7im
0.0010816117984172135 + 0.0im	-1.0594507698854854 - 1.3201025438972541e-7im	-0.014754722007422186 - 9.216704228017195e-8im	-0.014754722007417682 - 9.216704226107874e-8im	-1.0594507698854865 - 1.3201025442268527e-7im
0.0010924279164013857 + 0.0im	-1.0594864508688695 - 1.339644889425378e-7im	-0.01490665008241987 - 9.399326390942988e-8im	-0.014906650082415374 - 9.399326389065546e-8im	-1.0594864508688702 - 1.3396448897516224e-7im
0.0011033521955653995 + 0.0im	-1.0595228787418256 - 1.3601537647057673e-7im	-0.015060236050002153 - 9.590536390160908e-8im	-0.015060236049997655 - 9.590536388316578e-8im	-1.0595228787418267 - 1.3601537650285596e-7im
0.0011143857175210535 + 0.0im	-1.0595600698222911 - 1.3817864951670702e-7im	-0.01521550104352849 - 9.791873302021833e-8im	-0.015215501043523984 - 9.791873300211826e-8im	-1.0595600698222916 - 1.3817864954863145e-7im
0.001125529574696264 + 0.0im	-1.059598040816039 - 1.404722400408698e-7im	-0.015372466515450777 - 1.0005094300299697e-7im	-0.015372466515446267 - 1.0005094298525216e-7im	-1.0595980408160397 - 1.4047224007243057e-7im
0.0011367848704432267 + 0.0im	-1.0596368088272972 - 1.4291655734398023e-7im	-0.015531154326133074 - 1.023220257885079e-7im	-0.015531154326128572 - 1.0232202577113034e-7im	-1.0596368088272976 - 1.429165573751692e-7im
0.001148152719147659 + 0.0im	-1.0596763913691074 - 1.4553479990509607e-7im	-0.015691586715733466 - 1.0475478675682592e-7im	-0.015691586715728963 - 1.0475478673982716e-7im	-1.0596763913691079 - 1.4553479993590565e-7im
0.0011596342463391356 + 0.0im	-1.0597168063132352 - 1.483533050512672e-7im	-0.015853786321699877 - 1.0737515590245822e-7im	-0.01585378632169537 - 1.0737515588584978e-7im	-1.0597168063132354 - 1.4835330508169035e-7im
0.001171230588802527 + 0.0im	-1.0597580722382767 - 1.5140194079990625e-7im	-0.016017776190321513 - 1.1021258127799442e-7im	-0.016017776190317003 - 1.1021258126178743e-7im	-1.0597580722382773 - 1.5140194082993666e-7im
0.0011829428946905523 + 0.0im	-1.059800207732132 - 1.5471454467525697e-7im	-0.016183579775048588 - 1.1330046950861714e-7im	-0.016183579775044078 - 1.1330046949282277e-7im	-1.0598002077321333 - 1.5471454470488875e-7im
0.0011947723236374577 + 0.0im	-1.0598432321491762 - 1.5832941480716912e-7im	-0.016351220991320723 - 1.1667667868412416e-7im	-0.016351220991316216 - 1.1667667866875335e-7im	-1.0598432321491762 - 1.5832941483639716e-7im
0.0012067200468738324 + 0.0im	-1.0598871652309174 - 1.6228985917580965e-7im	-0.01652072416179762 - 1.2038406949036584e-7im	-0.016520724161793107 - 1.203840694754292e-7im	-1.0598871652309179 - 1.6228985920462947e-7im
0.0012187872473425707 + 0.0im	-1.0599320272049952 - 1.6664480947429109e-7im	-0.016692114080989667 - 1.244711210501571e-7im	-0.016692114080985154 - 1.244711210356652e-7im	-1.0599320272049957 - 1.666448095026986e-7im
0.0012309751198159964 + 0.0im	-1.0599778387983043 - 1.7144950672693018e-7im	-0.016865416008533023 - 1.289926186092242e-7im	-0.01686541600852851 - 1.2899261859518717e-7im	-1.0599778387983052 - 1.714495067549223e-7im
0.0012432848710141563 + 0.0im	-1.0600246212515334 - 1.767662665287071e-7im	-0.017040655684990733 - 1.3401042093031157e-7im	-0.017040655684986215 - 1.340104209167396e-7im	-1.0600246212515336 - 1.7676626655628102e-7im
0.001255717719724298 + 0.0im	-1.0600723963343468 - 1.8266533256655574e-7im	-0.017217859347001846 - 1.3959431605330008e-7im	-0.017217859346997336 - 1.39594316040203e-7im	-1.0600723963343468 - 1.8266533259370936e-7im
0.001268274896921541 + 0.0im	-1.060121186361162 - 1.8922582795075572e-7im	-0.017397053732973698 - 1.4582297494644018e-7im	-0.01739705373296918 - 1.458229749338276e-7im	-1.0601211863611624 - 1.8922582797748763e-7im
0.0012809576458907563 + 0.0im	-1.0601710142075125 - 1.9653681483067478e-7im	-0.01757826610496105 - 1.5278501351932172e-7im	-0.017578266104956535 - 1.5278501350720324e-7im	-1.0601710142075125 - 1.965368148569839e-7im
0.001293767222349664 + 0.0im	-1.0602219033270388 - 2.0469847379950984e-7im	-0.017761524292393988 - 1.6058017449809216e-7im	-0.017761524292389464 - 1.6058017448647688e-7im	-1.0602219033270393 - 2.0469847382539596e-7im
0.0013067048945731607 + 0.0im	-1.060273877769126 - 2.1382341571396467e-7im	-0.017946856645318265 - 1.6932064178413155e-7im	-0.017946856645313747 - 1.693206417730286e-7im	-1.0602738777691265 - 2.1382341573942807e-7im
0.0013197719435188923 + 0.0im	-1.0603269621972056 - 2.2403813977378097e-7im	-0.01813429210074556 - 1.7913250113570946e-7im	-0.018134292100741037 - 1.7913250112512758e-7im	-1.0603269621972058 - 2.2403813979882212e-7im
0.0013329696629540812 + 0.0im	-1.0603811819077713 - 2.3548465302997902e-7im	-0.018323860184739995 - 1.901573623353476e-7im	-0.018323860184735464 - 1.9015736232529563e-7im	-1.0603811819077718 - 2.354846530545995e-7im
0.001346299359583622 + 0.0im	-1.0604365628501247 - 2.4832226792712707e-7im	-0.018515591030186476 - 2.025541594412403e-7im	-0.01851559103018195 - 2.025541594317265e-7im	-1.060436562850125 - 2.4832226795132854e-7im
0.0013597623531794582 + 0.0im	-1.0604931316468877 - 2.627295960419325e-7im	-0.018709515421319985 - 2.165011472771423e-7im	-0.01870951542131546 - 2.1650114726817512e-7im	-1.0604931316468889 - 2.627295960657177e-7im
0.0013733599767112527 + 0.0im	-1.06055091561532 - 2.789067578663921e-7im	-0.018905664740409032 - 2.3219811400005277e-7im	-0.0189056647404045 - 2.3219811399163996e-7im	-1.060550915615321 - 2.7890675788976347e-7im
0.0013870935764783653 + 0.0im	-1.0606099427894669 - 2.970778303073742e-7im	-0.019104071051700196 - 2.498688314075403e-7im	-0.019104071051695662 - 2.4986883139968996e-7im	-1.0606099427894669 - 2.970778303303351e-7im
0.001400964512243149 + 0.0im	-1.0606702419431864 - 3.174935555450771e-7im	-0.019304767145475993 - 2.697637666158875e-7im	-0.019304767145471465 - 2.69763766608607e-7im	-1.060670241943187 - 3.174935555676313e-7im
0.0014149741573655805 + 0.0im	-1.0607318426140904 - 3.4043433701986117e-7im	-0.019507786492433878 - 2.9216308086593093e-7im	-0.019507786492429343 - 2.921630808592277e-7im	-1.0607318426140908 - 3.404343370420131e-7im
0.0014291238989392362 + 0.0im	-1.060794775128426 - 3.6621355061050086e-7im	-0.0197131633021059 - 3.1737994350553807e-7im	-0.019713163302101367 - 3.1737994349941937e-7im	-1.0607947751284266 - 3.662135506322546e-7im
0.0014434151379286286 + 0.0im	-1.060859070626967 - 3.9518120153717653e-7im	-0.019920932543024447 - 3.4576419166632916e-7im	-0.019920932543019906 - 3.4576419166080185e-7im	-1.0608590706269674 - 3.9518120155853753e-7im
0.0014578492893079149 + 0.0im	-1.0609247610919343 - 4.27727960180393e-7im	-0.020131129967763634 - 3.777063688083371e-7im	-0.02013112996775909 - 3.777063688034082e-7im	-1.0609247610919348 - 4.277279602013665e-7im
0.001472427782200994 + 0.0im	-1.0609918793750115 - 4.642896128632041e-7im	-0.020343792138227637 - 4.136421781605908e-7im	-0.020343792138223096 - 4.136421781562664e-7im	-1.060991879375012 - 4.64289612883796e-7im
0.001487152060023004 + 0.0im	-1.0610604592265183 - 5.053519667103558e-7im	-0.020558956452270745 - 4.540573901497433e-7im	-0.0205589564522662 - 4.5405739014603016e-7im	-1.061060459226519 - 5.053519667305719e-7im
0.001502023580623234 + 0.0im	-1.0611305353258746 - 5.514562509853563e-7im	-0.020776661491859374 - 4.994932461940033e-7im	-0.02077666149185483 - 4.994932461909071e-7im	-1.061130535325875 - 5.514562510052034e-7im
0.0015170438164294664 + 0.0im	-1.0612021433138095 - 6.032050608273081e-7im	-0.020996945784271536 - 5.505524047579783e-7im	-0.020996945784266984 - 5.505524047555053e-7im	-1.06120214331381 - 6.032050608467927e-7im
0.001532214254593761 + 0.0im	-1.0612753198301326 - 6.612688930752758e-7im	-0.021219849727303945 - 6.079054793273404e-7im	-0.021219849727299393 - 6.079054793254957e-7im	-1.0612753198301337 - 6.612688930944047e-7im
0.0015475363971396987 + 0.0im	-1.0613501006388 - 7.26393327891325e-7im	-0.021445414335446115 - 6.722982219826474e-7im	-0.021445414335441563 - 6.722982219814368e-7im	-1.0613501006388004 - 7.263933279101056e-7im
0.0015630117611110956 + 0.0im	-1.061426530031748 - 7.994069141864033e-7im	-0.021673681766355153 - 7.445594105415785e-7im	-0.021673681766350584 - 7.445594105410068e-7im	-1.0614265300317485 - 7.994069142048429e-7im
0.0015786418787222065 + 0.0im	-1.061504642347621 - 8.812298214279006e-7im	-0.02190469460305782 - 8.256095018100993e-7im	-0.021904694603053262 - 8.256095018101713e-7im	-1.0615046423476218 - 8.812298214460071e-7im
0.0015944282975094285 + 0.0im	-1.0615844803357672 - 9.728833252766007e-7im	-0.022138497748463756 - 9.164701183482195e-7im	-0.022138497748459194 - 9.1647011834894e-7im	-1.0615844803357681 - 9.728833252943816e-7im
0.0016103725804845228 + 0.0im	-1.0616660861406362 - 1.07550019967531e-6im	-0.02237513591914695 - 1.018274441326613e-6im	-0.02237513591914238 - 1.0182744413279858e-6im	-1.0616660861406362 - 1.0755001996927735e-6im
0.001626476306289368 + 0.0im	-1.0617495031204014 - 1.1903360935040433e-6im	-0.022614655731742477 - 1.1322785875385491e-6im	-0.022614655731737914 - 1.1322785875405786e-6im	-1.0617495031204027 - 1.1903360935211961e-6im
0.0016427410693522616 + 0.0im	-1.0618347758947289 - 1.3187819757377296e-6im	-0.022857104444308583 - 1.259874054448008e-6im	-0.022857104444304006 - 1.2598740544506979e-6im	-1.0618347758947293 - 1.3187819757545813e-6im
0.0016591684800457843 + 0.0im	-1.061921950390276 - 1.4623777392040634e-6im	-0.023102531409322075 - 1.4026013233112835e-6im	-0.023102531409317506 - 1.4026013233146367e-6im	-1.061921950390276 - 1.4623777392206218e-6im
0.0016757601648462422 + 0.0im	-1.0620110738874562 - 1.6228270595503418e-6im	-0.02335098556927131 - 1.5621647169150926e-6im	-0.02335098556926673 - 1.562164716919112e-6im	-1.0620110738874569 - 1.622827059566615e-6im
0.0016925177664947047 + 0.0im	-1.0621021950689007 - 1.8020136128992698e-6im	-0.023602520520347045 - 1.7404486153392076e-6im	-0.02360252052034246 - 1.740448615343897e-6im	-1.062102195068901 - 1.8020136129152664e-6im
0.0017094429441596518 + 0.0im	-1.0621953640697561 - 2.0020187629131385e-6im	-0.0238571863630476 - 1.939535140384435e-6im	-0.023857186363043018 - 1.939535140389796e-6im	-1.0621953640697568 - 2.0020187629288662e-6im
0.0017265373736012482 + 0.0im	-1.062290632529899 - 2.225140835600432e-6im	-0.02411503770015541 - 2.161723426914268e-6im	-0.02411503770015083 - 2.1617234269203018e-6im	-1.062290632529899 - 2.2251408356158998e-6im
0.0017438027473372607 + 0.0im	-1.0623880536481156 - 2.4739161081961603e-6im	-0.02437613129967357 - 2.4095506073478576e-6im	-0.024376131299668983 - 2.409550607354567e-6im	-1.0623880536481154 - 2.4739161082113747e-6im
0.0017612407748106333 + 0.0im	-1.0624876822383147 - 2.7511416468302294e-6im	-0.02464052302395192 - 2.685814643916438e-6im	-0.024640523023947328 - 2.6858146439238233e-6im	-1.0624876822383147 - 2.7511416468452e-6im
0.0017788531825587396 + 0.0im	-1.0625895747878131 - 3.059900136471645e-6im	-0.024908272664679456 - 2.9935991520595273e-6im	-0.02490827266467487 - 2.9935991520675897e-6im	-1.0625895747878131 - 3.0599001364863805e-6im
0.001796641714384327 + 0.0im	-1.0626937895177302 - 3.403586855799949e-6im	-0.025179439654379385 - 3.336300367490587e-6im	-0.025179439654374785 - 3.3363003674993262e-6im	-1.0626937895177309 - 3.4035868558144546e-6im
0.0018146081315281702 + 0.0im	-1.0628003864455322 - 3.7859389592094327e-6im	-0.025454086399074767 - 3.71765641900497e-6im	-0.02545408639907017 - 3.717656419014386e-6im	-1.0628003864455322 - 3.785938959223718e-6im
0.0018327542128434519 + 0.0im	-1.062909427449708 - 4.211067238091438e-6im	-0.025732275621819393 - 4.141779079030531e-6im	-0.02573227562181479 - 4.141779079040624e-6im	-1.062909427449708 - 4.211067238105509e-6im
0.0018510817549718863 + 0.0im	-1.063020976336525 - 4.6834905438612904e-6im	-0.026014075026305216 - 4.613188174229363e-6im	-0.02601407502630061 - 4.613188174240129e-6im	-1.063020976336525 - 4.683490543875156e-6im
